Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Niklas Kronwall,DET,30,D,82,15,21,36,38,-2,22:51,17:17,2:41,2:53,8,7,0,4,0,13,7,1,7,0,21,14,1,11,0,38.9%,0.48,0.672,1.152,0.338,0.55,0.888,1.908,1.908,3.816,0.183,0.256,0.439,141,10.6%,133,177,0,0,0.00%
Craig Smith,NSH,22,F,72,14,22,36,30,-9,14:11,12:01,2:08,0:01,8,6,0,1,0,15,7,0,3,0,23,13,0,4,0,36.1%,0.822,1.292,2.115,0.554,1.039,1.594,2.336,2.726,5.062,0.194,0.306,0.5,172,8.1%,44,17,173,220,44.02%
Tim Connolly,TOR,30,F,70,13,23,36,40,-14,17:00,13:25,1:52,1:41,11,2,0,3,2,20,3,0,4,0,31,5,0,7,2,13.9%,0.655,1.159,1.815,0.702,1.276,1.978,0.914,1.371,2.286,0.186,0.329,0.514,104,12.5%,29,76,383,403,48.73%
Ales Hemsky,EDM,28,F,69,10,26,36,43,-13,17:36,15:25,2:08,0:02,9,1,0,1,0,18,8,0,3,1,27,9,0,4,1,25.0%,0.494,1.285,1.779,0.508,1.015,1.523,0.407,3.252,3.659,0.145,0.377,0.522,137,7.3%,22,21,2,4,33.33%
Drew Doughty,LAK,22,D,77,10,26,36,69,-2,24:53,18:54,3:42,2:17,7,3,0,3,1,16,10,0,3,0,23,13,0,6,1,36.1%,0.313,0.814,1.127,0.289,0.659,0.948,0.63,2.1,2.729,0.13,0.338,0.468,168,6.0%,124,70,0,0,0.00%
P.K. Subban,MTL,22,D,81,7,29,36,119,9,24:18,18:11,3:29,2:36,2,5,0,0,0,19,9,1,3,1,21,14,1,3,1,38.9%,0.213,0.884,1.097,0.081,0.774,0.855,1.06,1.908,2.967,0.086,0.358,0.444,205,3.4%,105,113,0,0,0.00%
Colin Wilson,NSH,22,F,68,15,20,35,21,5,16:07,13:47,2:19,0:00,10,5,0,5,1,13,7,0,2,0,23,12,0,7,1,34.3%,0.821,1.094,1.915,0.64,0.832,1.471,1.893,2.65,4.543,0.221,0.294,0.515,114,13.2%,43,21,39,38,50.65%
Nikolai Antropov,WPG,31,F,69,15,20,35,42,0,16:30,12:40,2:02,1:47,11,4,0,0,0,14,6,0,1,0,25,10,0,1,0,28.6%,0.79,1.053,1.843,0.754,0.96,1.714,1.709,2.564,4.274,0.217,0.29,0.507,95,15.8%,94,41,283,369,43.40%
Matt Cullen,MIN,35,F,73,14,21,35,24,-10,18:56,14:27,2:40,1:47,10,4,0,0,0,16,5,0,4,0,26,9,0,4,0,25.7%,0.608,0.912,1.519,0.568,0.909,1.478,1.226,1.532,2.758,0.192,0.288,0.479,164,8.5%,46,39,627,551,53.23%
Jeff Carter,LAK,26,F,55,21,13,34,16,-12,19:11,15:20,3:06,0:44,11,10,0,2,0,10,3,0,3,0,21,13,0,5,0,38.2%,1.194,0.739,1.933,0.782,0.711,1.494,3.513,1.054,4.567,0.382,0.236,0.618,184,11.4%,16,17,393,381,50.78%
Maxime Talbot,PHI,27,F,81,19,15,34,59,5,15:59,12:16,0:14,3:29,16,1,2,2,0,13,1,1,2,0,29,2,3,4,0,5.9%,0.88,0.694,1.574,0.966,0.785,1.751,3.093,3.093,6.186,0.235,0.185,0.42,115,16.5%,150,58,284,356,44.38%
Tuomo Ruutu,CAR,28,F,72,18,16,34,50,-3,16:27,13:55,2:28,0:03,15,3,0,2,1,14,2,0,5,0,29,5,0,7,1,14.7%,0.911,0.81,1.721,0.898,0.838,1.736,1.009,0.673,1.682,0.25,0.222,0.472,156,11.5%,151,24,44,80,35.48%
Jason Arnott,STL,37,F,72,17,17,34,26,13,14:05,11:42,2:21,0:00,11,6,0,3,0,9,8,0,5,0,20,14,0,8,0,41.2%,1.005,1.005,2.011,0.782,0.64,1.423,2.115,2.82,4.935,0.236,0.236,0.472,142,12.0%,24,13,387,382,50.33%
Tyler Ennis,BUF,22,F,48,15,19,34,14,11,16:09,14:10,1:56,0:02,13,2,0,1,0,17,2,0,3,0,30,4,0,4,0,11.8%,1.16,1.469,2.629,1.146,1.498,2.644,1.287,1.287,2.574,0.313,0.396,0.708,82,18.3%,26,18,145,171,45.89%
Shawn Horcoff,EDM,33,F,81,13,21,34,24,-23,19:35,14:03,2:52,2:39,8,5,0,0,0,13,8,0,6,2,21,13,0,6,2,38.2%,0.492,0.794,1.286,0.421,0.685,1.106,1.292,2.067,3.359,0.16,0.259,0.42,123,10.6%,62,47,728,747,49.36%
Nicklas Lidström,DET,41,D,70,11,23,34,28,21,23:46,18:22,3:41,1:41,7,4,0,0,0,10,13,0,7,1,17,17,0,7,1,50.0%,0.397,0.829,1.226,0.326,0.466,0.793,0.928,3.017,3.945,0.157,0.329,0.486,148,7.4%,41,79,0,0,0.00%
Brandon Dubinsky,NYR,25,F,77,10,24,34,110,16,16:16,13:14,1:46,1:15,9,0,1,1,0,20,2,2,6,2,29,2,3,7,2,5.9%,0.479,1.149,1.628,0.53,1.177,1.706,0.0,0.876,0.876,0.13,0.312,0.442,140,7.1%,207,36,205,190,51.90%
Brent Seabrook,CHI,26,D,78,9,25,34,22,21,24:43,20:00,2:15,2:28,7,2,0,3,0,22,2,1,6,2,29,4,1,9,2,11.8%,0.28,0.778,1.058,0.269,0.846,1.115,0.683,0.683,1.366,0.115,0.321,0.436,156,5.8%,198,165,0,0,0.00%
Martin Hanzal,PHX,24,F,64,8,26,34,63,12,18:26,13:58,2:56,1:32,5,3,0,2,0,18,8,0,5,0,23,11,0,7,0,32.4%,0.407,1.322,1.728,0.336,1.208,1.544,0.955,2.547,3.503,0.125,0.406,0.531,145,5.5%,239,32,571,526,52.05%
Troy Brouwer,WSH,26,F,82,18,15,33,61,-15,17:10,13:31,2:08,1:30,15,3,0,5,0,12,2,1,1,0,27,5,1,6,0,15.2%,0.767,0.639,1.406,0.812,0.649,1.461,1.027,0.685,1.712,0.22,0.183,0.402,133,13.5%,247,60,38,45,45.78%
Ryan Jones,EDM,27,F,79,17,16,33,42,-7,15:25,12:06,0:51,2:28,12,3,2,2,0,12,3,1,2,0,24,6,3,4,0,18.2%,0.837,0.788,1.625,0.753,0.753,1.506,2.68,2.68,5.36,0.215,0.203,0.418,137,12.4%,119,61,3,12,20.00%
Jason Garrison,FLA,27,D,77,16,17,33,32,6,23:41,18:35,2:31,2:34,7,9,0,3,0,13,3,1,3,0,20,12,1,6,0,36.4%,0.526,0.559,1.085,0.293,0.545,0.838,2.778,0.926,3.705,0.208,0.221,0.429,168,9.5%,127,124,1,1,50.00%
Alexei Ponikarovsky,NJD,31,F,82,14,19,33,34,-3,14:44,13:09,1:20,0:15,10,4,0,2,0,16,3,0,2,0,26,7,0,4,0,21.2%,0.695,0.943,1.637,0.556,0.89,1.446,2.187,1.64,3.827,0.171,0.232,0.402,156,9.0%,143,36,4,8,33.33%
Daniel Cleary,DET,33,F,75,12,21,33,30,2,15:58,12:56,1:19,1:43,10,2,0,0,0,20,1,0,2,0,30,3,0,2,0,9.1%,0.601,1.051,1.652,0.619,1.237,1.856,1.202,0.601,1.803,0.16,0.28,0.44,199,6.0%,90,33,21,30,41.18%
Tyler Kennedy,PIT,25,F,60,11,22,33,29,10,14:22,12:57,1:24,0:00,11,0,0,1,0,19,3,0,5,0,30,3,0,6,0,9.1%,0.765,1.531,2.296,0.849,1.467,2.316,0.0,2.14,2.14,0.183,0.367,0.55,195,5.6%,70,10,42,47,47.19%
Tobias Enström,WPG,27,D,62,6,27,33,38,6,23:50,19:22,3:17,1:10,4,2,0,1,0,18,9,0,3,0,22,11,0,4,0,33.3%,0.244,1.096,1.339,0.2,0.899,1.098,0.589,2.653,3.242,0.097,0.435,0.532,94,6.4%,24,84,0,0,0.00%
Michael Grabner,NYI,24,F,78,20,12,32,12,-18,15:32,13:04,0:47,1:41,18,1,1,3,0,11,1,0,0,0,29,2,1,3,0,6.3%,0.99,0.594,1.584,1.06,0.648,1.707,0.975,0.975,1.949,0.256,0.154,0.41,174,11.5%,16,30,3,2,60.00%
Chad Larose,CAR,29,F,67,19,13,32,48,-15,16:45,14:05,1:58,0:41,15,3,1,5,0,9,4,0,1,0,24,7,1,6,0,21.9%,1.015,0.694,1.709,0.953,0.572,1.525,1.362,1.816,3.179,0.284,0.194,0.478,199,9.6%,131,15,18,25,41.86%
Nathan Horton,BOS,26,F,46,17,15,32,54,0,15:55,13:21,2:32,0:01,11,6,0,3,0,13,2,0,1,0,24,8,0,4,0,25.0%,1.392,1.228,2.62,1.074,1.269,2.343,3.072,1.024,4.096,0.37,0.326,0.696,90,18.9%,32,11,2,1,66.67%
Brandon Sutter,CAR,22,F,82,17,15,32,21,-3,17:23,14:36,0:26,2:20,12,2,3,0,0,14,1,0,2,1,26,3,3,2,1,9.4%,0.715,0.631,1.346,0.601,0.701,1.302,3.271,1.636,4.907,0.207,0.183,0.39,171,9.9%,53,85,654,641,50.50%
Benoit Pouliot,BOS,25,F,74,16,16,32,38,18,12:12,11:07,1:04,0:00,15,1,0,5,0,15,1,0,7,1,30,2,0,12,1,6.3%,1.062,1.062,2.125,1.093,1.093,2.186,0.756,0.756,1.512,0.216,0.216,0.432,107,15.0%,97,14,8,10,44.44%
Joshua Bailey,NYI,22,F,80,13,19,32,32,-10,15:13,12:26,1:12,1:34,9,1,3,1,0,16,3,0,3,0,25,4,3,4,0,12.5%,0.641,0.936,1.577,0.543,0.965,1.508,0.62,1.861,2.481,0.163,0.238,0.4,104,12.5%,64,35,323,413,43.89%
Oliver Ekman-Larsson,PHX,20,D,82,13,19,32,32,0,22:06,18:36,2:04,1:25,10,2,1,2,0,13,6,0,3,0,23,8,1,5,0,25.0%,0.43,0.629,1.059,0.393,0.511,0.905,0.705,2.115,2.82,0.159,0.232,0.39,147,8.8%,140,92,0,0,0.00%
Tomas Kopecky,FLA,29,F,80,10,22,32,32,-8,17:16,13:07,2:08,2:00,8,2,0,2,0,16,6,0,8,0,24,8,0,10,0,25.0%,0.434,0.955,1.39,0.457,0.914,1.371,0.702,2.107,2.81,0.125,0.275,0.4,143,7.0%,45,35,140,126,52.63%
John Carlson,WSH,21,D,82,9,23,32,22,-15,21:51,17:57,1:25,2:27,5,4,0,0,0,19,3,1,2,0,24,7,1,2,0,21.9%,0.301,0.77,1.071,0.204,0.774,0.978,2.043,1.532,3.574,0.11,0.28,0.39,152,5.9%,83,153,0,1,0.00%
Nikita Nikitin,CBJ,25,D,61,7,25,32,18,-10,23:11,17:40,2:47,2:44,4,3,0,3,0,18,6,1,4,0,22,9,1,7,0,28.1%,0.297,1.06,1.357,0.223,1.002,1.225,1.06,2.12,3.179,0.115,0.41,0.525,103,6.8%,47,114,0,0,0.00%
Ian White,DET,27,D,77,7,25,32,22,23,22:58,18:55,2:59,1:04,7,0,0,0,0,15,10,0,2,1,22,10,0,2,1,31.3%,0.237,0.848,1.085,0.288,0.618,0.906,0.0,2.605,2.605,0.091,0.325,0.416,196,3.6%,49,92,0,0,0.00%
Ryan McDonagh,NYR,22,D,82,7,25,32,44,25,24:44,21:03,0:37,3:03,7,0,0,1,1,23,2,0,6,1,30,2,0,7,2,6.3%,0.207,0.739,0.946,0.243,0.799,1.043,0.0,2.336,2.336,0.085,0.305,0.39,123,5.7%,118,182,1,1,50.00%
Filip Kuba,OTT,35,D,73,6,26,32,26,26,23:36,18:14,1:58,3:23,3,3,0,2,1,16,8,2,3,0,19,11,2,5,1,34.4%,0.209,0.905,1.114,0.135,0.721,0.856,1.246,3.323,4.57,0.082,0.356,0.438,78,7.7%,53,149,0,0,0.00%
Christian Ehrhoff,BUF,29,D,66,5,27,32,47,-2,23:03,18:46,2:58,1:19,4,1,0,3,0,15,10,2,6,1,19,11,2,9,1,34.4%,0.197,1.065,1.262,0.194,0.727,0.92,0.306,3.063,3.369,0.076,0.409,0.485,136,3.7%,47,82,0,0,0.00%
Mikael Samuelsson,FLA,35,F,54,14,17,31,20,1,15:56,13:19,2:33,0:03,7,7,0,1,0,11,6,0,3,0,18,13,0,4,0,41.9%,0.975,1.184,2.16,0.583,0.917,1.5,3.034,2.6,5.634,0.259,0.315,0.574,138,10.1%,79,11,12,21,36.36%
Tomas Kaberle,MTL,33,D,72,3,28,31,12,-18,17:43,13:49,3:47,0:06,2,1,0,0,0,13,15,0,2,0,15,16,0,2,0,51.6%,0.141,1.317,1.458,0.121,0.784,0.904,0.22,3.299,3.518,0.042,0.389,0.431,87,3.5%,21,80,0,0,0.00%
David Booth,VAN,27,F,62,16,14,30,34,-5,14:55,13:07,1:46,0:01,13,3,0,1,0,9,5,0,2,0,22,8,0,3,0,26.7%,1.037,0.907,1.945,0.958,0.663,1.622,1.64,2.733,4.372,0.258,0.226,0.484,159,10.1%,81,13,9,9,50.00%
Mathieu Perreault,WSH,23,F,64,16,14,30,24,9,12:01,11:00,1:00,0:01,14,2,0,4,0,14,0,0,1,0,28,2,0,5,0,6.7%,1.247,1.091,2.339,1.193,1.193,2.386,1.864,0.0,1.864,0.25,0.219,0.469,60,26.7%,49,29,229,222,50.78%
Chris Stewart,STL,24,F,79,15,15,30,109,1,15:26,13:47,1:33,0:05,13,2,0,1,0,13,2,0,4,0,26,4,0,5,0,13.3%,0.738,0.738,1.476,0.716,0.716,1.431,0.978,0.978,1.956,0.19,0.19,0.38,166,9.0%,112,21,3,10,23.08%
Daymond Langkow,PHX,35,F,73,11,19,30,14,-4,15:45,13:19,1:28,0:57,10,1,0,1,1,16,2,1,2,0,26,3,1,3,1,10.0%,0.574,0.991,1.565,0.617,0.987,1.605,0.56,1.119,1.679,0.151,0.26,0.411,112,9.8%,87,50,440,551,44.40%
Alex Goligoski,DAL,26,D,71,9,21,30,16,0,22:46,18:20,3:09,1:16,7,2,0,1,0,13,7,1,2,0,20,9,1,3,0,30.0%,0.334,0.779,1.113,0.323,0.599,0.922,0.536,1.877,2.413,0.127,0.296,0.423,140,6.4%,49,93,0,0,0.00%
Jake Gardiner,TOR,21,D,75,7,23,30,18,-2,21:35,17:51,1:58,1:45,6,1,0,0,0,17,6,0,3,0,23,7,0,3,0,23.3%,0.259,0.852,1.112,0.269,0.762,1.031,0.405,2.427,2.832,0.093,0.307,0.4,79,8.9%,52,90,0,0,0.00%
Jordin Tootoo,NSH,28,F,77,6,24,30,92,-5,13:09,12:52,0:12,0:03,5,1,0,1,0,23,1,0,4,0,28,2,0,5,0,6.7%,0.355,1.422,1.777,0.303,1.392,1.695,3.651,3.651,7.302,0.078,0.312,0.39,136,4.4%,151,17,4,8,33.33%
Zach Bogosian,WPG,21,D,65,5,25,30,71,-3,23:18,17:51,2:27,2:59,4,1,0,0,0,19,6,0,4,1,23,7,0,4,1,23.3%,0.198,0.99,1.188,0.207,0.982,1.189,0.375,2.248,2.623,0.077,0.385,0.462,150,3.3%,117,109,0,0,0.00%
Kyle Turris,OTT,22,F,55,12,17,29,31,10,16:51,14:56,1:48,0:06,11,1,0,2,0,13,4,0,5,1,24,5,0,7,1,17.2%,0.777,1.1,1.877,0.803,0.949,1.752,0.603,2.413,3.017,0.218,0.309,0.527,142,8.5%,23,14,338,385,46.75%
Jay Bouwmeester,CGY,28,D,82,5,24,29,26,-21,25:57,20:28,2:10,3:18,3,2,0,1,0,16,8,0,5,0,19,10,0,6,0,34.5%,0.141,0.677,0.817,0.107,0.572,0.679,0.671,2.685,3.356,0.061,0.293,0.354,107,4.7%,69,118,0,0,0.00%
Daniel Girardi,NYR,27,D,82,5,24,29,20,13,26:14,21:10,1:45,3:18,4,1,0,2,0,14,9,1,6,1,18,10,1,8,1,34.5%,0.139,0.669,0.808,0.138,0.484,0.622,0.415,3.737,4.152,0.061,0.293,0.354,122,4.1%,211,185,0,0,0.00%
Cam Fowler,ANA,20,D,82,5,24,29,18,-28,23:15,18:53,3:40,0:42,3,2,0,0,0,15,9,0,3,0,18,11,0,3,0,37.9%,0.157,0.755,0.912,0.116,0.581,0.697,0.398,1.793,2.191,0.061,0.293,0.354,123,4.1%,43,94,1,0,100.00%
Lars Eller,MTL,22,F,79,16,12,28,66,-5,15:18,12:57,0:39,1:41,12,2,2,2,0,10,1,1,3,0,22,3,3,5,0,10.7%,0.794,0.595,1.389,0.704,0.586,1.29,2.294,1.147,3.441,0.203,0.152,0.354,129,12.4%,72,55,319,366,46.57%
Alexander Steen,STL,27,F,43,15,13,28,28,24,19:07,14:55,2:30,1:42,12,3,0,3,0,11,2,0,2,0,23,5,0,5,0,17.9%,1.094,0.948,2.043,1.122,1.029,2.151,1.671,1.114,2.785,0.349,0.302,0.651,134,11.2%,24,29,53,42,55.79%
Matt Halischuk,NSH,23,F,73,15,13,28,27,9,11:15,9:53,0:05,1:16,15,0,0,2,0,13,0,0,2,0,28,0,0,4,0,0.0%,1.095,0.949,2.044,1.246,1.08,2.326,0.0,0.0,0.0,0.205,0.178,0.384,96,15.6%,41,33,11,19,36.67%
Matt Duchene,COL,20,F,58,14,14,28,8,-11,16:17,13:50,2:24,0:02,9,5,0,2,1,10,4,0,1,0,19,9,0,3,1,32.1%,0.889,0.889,1.778,0.673,0.748,1.42,2.148,1.718,3.866,0.241,0.241,0.483,132,10.6%,43,41,200,191,51.15%
Lee Stempniak,CGY,28,F,61,14,14,28,16,-2,16:13,12:57,1:51,1:24,12,2,0,2,0,11,3,0,3,1,23,5,0,5,1,17.9%,0.849,0.849,1.697,0.911,0.835,1.746,1.06,1.59,2.649,0.23,0.23,0.459,130,10.8%,55,22,7,19,26.92%
Chris Neil,OTT,32,F,72,13,15,28,178,-10,12:47,11:05,1:42,0:00,11,2,0,0,0,11,4,0,2,1,22,6,0,2,1,21.4%,0.847,0.977,1.824,0.827,0.827,1.654,0.976,1.953,2.929,0.181,0.208,0.389,127,10.2%,271,20,0,2,0.00%
Alexander Burmistrov,WPG,20,F,76,13,15,28,42,4,16:39,13:38,1:13,1:47,11,1,1,0,0,13,2,0,2,0,24,3,1,2,0,10.7%,0.616,0.711,1.327,0.636,0.752,1.388,0.643,1.286,1.929,0.171,0.197,0.368,123,10.6%,118,15,248,316,43.97%
Nikolai Kulemin,TOR,25,F,70,7,21,28,6,2,15:13,13:08,0:51,1:13,6,1,0,1,0,16,4,1,3,0,22,5,1,4,0,17.9%,0.394,1.182,1.576,0.391,1.044,1.435,0.993,3.972,4.966,0.1,0.3,0.4,107,6.5%,97,43,32,46,41.03%
Dmitri Kulikov,FLA,21,D,58,4,24,28,36,-5,21:51,17:58,2:50,1:02,2,2,0,1,0,16,8,0,3,0,18,10,0,4,0,35.7%,0.189,1.136,1.325,0.115,0.921,1.036,0.727,2.908,3.635,0.069,0.414,0.483,104,3.9%,104,74,0,0,0.00%
Cal Clutterbuck,MIN,24,F,74,15,12,27,103,-4,16:21,12:45,2:06,1:29,8,3,4,2,0,8,4,0,3,0,16,7,4,5,0,25.9%,0.744,0.595,1.338,0.509,0.509,1.017,1.15,1.533,2.683,0.203,0.162,0.365,161,9.3%,288,31,5,10,33.33%
Sean Couturier,PHI,19,F,77,13,14,27,14,18,14:08,10:59,0:26,2:41,11,0,2,4,0,13,1,0,1,0,24,1,2,5,0,3.7%,0.716,0.772,1.488,0.78,0.921,1.701,0.0,1.737,1.737,0.169,0.182,0.351,116,11.2%,82,33,378,426,47.01%
Andrew Brunette,CHI,38,F,78,12,15,27,4,-13,13:32,11:18,2:13,0:00,8,4,0,0,0,12,3,0,3,0,20,7,0,3,0,25.9%,0.681,0.852,1.533,0.544,0.816,1.36,1.383,1.037,2.42,0.154,0.192,0.346,75,16.0%,21,15,7,7,50.00%
Marcel Goc,FLA,28,F,57,11,16,27,10,5,17:37,14:22,1:14,2:00,8,3,0,1,0,15,1,0,1,0,23,4,0,2,0,14.8%,0.657,0.956,1.613,0.586,1.099,1.685,2.555,0.852,3.407,0.193,0.281,0.474,97,11.3%,38,23,505,473,51.64%
Tim Stapleton,WPG,29,F,63,11,16,27,10,-2,10:08,8:26,1:40,0:01,7,4,0,3,1,9,7,0,1,0,16,11,0,4,1,40.7%,1.033,1.502,2.534,0.79,1.016,1.806,2.274,3.979,6.253,0.175,0.254,0.429,74,14.9%,27,23,97,119,44.91%
Mark Giordano,CGY,28,D,61,9,18,27,75,0,23:01,17:26,3:21,2:12,4,5,0,0,0,12,5,1,4,1,16,10,1,4,1,37.0%,0.385,0.769,1.154,0.225,0.676,0.902,1.461,1.461,2.923,0.148,0.295,0.443,125,7.2%,84,127,0,0,0.00%
Jamie McBain,CAR,23,D,76,8,19,27,4,-7,19:47,16:34,2:34,0:39,3,5,0,1,0,13,6,0,2,1,16,11,0,3,1,40.7%,0.319,0.758,1.077,0.143,0.619,0.762,1.532,1.838,3.37,0.105,0.25,0.355,127,6.3%,15,106,0,0,0.00%
Martin Havlát,SJS,30,F,39,7,20,27,22,10,17:37,14:49,2:12,0:35,3,4,0,1,1,15,4,1,3,1,18,8,1,4,2,29.6%,0.611,1.746,2.357,0.311,1.556,1.868,2.784,2.784,5.567,0.179,0.513,0.692,96,7.3%,6,14,0,7,0.00%
John-Michael Liles,TOR,31,D,66,7,20,27,20,-14,21:20,17:33,3:14,0:32,3,4,0,0,0,11,9,0,2,1,14,13,0,2,1,48.1%,0.298,0.852,1.15,0.155,0.569,0.725,1.12,2.519,3.639,0.106,0.303,0.409,106,6.6%,68,111,0,0,0.00%
James Wisniewski,CBJ,27,D,48,6,21,27,37,-13,24:47,19:05,3:53,1:49,4,2,0,2,1,11,10,0,2,0,15,12,0,4,1,44.4%,0.302,1.059,1.361,0.262,0.72,0.982,0.643,3.213,3.855,0.125,0.438,0.563,99,6.1%,50,74,0,1,0.00%
Lubomir Visnovsky,ANA,35,D,68,6,21,27,47,7,20:47,17:09,3:32,0:06,5,1,0,1,0,12,9,0,2,0,17,10,0,3,0,37.0%,0.255,0.891,1.146,0.257,0.617,0.875,0.25,2.247,2.497,0.088,0.309,0.397,112,5.4%,63,78,1,0,100.00%
Paul Martin,PIT,30,D,73,2,25,27,18,9,23:00,18:33,1:49,2:36,2,0,0,0,0,20,4,1,4,1,22,4,1,4,1,14.8%,0.071,0.893,0.965,0.089,0.885,0.974,0.0,1.802,1.802,0.027,0.342,0.37,93,2.2%,24,117,0,0,0.00%
Raffi Torres,PHX,30,F,79,15,11,26,83,2,11:22,10:33,0:48,0:00,14,1,0,1,0,11,0,0,0,0,25,1,0,1,0,3.8%,1.002,0.735,1.737,1.008,0.792,1.8,0.931,0.0,0.931,0.19,0.139,0.329,99,15.2%,128,21,7,8,46.67%
Zack Smith,OTT,23,F,81,14,12,26,98,4,14:04,11:37,0:13,2:12,11,1,2,3,0,11,0,1,1,0,22,1,3,4,0,3.8%,0.737,0.632,1.368,0.701,0.701,1.401,3.191,0.0,3.191,0.173,0.148,0.321,134,10.5%,168,43,484,506,48.89%
Andrew Cogliano,ANA,24,F,82,13,13,26,15,-4,14:42,12:32,0:33,1:36,11,2,0,2,0,12,1,0,1,0,23,3,0,3,0,11.5%,0.647,0.647,1.294,0.642,0.7,1.342,2.612,1.306,3.919,0.159,0.159,0.317,115,11.3%,88,43,162,224,41.97%
Brenden Morrow,DAL,32,F,57,11,15,26,97,1,17:02,14:09,2:29,0:23,6,5,0,2,0,13,2,0,6,0,19,7,0,8,0,26.9%,0.68,0.927,1.606,0.446,0.967,1.413,2.117,0.847,2.964,0.193,0.263,0.456,88,12.5%,130,33,11,16,40.74%
Joseph Crabb,TOR,28,F,67,11,15,26,33,1,13:26,11:46,0:06,1:34,9,0,2,4,0,15,0,0,0,0,24,0,2,4,0,0.0%,0.733,0.999,1.732,0.685,1.141,1.826,0.0,0.0,0.0,0.164,0.224,0.388,75,14.7%,101,34,1,9,10.00%
Brian Boyle,NYR,27,F,82,11,15,26,59,2,15:14,12:24,0:50,1:59,11,0,0,2,0,13,1,1,2,0,24,1,1,4,0,3.8%,0.528,0.72,1.248,0.649,0.767,1.416,0.0,0.87,0.87,0.134,0.183,0.317,165,6.7%,236,83,629,586,51.77%
Darren Helm,DET,24,F,68,9,17,26,12,5,14:30,12:02,0:10,2:17,9,0,0,2,0,17,0,0,3,0,26,0,0,5,0,0.0%,0.547,1.034,1.581,0.66,1.246,1.906,0.0,0.0,0.0,0.132,0.25,0.382,124,7.3%,97,27,403,374,51.87%
Marcus Krüger,CHI,21,F,71,9,17,26,22,11,15:23,12:36,1:26,1:20,9,0,0,1,0,14,3,0,2,0,23,3,0,3,0,11.5%,0.494,0.933,1.427,0.603,0.938,1.541,0.0,1.751,1.751,0.127,0.239,0.366,89,10.1%,26,36,284,335,45.88%
Nick Johnson,MIN,26,F,77,8,18,26,45,-6,14:26,14:03,0:23,0:00,8,0,0,1,0,17,1,0,2,0,25,1,0,3,0,3.8%,0.431,0.971,1.402,0.443,0.942,1.386,0.0,2.025,2.025,0.104,0.234,0.338,146,5.5%,59,21,3,10,23.08%
Kyle Quincey,DET,26,D,72,7,19,26,89,-1,21:51,17:12,2:21,2:18,3,4,0,1,1,11,6,2,1,1,14,10,2,2,2,38.5%,0.267,0.724,0.991,0.145,0.533,0.678,1.417,2.126,3.544,0.097,0.264,0.361,168,4.2%,101,94,0,1,0.00%
Fedor Tyutin,CBJ,28,D,66,5,21,26,49,-21,24:08,18:00,3:18,2:49,4,1,0,0,0,9,11,1,4,0,13,12,1,4,0,46.2%,0.188,0.791,0.979,0.202,0.454,0.656,0.275,3.025,3.3,0.076,0.318,0.394,124,4.0%,100,91,0,0,0.00%
Erik Johnson,COL,23,D,73,4,22,26,26,-7,20:50,16:57,2:19,1:34,3,1,0,1,0,11,11,0,3,0,14,12,0,4,0,46.2%,0.158,0.868,1.025,0.145,0.533,0.679,0.355,3.901,4.256,0.055,0.301,0.356,155,2.6%,123,94,0,0,0.00%
Drew Miller,DET,27,F,80,14,11,25,20,6,12:52,10:45,0:05,2:01,14,0,0,4,0,11,0,0,1,0,25,0,0,5,0,0.0%,0.816,0.641,1.456,0.976,0.767,1.744,0.0,0.0,0.0,0.175,0.138,0.313,131,10.7%,79,66,5,20,20.00%
Mark Letestu,CBJ,26,F,62,11,14,25,8,-9,15:38,12:14,2:35,0:48,7,4,0,0,0,10,4,0,2,0,17,8,0,2,0,32.0%,0.68,0.866,1.546,0.553,0.79,1.343,1.492,1.492,2.983,0.177,0.226,0.403,114,9.7%,60,19,375,347,51.94%
Sami Salo,VAN,37,D,69,9,16,25,10,7,20:26,15:22,2:45,2:19,2,7,0,3,1,9,7,0,2,2,11,14,0,5,3,56.0%,0.383,0.68,1.063,0.113,0.509,0.622,2.21,2.21,4.42,0.13,0.232,0.362,136,6.6%,29,77,0,0,0.00%
Ville Leino,BUF,28,F,71,8,17,25,16,-2,15:55,14:48,1:02,0:03,7,1,0,1,0,17,0,0,0,0,24,1,0,1,0,4.0%,0.425,0.902,1.327,0.399,0.97,1.369,0.806,0.0,0.806,0.113,0.239,0.352,78,10.3%,41,28,95,135,41.30%
Erik Condra,OTT,25,F,81,8,17,25,30,11,14:09,11:18,0:04,2:46,6,0,2,1,0,15,0,2,2,0,21,0,4,3,0,0.0%,0.418,0.889,1.307,0.393,0.982,1.375,0.0,0.0,0.0,0.099,0.21,0.309,140,5.7%,16,69,11,16,40.74%
Andrej Meszaros,PHI,26,D,62,7,18,25,38,6,20:39,16:51,1:24,2:24,5,2,0,2,0,17,1,0,2,0,22,3,0,4,0,12.0%,0.328,0.843,1.171,0.287,0.976,1.263,1.382,0.691,2.074,0.113,0.29,0.403,114,6.1%,144,88,0,0,0.00%
