Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Mats Zuccarello,NYR,27,F,78,15,34,49,45,17,17:15,14:54,1:57,0:22,15,0,0,3,0,28,6,0,5,1,43,6,0,8,1,12.2%,0.669,1.515,2.184,0.774,1.444,2.217,0.0,2.351,2.351,0.192,0.436,0.628,154,9.7%,120,42,16,21,43.24%
Mark Scheifele,WPG,21,F,82,15,34,49,24,11,18:35,15:40,2:24,0:30,12,3,0,2,0,24,10,0,5,0,36,13,0,7,0,26.5%,0.59,1.338,1.929,0.56,1.121,1.681,0.91,3.032,3.942,0.183,0.415,0.598,170,8.8%,100,61,492,656,42.86%
Justin Faulk,CAR,22,D,82,15,34,49,30,-19,24:25,19:43,2:42,1:59,6,7,2,4,0,21,13,0,5,0,27,20,2,9,0,40.8%,0.449,1.019,1.468,0.223,0.779,1.001,1.887,3.505,5.392,0.183,0.415,0.598,238,6.3%,157,114,0,0,0.00%
Mike Hoffman,OTT,25,F,79,27,21,48,14,16,14:33,12:44,1:44,0:03,26,1,0,4,1,19,2,0,1,0,45,3,0,5,1,6.3%,1.409,1.096,2.505,1.549,1.132,2.682,0.435,0.869,1.304,0.342,0.266,0.608,199,13.6%,40,33,7,7,50.00%
Mikko Koivu,MIN,31,F,80,14,34,48,38,2,19:16,14:39,3:15,1:20,10,4,0,4,1,23,11,0,5,0,33,15,0,9,1,31.3%,0.545,1.323,1.868,0.512,1.177,1.689,0.919,2.527,3.446,0.175,0.425,0.6,179,7.8%,40,41,989,802,55.22%
David Desharnais,MTL,28,F,82,14,34,48,24,22,17:14,14:50,2:23,0:01,12,2,0,4,2,25,9,0,4,1,37,11,0,8,3,22.9%,0.594,1.442,2.036,0.592,1.233,1.825,0.614,2.761,3.375,0.171,0.415,0.585,90,15.6%,43,49,629,560,52.90%
Valtteri Filppula,TBL,30,F,82,12,36,48,24,-14,19:01,14:24,3:23,1:13,10,2,0,0,0,21,15,0,6,0,31,17,0,6,0,35.4%,0.462,1.385,1.847,0.508,1.067,1.575,0.432,3.241,3.673,0.146,0.439,0.585,91,13.2%,25,29,621,564,52.41%
Mark Giordano,CGY,31,D,61,11,37,48,37,13,25:10,19:52,3:10,2:07,8,2,1,2,1,25,12,0,9,4,33,14,1,11,5,29.2%,0.43,1.446,1.876,0.396,1.238,1.634,0.62,3.721,4.341,0.18,0.607,0.787,157,7.0%,59,128,0,0,0.00%
Marian Gaborik,LAK,32,F,69,27,20,47,16,7,16:54,14:07,2:45,0:02,16,11,0,2,0,13,7,0,5,0,29,18,0,7,0,38.3%,1.388,1.028,2.416,0.985,0.801,1.786,3.477,2.212,5.689,0.391,0.29,0.681,174,15.5%,39,6,1,0,100.00%
Brendan Gallagher,MTL,22,F,82,24,23,47,31,18,16:35,14:06,2:26,0:01,21,3,0,6,0,18,5,0,3,0,39,8,0,9,0,17.0%,1.059,1.015,2.073,1.089,0.933,2.022,0.899,1.498,2.396,0.293,0.28,0.573,254,9.5%,48,49,43,56,43.43%
Loui Eriksson,BOS,29,F,81,22,25,47,14,1,18:28,14:27,2:24,1:36,16,6,0,4,2,19,5,1,2,1,35,11,1,6,3,23.4%,0.882,1.002,1.884,0.819,0.973,1.792,1.847,1.539,3.386,0.272,0.309,0.58,169,13.0%,29,23,4,8,33.33%
Ryan Kesler,ANA,30,F,81,20,27,47,75,-5,19:30,14:45,2:32,2:12,14,5,1,4,2,19,6,2,4,0,33,11,3,8,2,23.4%,0.759,1.025,1.784,0.703,0.954,1.656,1.456,1.747,3.204,0.247,0.333,0.58,205,9.8%,169,69,937,727,56.31%
Marcus Johansson,WSH,24,F,82,20,27,47,10,6,16:28,13:30,2:55,0:02,17,3,0,1,0,15,12,0,4,0,32,15,0,5,0,31.9%,0.888,1.199,2.087,0.92,0.812,1.732,0.751,3.004,3.755,0.244,0.329,0.573,138,14.5%,69,18,7,9,43.75%
Brayden Schenn,PHI,23,F,82,18,29,47,34,-5,17:04,14:03,2:59,0:02,11,7,0,6,1,17,12,0,3,0,28,19,0,9,1,40.4%,0.771,1.242,2.013,0.573,0.885,1.458,1.716,2.941,4.657,0.22,0.354,0.573,156,11.5%,199,38,86,98,46.74%
Jaromír Jágr,FLA,42,F,77,17,30,47,48,-3,17:34,15:11,2:21,0:00,13,4,0,5,1,23,7,0,7,0,36,11,0,12,1,23.4%,0.754,1.33,2.084,0.667,1.179,1.846,1.318,2.307,3.625,0.221,0.39,0.61,169,10.1%,30,14,1,0,100.00%
Chris Kreider,NYR,23,F,80,21,25,46,88,24,15:42,13:49,1:52,0:00,14,7,0,5,0,24,1,0,5,1,38,8,0,10,1,17.4%,1.002,1.193,2.196,0.759,1.302,2.061,2.791,0.399,3.19,0.263,0.313,0.575,180,11.7%,162,17,9,12,42.86%
Tyler Ennis,BUF,25,F,78,20,26,46,37,-19,19:06,15:47,3:02,0:16,13,6,1,2,0,15,11,0,3,1,28,17,1,5,1,37.0%,0.805,1.046,1.851,0.633,0.731,1.364,1.515,2.778,4.293,0.256,0.333,0.59,185,10.8%,87,35,67,116,36.61%
Mika Zibanejad,OTT,21,F,80,20,26,46,20,0,16:26,13:26,2:41,0:18,16,4,0,0,0,16,10,0,5,1,32,14,0,5,1,30.4%,0.913,1.186,2.099,0.892,0.892,1.784,1.116,2.79,3.906,0.25,0.325,0.575,150,13.3%,149,26,615,646,48.77%
Alex Galchenyuk,MTL,20,F,80,20,26,46,39,8,16:25,14:08,2:13,0:03,17,3,0,1,0,17,9,0,5,1,34,12,0,6,1,26.1%,0.913,1.187,2.1,0.902,0.902,1.803,1.012,3.035,4.046,0.25,0.325,0.575,163,12.3%,91,44,82,92,47.13%
Paul Stastny,STL,29,F,74,16,30,46,40,5,17:37,14:21,2:21,0:55,9,7,0,7,0,22,8,0,3,0,31,15,0,10,0,32.6%,0.736,1.38,2.116,0.508,1.243,1.751,2.405,2.749,5.154,0.216,0.405,0.622,143,11.2%,22,30,671,487,57.94%
Alex Pietrangelo,STL,24,D,81,7,39,46,28,-2,25:24,19:53,2:26,3:04,6,1,0,2,0,28,11,0,11,2,34,12,0,13,2,26.1%,0.204,1.137,1.341,0.223,1.043,1.266,0.303,3.338,3.641,0.086,0.481,0.568,195,3.6%,70,161,0,0,0.00%
Drew Doughty,LAK,25,D,82,7,39,46,56,3,28:59,22:54,3:26,2:38,6,1,0,2,0,22,16,1,8,0,28,17,1,10,0,37.0%,0.177,0.984,1.161,0.192,0.703,0.894,0.213,3.402,3.615,0.085,0.476,0.561,219,3.2%,152,144,0,1,0.00%
Dustin Byfuglien,WPG,29,D,69,18,27,45,124,5,22:41,17:38,3:50,1:12,13,5,0,3,1,14,12,1,5,1,27,17,1,8,2,37.8%,0.69,1.035,1.725,0.641,0.69,1.331,1.131,2.713,3.844,0.261,0.391,0.652,209,8.6%,203,59,0,3,0.00%
Kevin Hayes,NYR,22,F,79,17,28,45,22,15,13:02,11:59,0:36,0:26,15,1,1,1,0,24,4,0,5,0,39,5,1,6,0,11.1%,0.99,1.631,2.621,0.951,1.521,2.472,1.247,4.986,6.233,0.215,0.354,0.57,111,15.3%,57,33,247,434,36.27%
Shea Weber,NSH,29,D,78,15,30,45,72,15,26:22,20:49,3:05,2:27,9,5,1,2,1,20,10,0,7,2,29,15,1,9,3,33.3%,0.438,0.875,1.313,0.332,0.739,1.071,1.247,2.494,3.741,0.192,0.385,0.577,237,6.3%,166,147,0,0,0.00%
Mike Green,WSH,29,D,72,10,35,45,34,15,19:06,15:47,2:45,0:33,9,1,0,2,0,19,16,0,7,3,28,17,0,9,3,37.8%,0.436,1.526,1.963,0.475,1.003,1.477,0.302,4.83,5.132,0.139,0.486,0.625,159,6.3%,82,93,0,0,0.00%
Duncan Keith,CHI,31,D,80,10,35,45,20,12,25:33,19:52,3:20,2:20,7,3,0,2,0,21,13,1,6,1,28,16,1,8,1,35.6%,0.293,1.027,1.32,0.264,0.793,1.057,0.672,2.911,3.583,0.125,0.438,0.563,171,5.9%,16,113,0,0,0.00%
Justin Abdelkader,DET,27,F,71,23,21,44,72,3,17:54,14:10,2:48,0:55,15,8,0,5,2,15,6,0,5,0,30,14,0,10,2,31.8%,1.085,0.991,2.076,0.895,0.895,1.789,2.406,1.805,4.211,0.324,0.296,0.62,154,14.9%,153,28,7,8,46.67%
Craig Smith,NSH,25,F,82,23,21,44,44,11,15:44,13:15,2:27,0:00,17,6,0,4,1,18,3,0,3,0,35,9,0,7,1,20.5%,1.069,0.976,2.045,0.938,0.993,1.931,1.781,0.89,2.671,0.28,0.256,0.537,252,9.1%,77,17,12,18,40.00%
Milan Lucic,BOS,26,F,81,18,26,44,81,13,16:21,14:28,1:49,0:03,16,2,0,4,0,20,6,0,2,2,36,8,0,6,2,18.2%,0.815,1.177,1.993,0.819,1.023,1.842,0.811,2.432,3.243,0.222,0.321,0.543,141,12.8%,259,23,34,42,44.74%
Jori Lehterä,STL,27,F,75,14,30,44,48,21,16:12,13:28,2:19,0:24,11,2,1,2,0,24,5,1,2,1,35,7,2,4,1,15.9%,0.691,1.481,2.171,0.653,1.425,2.078,0.69,1.725,2.415,0.187,0.4,0.587,103,13.6%,43,35,543,518,51.18%
Carl Söderberg,BOS,29,F,82,13,31,44,26,10,16:48,14:45,2:00,0:02,8,5,0,3,0,28,3,0,7,3,36,8,0,10,3,18.2%,0.566,1.349,1.915,0.397,1.388,1.784,1.824,1.095,2.919,0.159,0.378,0.537,163,8.0%,76,36,369,397,48.17%
Niklas Kronwall,DET,33,D,80,9,35,44,40,-4,23:50,17:45,3:13,2:51,6,3,0,1,1,15,20,0,8,2,21,23,0,9,3,52.3%,0.283,1.101,1.384,0.253,0.633,0.887,0.699,4.662,5.361,0.113,0.438,0.55,101,8.9%,91,106,1,0,100.00%
Kevin Shattenkirk,STL,25,D,56,8,36,44,52,19,22:33,17:20,3:26,1:46,4,4,0,1,0,15,21,0,9,2,19,25,0,10,2,56.8%,0.38,1.71,2.09,0.247,0.926,1.173,1.245,6.535,7.78,0.143,0.643,0.786,135,5.9%,42,86,0,0,0.00%
Jussi Jokinen,FLA,31,F,81,8,36,44,34,-2,16:44,12:46,2:13,1:44,6,2,0,0,0,29,7,0,4,1,35,9,0,4,1,20.5%,0.354,1.593,1.947,0.348,1.682,2.03,0.665,2.329,2.994,0.099,0.444,0.543,134,6.0%,52,50,126,124,50.40%
Nick Bjugstad,FLA,22,F,72,24,19,43,38,-7,16:34,13:44,2:19,0:31,17,7,0,3,0,14,5,0,2,0,31,12,0,5,0,27.9%,1.206,0.955,2.161,1.03,0.849,1.879,2.517,1.798,4.316,0.333,0.264,0.597,207,11.6%,148,29,486,508,48.89%
Oliver Ekman-Larsson,ARI,23,D,82,23,20,43,40,-18,25:12,18:45,3:53,2:34,12,10,1,7,3,10,10,0,2,2,22,20,1,9,5,46.5%,0.667,0.58,1.248,0.468,0.39,0.858,1.883,1.883,3.767,0.28,0.244,0.524,264,8.7%,167,77,0,0,0.00%
Troy Brouwer,WSH,29,F,82,21,22,43,53,11,17:31,12:26,2:58,2:06,11,8,2,3,0,16,6,0,3,0,27,14,2,6,0,32.6%,0.877,0.919,1.796,0.647,0.941,1.587,1.967,1.475,3.442,0.256,0.268,0.524,145,14.5%,206,39,251,190,56.92%
Drew Stafford,WPG,29,F,76,18,25,43,47,-12,16:29,13:44,2:21,0:24,14,4,0,1,0,19,5,1,3,0,33,9,1,4,0,20.9%,0.861,1.196,2.058,0.804,1.092,1.896,1.342,1.677,3.018,0.237,0.329,0.566,147,12.2%,81,15,86,88,49.43%
Patrick Sharp,CHI,33,F,68,16,27,43,33,-8,16:48,13:54,2:51,0:01,8,8,0,2,1,21,6,0,2,0,29,14,0,4,1,32.6%,0.84,1.417,2.257,0.507,1.331,1.839,2.465,1.849,4.314,0.235,0.397,0.632,230,7.0%,74,15,53,55,49.07%
Adam Henrique,NJD,24,F,75,16,27,43,34,-6,17:44,14:09,1:43,1:51,11,5,0,3,0,15,11,1,4,1,26,16,1,7,1,37.2%,0.721,1.217,1.939,0.621,0.847,1.469,2.314,5.091,7.406,0.213,0.36,0.573,127,12.6%,59,44,270,249,52.02%
Frans Nielsen,NYI,30,F,78,14,29,43,12,8,16:34,11:58,2:51,1:44,9,4,1,4,0,13,14,2,4,0,22,18,3,8,0,41.9%,0.65,1.345,1.995,0.578,0.835,1.413,1.078,3.773,4.851,0.179,0.372,0.551,157,8.9%,48,80,506,544,48.19%
Mike Cammalleri,NJD,32,F,68,27,15,42,28,2,18:19,14:48,2:10,1:20,16,9,2,8,0,13,2,0,0,0,29,11,2,8,0,26.2%,1.3,0.722,2.022,0.953,0.774,1.727,3.64,0.809,4.449,0.397,0.221,0.618,156,17.3%,30,17,119,163,42.20%
Brad Marchand,BOS,26,F,77,24,18,42,95,5,16:54,14:31,0:59,1:23,20,2,2,5,3,17,0,1,1,0,37,2,3,6,3,4.8%,1.107,0.83,1.936,1.073,0.912,1.985,1.579,0.0,1.579,0.312,0.234,0.545,180,13.3%,72,28,13,20,39.39%
Colin Wilson,NSH,25,F,77,20,22,42,22,19,16:12,13:42,2:28,0:01,17,3,0,5,0,18,4,0,2,1,35,7,0,7,1,16.7%,0.961,1.057,2.019,0.966,1.023,1.989,0.942,1.257,2.199,0.26,0.286,0.545,172,11.6%,52,33,71,107,39.89%
Brock Nelson,NYI,23,F,82,20,22,42,24,6,15:52,12:13,2:42,0:56,10,10,0,3,0,17,5,0,4,1,27,15,0,7,1,35.7%,0.921,1.014,1.935,0.599,1.018,1.616,2.698,1.349,4.048,0.244,0.268,0.512,190,10.5%,99,52,354,445,44.31%
Michael Frolík,WPG,26,F,82,19,23,42,18,4,17:30,14:18,1:37,1:35,13,3,3,4,0,19,4,0,4,0,32,7,3,8,0,16.7%,0.794,0.961,1.756,0.665,0.972,1.637,1.358,1.81,3.168,0.232,0.28,0.512,206,9.2%,63,41,14,27,34.15%
Dougie Hamilton,BOS,21,D,72,10,32,42,41,-3,21:20,17:40,2:30,1:09,5,5,0,2,1,22,10,0,8,2,27,15,0,10,3,35.7%,0.391,1.25,1.64,0.236,1.038,1.274,1.663,3.327,4.99,0.139,0.444,0.583,188,5.3%,106,53,0,0,0.00%
Anders Lee,NYI,24,F,76,25,16,41,33,9,14:23,12:08,2:12,0:02,20,5,0,6,0,15,1,0,0,0,35,6,0,6,0,14.6%,1.371,0.878,2.249,1.3,0.975,2.274,1.79,0.358,2.148,0.329,0.211,0.539,197,12.7%,169,29,1,0,100.00%
Mathieu Perreault,WPG,26,F,62,18,23,41,38,7,16:15,13:10,3:01,0:03,13,5,0,2,1,16,7,0,3,0,29,12,0,5,1,29.3%,1.072,1.369,2.441,0.954,1.175,2.129,1.6,2.241,3.841,0.29,0.371,0.661,129,14.0%,78,13,226,212,51.60%
Justin Williams,LAK,33,F,81,18,23,41,29,8,15:49,14:03,1:37,0:08,14,4,0,2,0,14,9,0,4,1,28,13,0,6,1,31.7%,0.843,1.077,1.92,0.738,0.738,1.475,1.829,4.114,5.943,0.222,0.284,0.506,174,10.3%,29,24,3,3,50.00%
David Perron,PIT,26,F,81,17,24,41,62,-25,17:19,14:40,2:38,0:00,14,3,0,2,0,18,6,0,1,0,32,9,0,3,0,22.0%,0.727,1.026,1.753,0.707,0.908,1.615,0.842,1.684,2.527,0.21,0.296,0.506,196,8.7%,171,21,3,9,25.00%
Joshua Bailey,NYI,25,F,70,15,26,41,12,3,16:46,14:58,1:38,0:09,13,2,0,1,0,24,2,0,2,0,37,4,0,3,0,9.8%,0.766,1.328,2.094,0.744,1.374,2.118,1.043,1.043,2.085,0.214,0.371,0.586,140,10.7%,66,36,30,36,45.45%
Sam Gagner,ARI,25,F,81,15,26,41,28,-28,17:14,14:57,2:15,0:01,9,6,0,1,1,20,6,0,6,2,29,12,0,7,3,29.3%,0.644,1.117,1.761,0.446,0.991,1.436,1.962,1.962,3.924,0.185,0.321,0.506,183,8.2%,63,19,361,410,46.82%
Matt Moulson,BUF,31,F,77,13,28,41,4,-11,17:41,14:45,2:44,0:10,10,3,0,2,0,20,8,0,3,0,30,11,0,5,0,26.8%,0.573,1.234,1.806,0.528,1.056,1.584,0.851,2.27,3.122,0.169,0.364,0.532,156,8.3%,34,49,13,9,59.09%
T.J. Brodie,CGY,24,D,81,11,30,41,30,15,25:12,20:57,2:11,2:03,7,3,1,3,1,22,6,2,9,3,29,9,3,12,4,22.0%,0.323,0.882,1.205,0.247,0.778,1.025,1.014,2.027,3.041,0.136,0.37,0.506,133,8.3%,27,178,0,0,0.00%
Jake Muzzin,LAK,25,D,76,10,31,41,22,-4,22:41,19:13,2:33,0:55,6,4,0,3,0,20,10,1,7,1,26,14,1,10,1,34.1%,0.348,1.078,1.426,0.246,0.821,1.068,1.236,3.09,4.327,0.132,0.408,0.539,173,5.8%,186,108,0,0,0.00%
Cam Atkinson,CBJ,25,F,78,22,18,40,22,-2,16:59,13:42,2:18,0:58,14,7,1,7,0,15,3,0,4,0,29,10,1,11,0,25.0%,0.996,0.815,1.811,0.786,0.842,1.628,2.33,0.999,3.328,0.282,0.231,0.513,212,10.4%,55,39,4,5,44.44%
Cody Eakin,DAL,23,F,78,19,21,40,26,-1,17:11,13:54,1:19,1:57,15,2,2,6,2,18,2,1,4,1,33,4,3,10,3,10.0%,0.85,0.94,1.79,0.83,0.996,1.826,1.157,1.157,2.315,0.244,0.269,0.513,142,13.4%,62,59,656,636,50.77%
Chris Kunitz,PIT,35,F,74,17,23,40,56,2,17:53,14:39,3:05,0:08,7,9,1,5,0,16,7,0,2,0,23,16,1,7,0,40.0%,0.771,1.042,1.813,0.387,0.885,1.272,2.361,1.836,4.198,0.23,0.311,0.541,170,10.0%,211,29,7,6,53.85%
Reilly Smith,BOS,23,F,81,13,27,40,20,7,15:24,13:35,1:47,0:01,12,1,0,0,0,17,10,0,2,1,29,11,0,2,1,27.5%,0.625,1.299,1.924,0.654,0.927,1.581,0.413,4.132,4.545,0.16,0.333,0.494,143,9.1%,74,39,2,6,25.00%
John Klingberg,DAL,22,D,65,11,29,40,32,5,21:50,18:45,2:56,0:09,9,2,0,3,1,19,10,0,4,1,28,12,0,7,2,30.0%,0.465,1.226,1.69,0.443,0.935,1.378,0.628,3.141,3.769,0.169,0.446,0.615,98,11.2%,54,77,0,0,0.00%
Jack Johnson,CBJ,27,D,79,8,32,40,44,-13,24:09,18:18,2:42,3:08,5,3,0,1,1,14,18,0,4,1,19,21,0,5,2,52.5%,0.251,1.006,1.257,0.207,0.581,0.788,0.841,5.045,5.886,0.101,0.405,0.506,141,5.7%,157,131,0,0,0.00%
Erik Cole,DET,36,F,68,21,18,39,14,2,14:32,12:21,1:50,0:21,17,3,1,0,0,12,6,0,3,0,29,9,1,3,0,23.1%,1.274,1.092,2.366,1.214,0.857,2.072,1.444,2.888,4.332,0.309,0.265,0.574,122,17.2%,134,20,5,11,31.25%
Mike Fisher,NSH,34,F,59,19,20,39,39,4,18:26,14:03,2:43,1:38,11,7,1,1,0,17,3,0,4,1,28,10,1,5,1,25.6%,1.048,1.103,2.152,0.796,1.23,2.026,2.607,1.117,3.724,0.322,0.339,0.661,111,17.1%,125,60,601,548,52.31%
Nazem Kadri,TOR,24,F,73,18,21,39,28,-7,17:36,14:58,2:28,0:09,14,3,1,1,0,17,4,0,1,0,31,7,1,2,0,17.9%,0.84,0.981,1.821,0.769,0.933,1.702,0.997,1.329,2.326,0.247,0.288,0.534,176,10.2%,118,23,528,616,46.15%
Elias Lindholm,CAR,20,F,81,17,22,39,14,-23,16:25,13:52,2:30,0:02,13,4,0,4,1,11,11,0,2,0,24,15,0,6,1,38.5%,0.767,0.992,1.759,0.694,0.587,1.281,1.181,3.247,4.428,0.21,0.272,0.481,170,10.0%,106,30,115,105,52.27%
Nick Bonino,VAN,26,F,75,15,24,39,22,7,16:55,13:05,1:52,1:57,14,1,0,6,0,20,4,0,5,0,34,5,0,11,0,12.8%,0.709,1.135,1.844,0.856,1.222,2.078,0.428,1.714,2.142,0.2,0.32,0.52,149,10.1%,31,90,590,655,47.39%
Jakob Silfverberg,ANA,24,F,81,13,26,39,24,15,15:39,13:18,0:35,1:45,10,2,1,2,0,22,2,2,5,0,32,4,3,7,0,10.3%,0.615,1.23,1.845,0.556,1.224,1.78,2.5,2.5,5.0,0.16,0.321,0.481,189,6.9%,42,37,23,27,46.00%
Torey Krug,BOS,23,D,78,12,27,39,20,13,19:35,16:46,2:37,0:11,10,2,0,0,0,15,12,0,6,3,25,14,0,6,3,35.9%,0.471,1.06,1.531,0.458,0.688,1.146,0.588,3.525,4.113,0.154,0.346,0.5,205,5.9%,75,68,0,0,0.00%
Aaron Ekblad,FLA,18,D,81,12,27,39,32,12,21:48,18:34,2:48,0:25,6,6,0,4,0,20,7,0,6,0,26,13,0,10,0,33.3%,0.408,0.917,1.325,0.239,0.798,1.037,1.583,1.847,3.43,0.148,0.333,0.481,170,7.1%,109,80,0,0,0.00%
Anton Strålman,TBL,28,D,82,9,30,39,26,22,21:56,16:53,2:28,2:34,7,2,0,0,0,18,12,0,3,1,25,14,0,3,1,35.9%,0.3,1.0,1.3,0.303,0.78,1.083,0.59,3.541,4.131,0.11,0.366,0.476,138,6.5%,104,77,0,0,0.00%
Mikael Granlund,MIN,22,F,68,8,31,39,20,17,17:53,15:17,2:09,0:26,8,0,0,2,0,23,8,0,7,1,31,8,0,9,1,20.5%,0.394,1.528,1.923,0.461,1.327,1.788,0.0,3.268,3.268,0.118,0.456,0.574,99,8.1%,47,45,476,508,48.37%
Trevor Daley,DAL,31,D,68,16,22,38,34,-13,22:52,17:13,2:44,2:54,8,6,2,2,0,16,6,0,3,1,24,12,2,5,1,31.6%,0.617,0.849,1.466,0.41,0.82,1.23,1.927,1.927,3.853,0.235,0.324,0.559,113,14.2%,29,123,0,0,0.00%
Alex Killorn,TBL,25,F,71,15,23,38,36,8,16:55,14:02,2:02,0:50,13,1,1,5,0,21,2,0,9,0,34,3,1,14,0,7.9%,0.749,1.148,1.897,0.783,1.264,2.047,0.414,0.827,1.241,0.211,0.324,0.535,130,11.5%,60,21,35,45,43.75%
Taylor Hall,EDM,23,F,53,14,24,38,40,-1,19:13,16:28,2:30,0:14,11,3,0,0,0,21,3,0,1,1,32,6,0,1,1,15.8%,0.825,1.414,2.238,0.756,1.443,2.199,1.356,1.356,2.713,0.264,0.453,0.717,158,8.9%,67,37,45,53,45.92%
Nathan MacKinnon,COL,19,F,64,14,24,38,34,-7,17:02,14:33,2:26,0:02,11,3,0,2,0,20,4,0,4,0,31,7,0,6,0,18.4%,0.77,1.32,2.09,0.708,1.287,1.995,1.156,1.541,2.697,0.219,0.375,0.594,192,7.3%,43,41,201,227,46.96%
Brad Boyes,FLA,32,F,78,14,24,38,20,11,15:39,13:34,2:01,0:03,9,5,0,4,1,20,4,0,1,0,29,9,0,5,1,23.7%,0.688,1.18,1.868,0.51,1.133,1.643,1.902,1.522,3.424,0.179,0.308,0.487,151,9.3%,60,38,97,76,56.07%
Antoine Vermette,CHI,32,F,82,13,25,38,40,-25,17:50,14:07,2:16,1:26,7,6,0,1,0,17,8,0,5,1,24,14,0,6,1,36.8%,0.533,1.025,1.558,0.363,0.881,1.243,1.93,2.573,4.503,0.159,0.305,0.463,109,11.9%,80,50,872,705,55.29%
Victor Hedman,TBL,24,D,59,10,28,38,40,12,22:41,17:46,2:30,2:23,7,3,0,2,1,20,8,0,7,0,27,11,0,9,1,28.9%,0.448,1.255,1.704,0.4,1.144,1.545,1.216,3.242,4.457,0.169,0.475,0.644,115,8.7%,51,110,0,0,0.00%
Ryan Suter,MIN,29,D,77,2,36,38,48,7,29:03,23:10,3:49,2:03,1,1,0,1,0,25,10,1,7,1,26,11,1,8,1,28.9%,0.054,0.965,1.019,0.034,0.841,0.874,0.204,2.04,2.243,0.026,0.468,0.494,150,1.3%,69,127,0,0,0.00%
Nino Niederreiter,MIN,22,F,80,24,13,37,28,2,14:32,12:32,1:32,0:27,17,6,1,5,0,11,2,0,2,0,28,8,1,7,0,21.6%,1.238,0.67,1.908,1.016,0.658,1.674,2.909,0.97,3.878,0.3,0.163,0.463,149,16.1%,155,32,2,5,28.57%
James Neal,NSH,27,F,67,23,14,37,57,12,18:05,15:11,2:53,0:00,20,3,0,6,2,13,1,0,3,0,33,4,0,9,2,10.8%,1.139,0.693,1.832,1.179,0.767,1.946,0.93,0.31,1.24,0.343,0.209,0.552,221,10.4%,71,30,7,10,41.18%
Sean Couturier,PHI,22,F,82,15,22,37,28,4,18:23,14:29,1:34,2:19,13,1,1,0,0,16,5,1,8,0,29,6,2,8,0,16.2%,0.597,0.875,1.472,0.656,0.807,1.463,0.466,2.331,2.797,0.183,0.268,0.451,148,10.1%,72,35,643,687,48.35%
Sami Vatanen,ANA,23,D,67,12,25,37,36,5,21:27,16:33,3:07,1:46,4,7,1,1,0,15,10,0,3,1,19,17,1,4,1,45.9%,0.501,1.043,1.544,0.216,0.811,1.027,2.007,2.867,4.873,0.179,0.373,0.552,122,9.8%,75,123,1,1,50.00%
Brad Richards,CHI,34,F,76,12,25,37,12,3,14:53,12:49,2:02,0:01,10,2,0,3,0,20,5,0,5,0,30,7,0,8,0,18.9%,0.636,1.326,1.962,0.616,1.231,1.847,0.773,1.932,2.704,0.158,0.329,0.487,199,6.0%,32,27,399,426,48.36%
Evgeny Kuznetsov,WSH,22,F,80,11,26,37,24,10,13:19,11:56,1:22,0:01,7,4,0,1,1,17,9,0,2,0,24,13,0,3,1,35.1%,0.619,1.463,2.082,0.44,1.068,1.508,2.179,4.902,7.081,0.138,0.325,0.463,127,8.7%,43,15,304,377,44.64%
Nick Leddy,NYI,23,D,78,10,27,37,14,18,20:21,17:14,2:26,0:40,9,1,0,1,0,15,11,1,2,0,24,12,1,3,0,32.4%,0.378,1.02,1.398,0.401,0.669,1.07,0.315,3.47,3.786,0.128,0.346,0.474,120,8.3%,73,90,0,0,0.00%
Clarke MacArthur,OTT,29,F,62,16,20,36,36,-6,17:00,13:41,2:58,0:20,10,6,0,5,0,16,4,0,0,0,26,10,0,5,0,27.8%,0.911,1.138,2.049,0.707,1.131,1.838,1.955,1.303,3.258,0.258,0.323,0.581,140,11.4%,70,17,8,14,36.36%
Aleksander Barkov,FLA,19,F,71,16,20,36,16,-4,17:29,14:46,2:15,0:27,13,3,0,3,0,16,4,0,2,0,29,7,0,5,0,19.4%,0.773,0.966,1.739,0.744,0.915,1.659,1.119,1.491,2.61,0.225,0.282,0.507,123,13.0%,35,35,462,540,46.11%
Tommy Wingels,SJS,26,F,75,15,21,36,40,-7,16:28,13:41,1:29,1:16,10,4,1,1,0,15,6,0,3,0,25,10,1,4,0,27.8%,0.729,1.02,1.749,0.584,0.876,1.46,2.137,3.206,5.344,0.2,0.28,0.48,158,9.5%,263,55,70,84,45.45%
Shane Doan,ARI,38,F,79,14,22,36,65,-29,18:52,15:33,2:38,0:41,9,5,0,0,0,17,5,0,4,0,26,10,0,4,0,27.8%,0.563,0.885,1.448,0.439,0.83,1.269,1.437,1.437,2.873,0.177,0.278,0.456,189,7.4%,189,26,3,8,27.27%
Chris Stewart,MIN,27,F,81,14,22,36,88,-26,15:52,13:55,1:57,0:00,9,5,0,0,0,17,5,0,5,0,26,10,0,5,0,27.8%,0.653,1.026,1.679,0.479,0.904,1.383,1.899,1.899,3.798,0.173,0.272,0.444,155,9.0%,110,16,10,31,24.39%
