Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Cory Stillman,FLA,36,F,58,15,22,37,22,-3,17:34,14:20,3:10,0:03,12,3,0,4,0,16,6,0,3,0,28,9,0,7,0,24.3%,0.883,1.295,2.179,0.865,1.154,2.019,0.98,1.96,2.94,0.259,0.379,0.638,126,11.9%,66,22,18,11,62.07%
Daymond Langkow,CGY,33,F,72,14,23,37,30,2,18:54,14:04,2:16,2:33,12,1,1,2,0,13,8,2,5,0,25,9,3,7,0,24.3%,0.617,1.013,1.63,0.71,0.77,1.48,0.367,2.936,3.303,0.194,0.319,0.514,126,11.1%,81,56,492,638,43.54%
Peter Mueller,COL,21,F,69,13,24,37,16,-1,13:59,11:45,2:14,0:00,9,4,0,2,0,17,7,0,3,0,26,11,0,5,0,29.7%,0.808,1.492,2.3,0.666,1.258,1.924,1.557,2.726,4.283,0.188,0.348,0.536,124,10.5%,39,12,18,26,40.91%
Alex Tanguay,TBL,30,F,80,10,27,37,32,-2,15:47,13:31,2:00,0:14,7,3,0,2,0,23,4,0,7,2,30,7,0,9,2,18.9%,0.475,1.283,1.758,0.388,1.275,1.663,1.116,1.488,2.604,0.125,0.338,0.463,91,11.0%,42,30,11,14,44.00%
Michael Del Zotto,NYR,19,D,80,9,28,37,32,-20,18:58,14:39,3:49,0:28,5,4,0,1,0,10,18,0,4,0,15,22,0,5,0,59.5%,0.356,1.107,1.463,0.256,0.511,0.767,0.784,3.526,4.31,0.113,0.35,0.463,81,11.1%,162,92,0,0,0.00%
Alex Goligoski,PIT,24,D,69,8,29,37,22,7,21:25,16:07,3:46,1:31,6,2,0,0,0,14,15,0,4,0,20,17,0,4,0,45.9%,0.325,1.177,1.502,0.323,0.755,1.078,0.46,3.453,3.914,0.116,0.42,0.536,98,8.2%,50,93,0,0,0.00%
Andy Greene,NJD,27,D,78,6,31,37,14,9,23:31,19:09,2:35,1:47,2,4,0,4,0,19,11,1,9,0,21,15,1,13,0,40.5%,0.196,1.013,1.209,0.08,0.763,0.844,1.188,3.268,4.457,0.077,0.397,0.474,86,7.0%,55,155,0,0,0.00%
Ryan Suter,NSH,24,D,82,4,33,37,48,4,23:58,18:51,3:12,1:53,2,2,0,1,1,18,15,0,5,1,20,17,0,6,2,45.9%,0.122,1.007,1.129,0.078,0.698,0.776,0.455,3.415,3.871,0.049,0.402,0.451,125,3.2%,55,112,0,1,0.00%
Steve Ott,DAL,27,F,73,22,14,36,153,-14,16:28,13:06,1:59,1:21,13,8,1,2,0,10,3,1,1,0,23,11,2,3,0,30.6%,1.098,0.699,1.797,0.815,0.627,1.441,3.291,1.234,4.526,0.301,0.192,0.493,146,15.1%,251,19,200,152,56.82%
Devin Setoguchi,SJS,22,F,70,20,16,36,19,0,15:17,12:55,2:16,0:06,12,8,0,4,0,14,2,0,2,0,26,10,0,6,0,27.8%,1.121,0.897,2.017,0.796,0.929,1.725,3.02,0.755,3.776,0.286,0.229,0.514,165,12.1%,124,18,3,7,30.00%
Raffi Torres,BUF,28,F,74,19,17,36,34,-11,13:31,11:15,2:15,0:00,12,7,0,3,0,14,3,0,3,1,26,10,0,6,1,27.8%,1.139,1.019,2.157,0.864,1.008,1.871,2.515,1.078,3.593,0.257,0.23,0.486,120,15.8%,84,15,18,32,36.00%
Nikolai Kulemin,TOR,23,F,78,16,20,36,16,0,16:22,13:29,1:37,1:14,15,0,1,3,2,18,2,0,2,0,33,2,1,5,2,5.6%,0.752,0.94,1.692,0.855,1.026,1.881,0.0,0.944,0.944,0.205,0.256,0.462,145,11.0%,136,41,27,39,40.91%
Shawn Horcoff,EDM,31,F,77,13,23,36,51,-29,19:25,14:25,2:37,2:22,9,4,0,1,0,15,6,2,2,0,24,10,2,3,0,27.8%,0.521,0.922,1.444,0.486,0.81,1.297,1.187,1.781,2.968,0.169,0.299,0.468,123,10.6%,35,62,621,716,46.45%
Derick Brassard,CBJ,22,F,79,9,27,36,48,-17,14:56,12:15,2:31,0:10,5,4,0,0,0,21,6,0,5,1,26,10,0,5,1,27.8%,0.457,1.372,1.83,0.31,1.302,1.612,1.204,1.806,3.01,0.114,0.342,0.456,125,7.2%,97,11,210,293,41.75%
Jack Johnson,LAK,22,D,80,8,28,36,48,-15,22:36,18:12,2:48,1:35,5,3,0,0,0,18,10,0,5,0,23,13,0,5,0,36.1%,0.265,0.929,1.194,0.206,0.742,0.948,0.8,2.666,3.466,0.1,0.35,0.45,130,6.2%,144,86,0,0,0.00%
Blake Comeau,NYI,23,F,61,17,18,35,40,-2,15:24,12:53,0:29,2:00,16,0,1,2,0,12,3,3,3,1,28,3,4,5,1,8.6%,1.085,1.149,2.234,1.22,0.915,2.135,0.0,5.924,5.924,0.279,0.295,0.574,133,12.8%,111,31,10,11,47.62%
Joshua Bailey,NYI,20,F,73,16,19,35,18,5,15:08,12:28,2:07,0:32,12,3,1,2,2,12,7,0,0,0,24,10,1,2,2,28.6%,0.868,1.031,1.9,0.79,0.79,1.581,1.157,2.7,3.856,0.219,0.26,0.479,112,14.3%,67,36,171,255,40.14%
Clarke MacArthur,ATL,24,F,81,16,19,35,49,-16,14:41,12:14,2:08,0:17,11,4,1,3,0,15,4,0,3,0,26,8,1,6,0,22.9%,0.807,0.958,1.765,0.665,0.907,1.572,1.381,1.381,2.763,0.198,0.235,0.432,129,12.4%,62,32,67,86,43.79%
James van Riemsdyk,PHI,20,F,78,15,20,35,30,-1,12:57,11:31,1:24,0:01,11,4,0,6,0,17,3,0,1,0,28,7,0,7,0,20.0%,0.89,1.187,2.077,0.734,1.135,1.869,2.177,1.632,3.809,0.192,0.256,0.449,173,8.7%,37,21,0,2,0.00%
Tuomo Ruutu,CAR,26,F,54,14,21,35,50,-4,16:23,13:20,3:00,0:02,9,5,0,1,0,14,7,0,2,0,23,12,0,3,0,34.3%,0.949,1.424,2.373,0.75,1.166,1.916,1.844,2.582,4.427,0.259,0.389,0.648,122,11.5%,156,12,19,28,40.43%
Valtteri Filppula,DET,25,F,55,11,24,35,24,-4,18:14,14:39,2:27,1:07,9,1,1,1,0,16,7,1,6,1,25,8,2,7,1,22.9%,0.658,1.436,2.094,0.67,1.191,1.862,0.443,3.102,3.545,0.2,0.436,0.636,114,9.7%,34,25,296,277,51.66%
Mikhail Grabovski,TOR,25,F,59,10,25,35,10,3,16:47,14:08,2:34,0:05,7,2,1,3,1,22,3,0,3,2,29,5,1,6,3,14.3%,0.605,1.514,2.119,0.504,1.583,2.086,0.792,1.188,1.98,0.169,0.424,0.593,126,7.9%,26,27,366,369,49.80%
Matt Carle,PHI,25,D,80,6,29,35,16,19,23:23,18:57,2:31,1:55,4,2,0,1,0,17,12,0,6,0,21,14,0,7,0,40.0%,0.192,0.93,1.122,0.158,0.673,0.831,0.595,3.573,4.168,0.075,0.363,0.438,137,4.4%,35,137,0,0,0.00%
Milan Michálek,OTT,25,F,66,22,12,34,18,-12,18:15,13:33,2:42,1:59,12,8,2,3,0,8,4,0,2,0,20,12,2,5,0,35.3%,1.096,0.598,1.693,0.805,0.536,1.341,2.689,1.344,4.033,0.333,0.182,0.515,163,13.5%,77,30,4,4,50.00%
Dustin Byfuglien,CHI,24,D,82,17,17,34,94,-7,16:25,13:37,2:43,0:04,11,6,0,3,1,12,5,0,2,0,23,11,0,5,1,32.4%,0.758,0.758,1.515,0.591,0.644,1.235,1.614,1.345,2.959,0.207,0.207,0.415,211,8.1%,215,38,1,1,50.00%
Daniel Cleary,DET,31,F,64,15,19,34,29,-3,17:13,13:41,2:17,1:15,13,2,0,2,0,14,5,0,3,1,27,7,0,5,1,20.6%,0.816,1.034,1.85,0.89,0.959,1.849,0.819,2.048,2.867,0.234,0.297,0.531,140,10.7%,119,25,59,60,49.58%
Jason Chimera,WSH,30,F,78,15,19,34,98,-1,13:41,12:27,0:18,0:55,14,1,0,1,0,19,0,0,4,0,33,1,0,5,0,2.9%,0.843,1.067,1.91,0.865,1.173,2.038,2.51,0.0,2.51,0.192,0.244,0.436,160,9.4%,80,16,22,18,55.00%
Drew Stafford,BUF,24,F,71,14,20,34,35,4,14:28,11:55,2:31,0:00,9,5,0,1,0,14,6,0,2,0,23,11,0,3,0,32.4%,0.818,1.168,1.985,0.638,0.992,1.63,1.669,2.002,3.671,0.197,0.282,0.479,181,7.7%,59,15,41,45,47.67%
Marc-Andre Bergeron,MTL,29,D,60,13,21,34,16,-7,15:03,11:54,2:58,0:10,6,7,0,4,1,6,15,0,2,0,12,22,0,6,1,64.7%,0.863,1.394,2.257,0.504,0.504,1.007,2.351,5.037,7.387,0.217,0.35,0.567,123,10.6%,57,47,0,0,0.00%
Joel Ward,NSH,29,F,71,13,21,34,18,-5,17:32,14:30,1:06,1:56,9,3,1,1,0,20,1,0,5,2,29,4,1,6,2,11.8%,0.626,1.012,1.638,0.524,1.165,1.69,2.296,0.765,3.061,0.183,0.296,0.479,134,9.7%,42,62,31,50,38.27%
Bryan Little,ATL,22,F,79,13,21,34,20,-6,15:45,12:44,2:58,0:02,10,3,0,1,0,18,3,0,2,0,28,6,0,3,0,17.6%,0.627,1.013,1.64,0.596,1.073,1.668,0.768,0.768,1.535,0.165,0.266,0.43,165,7.9%,45,18,68,86,44.16%
Patrick O'Sullivan,EDM,24,F,73,11,23,34,32,-35,17:31,13:20,2:35,1:35,7,3,1,3,0,14,9,0,2,0,21,12,1,5,0,35.3%,0.516,1.079,1.595,0.431,0.863,1.294,0.951,2.854,3.806,0.151,0.315,0.466,191,5.8%,32,52,71,124,36.41%
Ed Jovanovski,PHX,33,D,66,10,24,34,55,-12,21:37,15:42,2:58,2:56,5,5,0,2,1,13,9,2,3,0,18,14,2,5,1,41.2%,0.42,1.009,1.429,0.289,0.752,1.042,1.528,2.75,4.278,0.152,0.364,0.515,117,8.6%,106,108,0,1,0.00%
Andrei Markov,MTL,31,D,45,6,28,34,32,11,23:48,18:08,3:25,2:14,2,4,0,1,0,15,12,1,4,1,17,16,1,5,1,47.1%,0.336,1.568,1.904,0.147,1.102,1.249,1.558,4.674,6.232,0.133,0.622,0.756,85,7.1%,47,61,0,0,0.00%
Anton Strålman,CBJ,23,D,73,6,28,34,37,-17,20:29,16:13,3:35,0:40,2,4,0,0,0,10,18,0,3,0,12,22,0,3,0,64.7%,0.241,1.123,1.364,0.101,0.507,0.608,0.915,4.119,5.035,0.082,0.384,0.466,121,5.0%,63,55,0,0,0.00%
Michael Ryder,BOS,29,F,82,18,15,33,35,3,15:17,13:01,2:15,0:01,11,7,0,1,0,12,3,0,1,0,23,10,0,2,0,30.3%,0.861,0.718,1.579,0.618,0.674,1.293,2.269,0.973,3.242,0.22,0.183,0.402,191,9.4%,109,24,2,13,13.33%
Owen Nolan,MIN,37,F,73,16,17,33,40,-12,16:35,12:44,2:25,1:25,11,4,1,3,0,12,5,0,3,0,23,9,1,6,0,27.3%,0.792,0.842,1.634,0.709,0.774,1.483,1.357,1.697,3.054,0.219,0.233,0.452,151,10.6%,51,20,184,206,47.18%
Andrei Kostitsyn,MTL,24,F,59,15,18,33,32,1,15:59,13:43,2:15,0:01,9,6,0,2,1,15,3,0,3,0,24,9,0,5,1,27.3%,0.954,1.145,2.099,0.667,1.112,1.779,2.708,1.354,4.062,0.254,0.305,0.559,136,11.0%,102,17,1,5,16.67%
Curtis Glencross,CGY,27,F,67,15,18,33,58,11,15:43,12:34,1:01,2:07,10,2,3,2,0,15,2,1,3,0,25,4,4,5,0,12.1%,0.854,1.025,1.88,0.712,1.068,1.78,1.75,1.75,3.5,0.224,0.269,0.493,117,12.8%,78,28,9,15,37.50%
Manny Malhotra,SJS,29,F,71,14,19,33,41,17,15:37,12:08,1:22,2:06,12,2,0,4,0,13,6,0,4,0,25,8,0,8,0,24.2%,0.757,1.028,1.785,0.835,0.905,1.74,1.23,3.689,4.918,0.197,0.268,0.465,111,12.6%,66,38,415,249,62.50%
Martin Hanzal,PHX,22,F,81,11,22,33,104,0,18:28,14:16,2:05,2:06,9,2,0,0,0,18,4,0,3,0,27,6,0,3,0,18.2%,0.441,0.882,1.323,0.467,0.934,1.401,0.708,1.416,2.123,0.136,0.272,0.407,147,7.5%,175,42,559,545,50.63%
Marc Savard,BOS,32,F,41,10,23,33,14,2,18:34,14:13,3:17,1:03,4,6,0,2,0,12,11,0,3,0,16,17,0,5,0,51.5%,0.788,1.812,2.599,0.412,1.235,1.646,2.663,4.883,7.546,0.244,0.561,0.805,90,11.1%,13,11,316,332,48.77%
Scottie Upshall,PHX,26,F,49,18,14,32,50,5,15:02,12:54,2:03,0:05,16,2,0,4,0,13,1,0,2,0,29,3,0,6,0,9.4%,1.465,1.139,2.604,1.518,1.233,2.751,1.192,0.596,1.788,0.367,0.286,0.653,119,15.1%,80,13,7,10,41.18%
Ryan Potulny,EDM,25,F,64,15,17,32,28,-21,16:16,12:07,2:00,2:08,7,7,1,2,0,13,3,1,2,0,20,10,2,4,0,31.3%,0.864,0.979,1.843,0.541,1.005,1.547,3.266,1.4,4.665,0.234,0.266,0.5,152,9.9%,41,67,389,431,47.44%
Chris Kelly,OTT,29,F,81,15,17,32,38,-7,14:57,11:49,0:13,2:55,15,0,0,3,0,17,0,0,2,0,32,0,0,5,0,0.0%,0.742,0.841,1.584,0.94,1.065,2.004,0.0,0.0,0.0,0.185,0.21,0.395,112,13.4%,65,44,408,486,45.64%
Nigel Dawes,CGY,24,F,66,14,18,32,18,1,14:32,12:44,1:48,0:00,10,4,0,2,0,13,5,0,3,1,23,9,0,5,1,28.1%,0.875,1.125,2.001,0.714,0.928,1.642,2.02,2.525,4.544,0.212,0.273,0.485,96,14.6%,66,32,0,1,0.00%
Radek Dvorák,FLA,32,F,76,14,18,32,20,-7,17:26,14:19,0:54,2:12,10,1,3,1,0,16,2,0,3,0,26,3,3,4,0,9.4%,0.634,0.815,1.449,0.551,0.882,1.433,0.865,1.73,2.596,0.184,0.237,0.421,140,10.0%,50,52,3,14,17.65%
Chris Drury,NYR,33,F,77,14,18,32,31,-10,17:46,12:42,2:03,3:00,12,2,0,1,0,11,6,1,5,0,23,8,1,6,0,25.0%,0.614,0.789,1.403,0.735,0.674,1.41,0.759,2.277,3.036,0.182,0.234,0.416,148,9.5%,67,97,638,568,52.90%
Chris Kunitz,PIT,30,F,50,13,19,32,39,3,16:26,13:54,2:19,0:12,10,2,1,0,0,14,5,0,2,0,24,7,1,2,0,21.9%,0.949,1.387,2.337,0.863,1.208,2.07,1.036,2.59,3.625,0.26,0.38,0.64,131,9.9%,112,15,6,9,40.00%
Keith Tkachuk,STL,37,F,67,13,19,32,56,-2,13:30,10:49,2:40,0:00,8,5,0,1,0,13,5,1,2,1,21,10,1,3,1,31.3%,0.862,1.26,2.123,0.662,1.076,1.738,1.677,1.677,3.354,0.194,0.284,0.478,120,10.8%,98,13,389,306,55.97%
Dion Phaneuf,TOR,24,D,81,12,20,32,83,1,24:14,18:20,4:00,1:52,7,5,0,3,2,9,11,0,3,1,16,16,0,6,3,50.0%,0.367,0.611,0.978,0.283,0.363,0.646,0.922,2.029,2.951,0.148,0.247,0.395,225,5.3%,194,100,0,0,0.00%
Kyle Brodziak,MIN,25,F,82,9,23,32,22,-3,15:19,12:51,0:16,2:12,9,0,0,3,1,20,3,0,5,0,29,3,0,8,1,9.4%,0.429,1.098,1.527,0.512,1.139,1.651,0.0,8.151,8.151,0.11,0.28,0.39,140,6.4%,69,52,484,517,48.35%
Carlo Colaiacovo,STL,26,D,67,7,25,32,60,8,17:18,14:02,2:58,0:17,2,4,1,1,0,21,3,1,4,1,23,7,2,5,1,21.9%,0.362,1.294,1.656,0.128,1.339,1.467,1.206,0.904,2.11,0.104,0.373,0.478,74,9.5%,52,52,1,0,100.00%
Fedor Tyutin,CBJ,26,D,80,6,26,32,49,-7,23:31,17:11,3:34,2:45,3,3,0,2,0,11,15,0,4,1,14,18,0,6,1,56.3%,0.191,0.829,1.02,0.131,0.48,0.611,0.631,3.153,3.783,0.075,0.325,0.4,149,4.0%,84,124,1,2,33.33%
Dennis Seidenberg,BOS,28,D,79,4,28,32,39,6,22:55,18:09,2:13,2:31,2,2,0,1,0,20,7,1,5,0,22,9,1,6,0,28.1%,0.133,0.928,1.06,0.084,0.836,0.92,0.682,2.387,3.068,0.051,0.354,0.405,153,2.6%,166,215,0,1,0.00%
Sean Avery,NYR,29,F,69,11,20,31,160,0,13:22,12:10,1:12,0:00,8,3,0,1,0,14,6,0,2,0,22,9,0,3,0,29.0%,0.715,1.3,2.015,0.571,1.0,1.571,2.171,4.343,6.514,0.159,0.29,0.449,139,7.9%,145,17,4,10,28.57%
Richard Park,NYI,33,F,81,9,22,31,28,-9,15:45,12:38,0:19,2:46,8,0,1,4,0,21,1,0,2,0,29,1,1,6,0,3.2%,0.423,1.035,1.458,0.469,1.23,1.698,0.0,2.308,2.308,0.111,0.272,0.383,146,6.2%,39,56,536,504,51.54%
John-Michael Liles,COL,29,D,59,6,25,31,30,-2,18:27,14:53,3:15,0:18,3,3,0,2,1,8,17,0,3,0,11,20,0,5,1,64.5%,0.33,1.377,1.707,0.205,0.547,0.752,0.934,5.295,6.229,0.102,0.424,0.525,96,6.3%,40,89,0,0,0.00%
Tom Gilbert,EDM,26,D,82,5,26,31,16,-10,22:25,16:46,2:59,2:39,3,1,1,0,0,17,8,1,3,0,20,9,2,3,0,29.0%,0.163,0.848,1.012,0.131,0.742,0.872,0.244,1.953,2.198,0.061,0.317,0.378,98,5.1%,55,165,0,0,0.00%
Matt Cooke,PIT,31,F,79,15,15,30,106,17,14:47,11:17,0:55,2:33,13,2,0,1,0,13,1,1,1,0,26,3,1,2,0,10.0%,0.77,0.77,1.541,0.874,0.874,1.749,1.629,0.815,2.444,0.19,0.19,0.38,105,14.3%,183,54,13,11,54.17%
Mike Modano,DAL,39,F,59,14,16,30,22,-6,14:18,11:06,2:58,0:13,11,3,0,2,0,9,7,0,1,0,20,10,0,3,0,33.3%,0.996,1.138,2.133,1.008,0.824,1.832,1.025,2.392,3.417,0.237,0.271,0.508,115,12.2%,22,11,427,420,50.41%
Marcel Goc,NSH,26,F,73,12,18,30,14,10,14:41,13:01,0:11,1:27,12,0,0,1,0,18,0,0,5,1,30,0,0,6,1,0.0%,0.671,1.007,1.679,0.757,1.135,1.892,0.0,0.0,0.0,0.164,0.247,0.411,118,10.2%,51,26,475,437,52.08%
Ruslan Fedotenko,PIT,30,F,80,11,19,30,50,-17,14:39,12:55,1:33,0:09,8,3,0,3,0,15,4,0,1,0,23,7,0,4,0,23.3%,0.563,0.973,1.536,0.464,0.87,1.335,1.441,1.922,3.363,0.138,0.238,0.375,158,7.0%,132,46,10,18,35.71%
Mark Giordano,CGY,26,D,82,11,19,30,81,17,20:50,16:15,2:41,1:53,6,5,0,1,0,10,9,0,4,0,16,14,0,5,0,46.7%,0.386,0.667,1.053,0.27,0.45,0.72,1.36,2.447,3.807,0.134,0.232,0.366,111,9.9%,153,126,0,0,0.00%
Vern Fiddler,PHX,29,F,76,8,22,30,46,13,14:20,10:55,0:20,3:05,5,0,3,1,0,22,0,0,8,2,27,0,3,9,2,0.0%,0.44,1.211,1.651,0.361,1.59,1.952,0.0,0.0,0.0,0.105,0.289,0.395,119,6.7%,95,47,588,533,52.45%
Rob Blake,SJS,40,D,70,7,23,30,60,14,21:21,16:08,2:20,2:53,3,4,0,1,0,18,4,1,4,0,21,8,1,5,0,26.7%,0.281,0.923,1.204,0.159,0.956,1.116,1.469,1.469,2.938,0.1,0.329,0.429,182,3.9%,68,114,0,0,0.00%
Dennis Wideman,BOS,26,D,76,6,24,30,34,-14,23:33,18:30,2:43,2:19,4,2,0,2,0,11,11,2,4,0,15,13,2,6,0,43.3%,0.201,0.804,1.005,0.171,0.469,0.64,0.58,3.19,3.77,0.079,0.316,0.395,146,4.1%,100,110,0,0,0.00%
Brent Seabrook,CHI,24,D,78,4,26,30,59,20,23:13,18:42,1:36,2:53,4,0,0,2,2,18,6,2,3,0,22,6,2,5,2,20.0%,0.133,0.861,0.994,0.164,0.74,0.904,0.0,2.864,2.864,0.051,0.333,0.385,129,3.1%,208,153,0,0,0.00%
James Wisniewski,ANA,25,D,69,3,27,30,56,-5,24:20,18:19,2:32,3:28,1,2,0,0,0,17,7,3,2,0,18,9,3,2,0,30.0%,0.107,0.964,1.071,0.047,0.807,0.854,0.683,2.392,3.075,0.043,0.391,0.435,146,2.1%,129,102,0,0,0.00%
Glen Metropolit,MTL,35,F,69,16,13,29,24,-1,13:33,11:17,1:45,0:31,6,10,0,1,0,10,3,0,3,0,16,13,0,4,0,44.8%,1.026,0.833,1.859,0.462,0.77,1.232,4.961,1.488,6.449,0.232,0.188,0.42,115,13.9%,32,29,327,334,49.47%
Colby Armstrong,ATL,27,F,79,15,14,29,61,6,14:47,12:03,0:38,2:05,14,0,1,1,0,10,2,2,1,0,24,2,3,2,0,6.9%,0.77,0.719,1.489,0.882,0.63,1.512,0.0,2.363,2.363,0.19,0.177,0.367,101,14.9%,74,29,10,10,50.00%
Sergei Samsonov,CAR,31,F,72,14,15,29,32,-15,13:22,11:05,2:17,0:00,12,2,0,2,1,10,5,0,1,0,22,7,0,3,1,24.1%,0.872,0.934,1.806,0.901,0.751,1.653,0.73,1.824,2.553,0.194,0.208,0.403,104,13.5%,34,17,0,4,0.00%
Rostislav Olesz,FLA,24,F,78,14,15,29,28,-4,15:23,12:23,1:47,1:13,11,3,0,3,0,12,3,0,2,0,23,6,0,5,0,20.7%,0.7,0.749,1.449,0.683,0.745,1.428,1.294,1.294,2.587,0.179,0.192,0.372,178,7.9%,81,34,2,7,22.22%
Peter Regin,OTT,23,F,75,13,16,29,20,10,12:53,11:28,1:18,0:07,12,1,0,1,0,12,4,0,3,0,24,5,0,4,0,17.2%,0.807,0.993,1.799,0.837,0.837,1.674,0.615,2.461,3.076,0.173,0.213,0.387,135,9.6%,68,27,240,298,44.61%
Jay McClement,STL,26,F,82,11,18,29,22,0,16:43,12:52,0:06,3:44,11,0,0,3,0,16,0,2,4,0,27,0,2,7,0,0.0%,0.481,0.787,1.269,0.625,0.909,1.534,0.0,0.0,0.0,0.134,0.22,0.354,109,10.1%,66,52,701,711,49.65%
Justin Williams,LAK,28,F,49,10,19,29,39,3,16:22,14:08,2:01,0:13,9,1,0,1,0,13,6,0,3,0,22,7,0,4,0,24.1%,0.748,1.421,2.168,0.78,1.126,1.906,0.606,3.636,4.242,0.204,0.388,0.592,140,7.1%,34,17,4,7,36.36%
Robert Lang,PHX,39,F,64,9,20,29,28,-4,15:04,12:03,2:56,0:04,6,3,0,1,0,11,9,0,3,1,17,12,0,4,1,41.4%,0.56,1.243,1.803,0.466,0.855,1.321,0.954,2.863,3.818,0.141,0.313,0.453,84,10.7%,30,21,375,359,51.09%
Kyle Quincey,COL,24,D,79,6,23,29,76,9,23:36,17:46,3:07,2:42,5,1,0,0,0,12,10,1,1,0,17,11,1,1,0,37.9%,0.193,0.74,0.933,0.214,0.513,0.726,0.243,2.431,2.674,0.076,0.291,0.367,139,4.3%,115,143,0,1,0.00%
Derek Morris,PHX,31,D,76,4,25,29,37,2,21:26,16:48,2:17,2:20,2,2,0,0,0,14,11,0,1,0,16,13,0,1,0,44.8%,0.147,0.92,1.068,0.094,0.658,0.752,0.687,3.778,4.465,0.053,0.329,0.382,120,3.3%,65,112,0,1,0.00%
Jay Bouwmeester,CGY,26,D,82,3,26,29,48,-4,25:55,19:12,2:53,3:48,2,1,0,0,0,13,11,2,3,1,15,12,2,3,1,41.4%,0.085,0.734,0.819,0.076,0.495,0.571,0.253,2.785,3.038,0.037,0.317,0.354,130,2.3%,73,126,0,0,0.00%
Benoit Pouliot,MTL,23,F,53,17,11,28,43,8,15:27,13:16,1:55,0:15,13,4,0,3,0,9,2,0,2,0,22,6,0,5,0,21.4%,1.245,0.805,2.05,1.108,0.767,1.875,2.363,1.181,3.544,0.321,0.208,0.528,111,15.3%,61,19,5,6,45.45%
Artem Anisimov,NYR,21,F,82,12,16,28,32,-2,12:54,11:28,0:43,0:42,11,1,0,2,0,15,1,0,2,0,26,2,0,4,0,7.1%,0.681,0.907,1.588,0.701,0.956,1.658,1.01,1.01,2.02,0.146,0.195,0.341,124,9.7%,45,41,310,380,44.93%
Chad Larose,CAR,27,F,56,11,17,28,24,-2,15:42,13:28,0:17,1:56,10,0,1,0,0,17,0,0,4,1,27,0,1,4,1,0.0%,0.751,1.16,1.91,0.795,1.352,2.148,0.0,0.0,0.0,0.196,0.304,0.5,138,8.0%,120,14,2,10,16.67%
Trent Hunter,NYI,29,F,61,11,17,28,18,3,15:10,12:06,2:53,0:10,8,3,0,1,0,14,3,0,2,0,22,6,0,3,0,21.4%,0.713,1.102,1.814,0.65,1.137,1.786,1.023,1.023,2.046,0.18,0.279,0.459,159,6.9%,126,18,2,7,22.22%
Dominic Moore,MTL,29,F,69,10,18,28,43,-3,14:50,12:49,0:37,1:22,6,2,2,0,0,18,0,0,5,0,24,2,2,5,0,7.1%,0.586,1.055,1.641,0.407,1.22,1.627,2.758,0.0,2.758,0.145,0.261,0.406,119,8.4%,57,34,365,298,55.05%
Andrew Cogliano,EDM,22,F,82,10,18,28,31,-5,14:10,12:31,0:54,0:44,9,1,0,1,0,16,2,0,2,1,25,3,0,3,1,10.7%,0.516,0.929,1.445,0.526,0.934,1.46,0.812,1.625,2.437,0.122,0.22,0.341,139,7.2%,80,28,163,216,43.01%
Sami Salo,VAN,35,D,68,9,19,28,18,14,20:40,15:05,2:41,2:53,3,6,0,3,1,10,7,2,3,1,13,13,2,6,2,46.4%,0.384,0.811,1.195,0.175,0.585,0.76,1.968,2.295,4.263,0.132,0.279,0.412,119,7.6%,43,60,0,0,0.00%
Adrian Aucoin,PHX,36,D,82,8,20,28,56,2,22:33,16:38,3:12,2:42,7,1,0,2,1,9,11,0,4,0,16,12,0,6,1,42.9%,0.26,0.649,0.908,0.308,0.396,0.703,0.228,2.511,2.74,0.098,0.244,0.341,144,5.6%,132,67,1,0,100.00%
Keith Ballard,FLA,27,D,82,8,20,28,88,-7,22:24,17:43,1:58,2:42,7,1,0,1,0,11,8,1,2,0,18,9,1,3,0,32.1%,0.261,0.653,0.914,0.289,0.454,0.743,0.371,2.966,3.337,0.098,0.244,0.341,90,8.9%,156,201,0,0,0.00%
Filip Kuba,OTT,33,D,53,3,25,28,28,-5,22:51,16:47,3:30,2:32,1,2,0,0,0,16,9,0,7,2,17,11,0,7,2,39.3%,0.149,1.239,1.387,0.067,1.078,1.146,0.645,2.904,3.549,0.057,0.472,0.528,90,3.3%,27,86,0,1,0.00%
Robert Nilsson,EDM,24,F,60,11,16,27,12,-17,14:44,12:22,2:21,0:01,8,3,0,1,0,11,5,0,1,0,19,8,0,2,0,29.6%,0.746,1.085,1.831,0.647,0.889,1.536,1.276,2.127,3.403,0.183,0.267,0.45,104,10.6%,30,34,1,2,33.33%
Ales Kotalik,CGY,31,F,71,11,16,27,67,-17,14:10,11:02,3:05,0:02,6,5,0,4,0,4,12,0,0,0,10,17,0,4,0,63.0%,0.655,0.953,1.609,0.459,0.306,0.765,1.365,3.276,4.641,0.155,0.225,0.38,172,6.4%,117,23,5,5,50.00%
Brad Richardson,LAK,24,F,81,11,16,27,37,1,12:50,11:19,0:06,1:24,10,0,1,4,0,15,0,1,1,0,25,0,2,5,0,0.0%,0.634,0.922,1.557,0.654,0.981,1.635,0.0,0.0,0.0,0.136,0.198,0.333,148,7.4%,125,17,188,203,48.08%
