Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
P.K. Subban,MTL,21,D,77,14,24,38,124,-8,22:16,16:38,3:04,2:32,5,9,0,3,2,15,9,0,6,1,20,18,0,9,3,47.4%,0.49,0.84,1.33,0.234,0.702,0.936,2.276,2.276,4.552,0.182,0.312,0.494,197,7.1%,110,106,0,0,0.00%
Pierre-Marc Bouchard,MIN,26,F,59,12,26,38,14,-3,15:42,12:56,2:44,0:01,12,0,0,2,1,16,10,0,7,2,28,10,0,9,3,26.3%,0.777,1.683,2.459,0.943,1.257,2.2,0.0,3.699,3.699,0.203,0.441,0.644,98,12.2%,15,10,17,26,39.53%
Michael Frolík,CHI,22,F,80,11,27,38,30,2,15:35,13:50,1:41,0:04,10,1,0,1,0,22,5,0,3,1,32,6,0,4,1,15.8%,0.529,1.299,1.828,0.542,1.193,1.735,0.445,2.226,2.671,0.138,0.338,0.475,251,4.4%,52,37,48,71,40.34%
Scott Gomez,MTL,31,F,80,7,31,38,48,-15,18:33,14:53,2:42,0:57,4,3,0,2,0,16,14,1,7,1,20,17,1,9,1,44.7%,0.283,1.252,1.535,0.201,0.806,1.007,0.831,3.876,4.707,0.088,0.388,0.475,157,4.5%,32,24,575,622,48.04%
Tomas Holmström,DET,37,F,73,18,19,37,62,-6,14:48,11:42,3:05,0:00,8,10,0,1,0,9,10,0,1,0,17,20,0,2,0,54.1%,0.999,1.055,2.054,0.561,0.632,1.193,2.663,2.663,5.326,0.247,0.26,0.507,125,14.4%,81,11,1,0,100.00%
Bryan Bickell,CHI,24,F,78,17,20,37,40,6,13:50,12:54,0:55,0:00,15,2,0,2,0,19,1,0,3,0,34,3,0,5,0,8.1%,0.945,1.112,2.057,0.893,1.132,2.025,1.671,0.836,2.507,0.218,0.256,0.474,130,13.1%,178,13,3,9,25.00%
Pascal Dupuis,PIT,31,F,81,17,20,37,59,16,16:51,14:00,0:26,2:24,13,0,4,3,0,19,0,1,6,1,32,0,5,9,1,0.0%,0.747,0.879,1.626,0.687,1.005,1.692,0.0,0.0,0.0,0.21,0.247,0.457,171,9.9%,117,55,6,22,21.43%
Kyle Brodziak,MIN,26,F,80,16,21,37,56,-4,15:46,12:48,1:16,1:42,13,2,1,1,0,16,2,3,3,0,29,4,4,4,0,10.8%,0.761,0.998,1.759,0.762,0.937,1.699,1.183,1.183,2.366,0.2,0.263,0.463,126,12.7%,52,55,532,556,48.90%
Evgeni Malkin,PIT,24,F,43,15,22,37,18,-4,19:49,14:25,5:20,0:03,10,5,0,3,0,13,9,0,2,1,23,14,0,5,1,37.8%,1.056,1.548,2.604,0.967,1.257,2.225,1.308,2.354,3.661,0.349,0.512,0.86,182,8.2%,32,11,77,123,38.50%
David Bolland,CHI,24,F,61,15,22,37,34,11,17:38,13:26,2:01,2:10,11,4,0,1,0,14,8,0,6,0,25,12,0,7,0,32.4%,0.836,1.227,2.063,0.805,1.024,1.829,1.941,3.882,5.824,0.246,0.361,0.607,102,14.7%,41,35,455,553,45.14%
Niklas Kronwall,DET,29,D,77,11,26,37,36,5,22:52,17:21,2:35,2:55,6,5,0,3,2,18,8,0,7,3,24,13,0,10,5,35.1%,0.375,0.886,1.261,0.269,0.808,1.077,1.506,2.409,3.915,0.143,0.338,0.481,131,8.4%,113,129,0,0,0.00%
Jirí Hudler,DET,26,F,73,10,27,37,28,-7,13:39,11:24,2:14,0:00,7,3,0,2,0,18,9,0,6,1,25,12,0,8,1,32.4%,0.602,1.624,2.226,0.504,1.296,1.8,1.098,3.293,4.391,0.137,0.37,0.507,105,9.5%,35,11,31,39,44.29%
Tyler Myers,BUF,20,D,80,10,27,37,40,0,22:27,16:57,2:47,2:41,7,3,0,5,2,16,11,0,3,0,23,14,0,8,2,37.8%,0.334,0.902,1.236,0.309,0.707,1.017,0.805,2.95,3.755,0.125,0.338,0.463,122,8.2%,107,98,0,0,0.00%
John Carlson,WSH,20,D,82,7,30,37,44,21,22:38,18:06,2:12,2:19,6,1,0,3,0,25,5,0,8,4,31,6,0,11,4,16.2%,0.226,0.969,1.196,0.242,1.01,1.253,0.331,1.655,1.987,0.085,0.366,0.451,144,4.9%,70,160,0,0,0.00%
Kimmo Timonen,PHI,35,D,82,6,31,37,36,11,22:28,15:42,3:19,3:25,3,1,2,0,0,16,15,0,7,0,19,16,2,7,0,43.2%,0.195,1.009,1.205,0.14,0.745,0.885,0.22,3.299,3.519,0.073,0.378,0.451,147,4.1%,96,175,0,1,0.00%
Mike Fisher,NSH,30,F,82,19,17,36,43,-17,18:22,14:36,2:23,1:21,15,4,0,2,0,7,10,0,2,0,22,14,0,4,0,38.9%,0.757,0.677,1.434,0.751,0.351,1.102,1.223,3.059,4.282,0.232,0.207,0.439,192,9.9%,135,89,602,644,48.31%
Troy Brouwer,CHI,25,F,79,17,19,36,38,-2,15:06,12:23,2:06,0:36,10,7,0,5,0,13,6,0,1,0,23,13,0,6,0,36.1%,0.855,0.955,1.81,0.613,0.797,1.411,2.516,2.157,4.673,0.215,0.241,0.456,122,13.9%,262,36,12,13,48.00%
Nicklas Bergfors,FLA,23,F,72,12,24,36,8,-9,14:45,13:01,1:42,0:00,9,3,0,1,0,18,6,0,3,0,27,9,0,4,0,25.0%,0.678,1.356,2.033,0.575,1.151,1.726,1.465,2.929,4.394,0.167,0.333,0.5,152,7.9%,12,13,4,5,44.44%
Brian Boyle,NYR,26,F,82,21,14,35,74,2,15:44,13:10,0:36,1:56,16,4,1,2,0,11,0,3,4,0,27,4,4,6,0,11.4%,0.976,0.651,1.627,0.888,0.611,1.499,4.751,0.0,4.751,0.256,0.171,0.427,218,9.6%,240,86,534,567,48.50%
Antti Miettinen,MIN,30,F,73,16,19,35,38,-3,17:01,12:58,2:47,1:15,8,8,0,4,1,13,6,0,2,1,21,14,0,6,2,40.0%,0.772,0.917,1.69,0.507,0.823,1.33,2.352,1.764,4.116,0.219,0.26,0.479,168,9.5%,109,14,36,64,36.00%
Jordan Leopold,BUF,30,D,71,13,22,35,36,-11,23:19,18:00,2:44,2:34,8,5,0,1,0,16,6,0,3,2,24,11,0,4,2,31.4%,0.471,0.797,1.268,0.375,0.751,1.126,1.538,1.845,3.383,0.183,0.31,0.493,134,9.7%,49,123,0,0,0.00%
Wojtek Wolski,NYR,24,F,73,12,23,35,18,6,14:34,12:28,2:05,0:00,11,1,0,1,0,20,3,0,1,0,31,4,0,2,0,11.4%,0.676,1.297,1.973,0.724,1.317,2.041,0.393,1.178,1.571,0.164,0.315,0.479,135,8.9%,47,12,15,16,48.39%
Anton Babchuk,CGY,26,D,82,11,24,35,32,14,16:20,13:16,2:33,0:30,4,6,1,2,1,16,7,1,7,0,20,13,2,9,1,37.1%,0.492,1.074,1.567,0.221,0.882,1.103,1.712,1.997,3.709,0.134,0.293,0.427,132,8.3%,19,156,0,0,0.00%
Andrew Cogliano,EDM,23,F,82,11,24,35,64,-12,17:15,13:36,0:55,2:43,10,0,1,3,0,17,5,2,3,0,27,5,3,6,0,14.3%,0.466,1.018,1.484,0.538,0.914,1.451,0.0,3.959,3.959,0.134,0.293,0.427,129,8.5%,89,46,461,647,41.61%
Derek Roy,BUF,27,F,35,10,25,35,16,-1,19:32,14:20,3:43,1:27,8,2,0,1,0,13,12,0,4,1,21,14,0,5,1,40.0%,0.877,2.194,3.071,0.956,1.553,2.509,0.919,5.512,6.43,0.286,0.714,1.0,89,11.2%,16,16,245,283,46.40%
Joni Pitkänen,CAR,27,D,72,5,30,35,60,-2,25:01,19:44,4:07,1:09,4,1,0,1,1,19,11,0,7,4,23,12,0,8,5,34.3%,0.167,0.999,1.166,0.169,0.802,0.971,0.202,2.22,2.422,0.069,0.417,0.486,144,3.5%,66,130,0,0,0.00%
Scottie Upshall,CBJ,27,F,82,22,12,34,52,-7,14:02,12:41,1:08,0:12,20,2,0,2,0,11,1,0,3,0,31,3,0,5,0,8.8%,1.147,0.625,1.772,1.153,0.634,1.787,1.287,0.644,1.931,0.268,0.146,0.415,191,11.5%,108,26,8,17,32.00%
Cal Clutterbuck,MIN,23,F,76,19,15,34,79,-5,15:50,12:18,2:05,1:26,15,4,0,3,0,13,1,1,1,0,28,5,1,4,0,14.7%,0.947,0.747,1.694,0.962,0.834,1.797,1.508,0.377,1.884,0.25,0.197,0.447,191,10.0%,336,32,3,8,27.27%
Alexei Kovalev,PIT,37,F,74,16,18,34,44,-6,16:30,13:38,2:43,0:08,10,6,0,3,0,14,4,0,2,0,24,10,0,5,0,29.4%,0.786,0.884,1.669,0.594,0.832,1.426,1.782,1.188,2.97,0.216,0.243,0.459,151,10.6%,14,8,3,7,30.00%
Colin Wilson,NSH,21,F,82,16,18,34,17,9,13:17,11:36,1:40,0:00,14,2,0,2,0,14,4,0,2,0,28,6,0,4,0,17.6%,0.881,0.991,1.871,0.883,0.883,1.765,0.871,1.741,2.612,0.195,0.22,0.415,101,15.8%,38,24,108,120,47.37%
Magnus Pääjärvi,EDM,19,F,80,15,19,34,16,-13,15:23,13:31,1:50,0:01,12,3,0,0,0,13,6,0,1,0,25,9,0,1,0,26.5%,0.731,0.926,1.657,0.666,0.721,1.387,1.222,2.444,3.666,0.188,0.238,0.425,180,8.3%,22,25,1,4,20.00%
Brian Rolston,NJD,37,F,65,14,20,34,34,-6,17:36,13:33,2:29,1:33,8,6,0,4,0,14,5,1,6,1,22,11,1,10,1,32.4%,0.734,1.049,1.783,0.545,0.953,1.497,2.222,1.852,4.074,0.215,0.308,0.523,168,8.3%,67,20,52,83,38.52%
Nick Foligno,OTT,23,F,82,14,20,34,43,-19,15:34,13:46,1:45,0:02,9,5,0,3,0,15,5,0,3,0,24,10,0,6,0,29.4%,0.658,0.939,1.597,0.478,0.796,1.274,2.084,2.084,4.167,0.171,0.244,0.415,149,9.4%,119,41,65,73,47.10%
T.J. Oshie,STL,24,F,49,12,22,34,15,10,19:11,14:42,2:35,1:53,8,3,1,3,0,16,6,0,2,1,24,9,1,5,1,26.5%,0.766,1.404,2.17,0.666,1.332,1.998,1.42,2.84,4.26,0.245,0.449,0.694,103,11.7%,71,40,100,127,44.05%
Roman Hamrlík,MTL,36,D,79,5,29,34,81,6,22:16,17:46,2:33,1:56,3,2,0,0,0,16,13,0,4,0,19,15,0,4,0,44.1%,0.17,0.989,1.159,0.128,0.684,0.812,0.593,3.852,4.445,0.063,0.367,0.43,129,3.9%,66,192,0,0,0.00%
Milan Michálek,OTT,26,F,66,18,15,33,49,-12,18:03,13:47,2:24,1:51,13,1,4,0,0,12,3,0,1,0,25,4,4,1,0,12.1%,0.906,0.755,1.661,0.857,0.791,1.648,0.378,1.135,1.513,0.273,0.227,0.5,167,10.8%,49,41,4,9,30.77%
Alexander Edler,VAN,24,D,51,8,25,33,24,13,24:17,18:17,3:46,2:13,3,5,0,1,0,13,12,0,4,1,16,17,0,5,1,51.5%,0.387,1.211,1.598,0.193,0.836,1.029,1.555,3.732,5.287,0.157,0.49,0.647,121,6.6%,83,86,0,2,0.00%
Dominic Moore,TBL,30,F,77,18,14,32,52,-12,15:35,12:34,0:54,2:07,12,6,0,3,0,13,1,0,3,1,25,7,0,6,1,21.9%,0.899,0.699,1.599,0.744,0.806,1.55,5.148,0.858,6.006,0.234,0.182,0.416,175,10.3%,80,42,475,417,53.25%
Jason Blake,ANA,37,F,76,16,16,32,41,-5,14:45,13:14,1:29,0:01,13,3,0,3,0,12,4,0,2,0,25,7,0,5,0,21.9%,0.856,0.856,1.712,0.775,0.716,1.491,1.58,2.106,3.686,0.211,0.211,0.421,187,8.6%,76,27,1,4,20.00%
Tyler Bozak,TOR,24,F,82,15,17,32,14,-29,19:16,14:30,2:57,1:48,8,6,1,4,0,12,5,0,2,1,20,11,1,6,1,34.4%,0.569,0.645,1.214,0.403,0.605,1.008,1.484,1.236,2.72,0.183,0.207,0.39,120,12.5%,85,48,787,654,54.61%
Marty Reasoner,FLA,33,F,82,14,18,32,22,2,17:09,13:50,0:32,2:45,14,0,0,4,0,17,1,0,5,1,31,1,0,9,1,3.1%,0.597,0.767,1.364,0.74,0.898,1.638,0.0,1.331,1.331,0.171,0.22,0.39,124,11.3%,71,57,700,584,54.52%
Steve Ott,DAL,28,F,82,12,20,32,183,-9,17:09,12:50,2:15,2:02,7,3,2,4,0,11,7,2,3,0,18,10,4,7,0,31.3%,0.512,0.853,1.365,0.399,0.627,1.026,0.971,2.265,3.236,0.146,0.244,0.39,120,10.0%,252,44,644,494,56.59%
Darren Helm,DET,23,F,82,12,20,32,16,9,13:18,10:11,0:03,3:03,10,0,2,2,1,19,0,1,5,2,29,0,3,7,3,0.0%,0.66,1.1,1.76,0.718,1.364,2.083,0.0,0.0,0.0,0.146,0.244,0.39,177,6.8%,128,30,493,445,52.56%
Steve Downie,TBL,23,F,57,10,22,32,171,8,14:31,12:14,2:15,0:01,8,2,0,1,0,19,3,0,6,0,27,5,0,7,0,15.6%,0.725,1.595,2.32,0.688,1.634,2.323,0.931,1.396,2.327,0.175,0.386,0.561,83,12.1%,94,21,43,53,44.79%
Jamie Langenbrunner,DAL,35,F,70,9,23,32,45,-18,17:26,13:28,2:25,1:32,8,1,0,3,0,17,6,0,3,1,25,7,0,6,1,21.9%,0.442,1.13,1.573,0.509,1.082,1.591,0.353,2.119,2.472,0.129,0.329,0.457,153,5.9%,96,25,11,17,39.29%
Andrej Meszaros,PHI,25,D,81,8,24,32,42,30,21:07,16:38,2:26,2:02,5,3,0,2,2,21,3,0,3,0,26,6,0,5,2,18.8%,0.281,0.842,1.122,0.223,0.935,1.157,0.912,0.912,1.824,0.099,0.296,0.395,144,5.6%,189,139,0,0,0.00%
Dennis Seidenberg,BOS,29,D,81,7,25,32,41,3,23:32,19:06,2:11,2:14,6,1,0,2,0,15,10,0,8,1,21,11,0,10,1,34.4%,0.22,0.787,1.007,0.233,0.581,0.814,0.338,3.379,3.717,0.086,0.309,0.395,166,4.2%,161,174,0,0,0.00%
Taylor Pyatt,PHX,29,F,76,18,13,31,27,11,15:30,13:14,1:07,1:07,16,2,0,6,0,11,2,0,1,0,27,4,0,7,0,12.9%,0.916,0.662,1.578,0.953,0.655,1.609,1.399,1.399,2.798,0.237,0.171,0.408,126,14.3%,143,48,6,14,30.00%
Jason Arnott,WSH,36,F,73,17,14,31,40,-6,15:31,13:17,2:07,0:06,13,4,0,1,0,10,4,0,3,0,23,8,0,4,0,25.8%,0.9,0.741,1.641,0.804,0.618,1.422,1.547,1.547,3.094,0.233,0.192,0.425,169,10.1%,42,11,449,445,50.22%
Nathan Gerbe,BUF,23,F,64,16,15,31,34,11,13:19,12:00,1:16,0:02,14,2,0,3,0,13,2,0,6,3,27,4,0,9,3,12.9%,1.125,1.055,2.18,1.092,1.014,2.107,1.464,1.464,2.927,0.25,0.234,0.484,171,9.4%,53,23,4,13,23.53%
Chad Larose,CAR,28,F,82,16,15,31,59,-21,16:00,14:05,0:29,1:25,13,2,1,0,0,13,1,1,2,0,26,3,2,2,0,9.7%,0.731,0.686,1.417,0.675,0.675,1.35,2.963,1.481,4.444,0.195,0.183,0.378,176,9.1%,196,23,11,22,33.33%
Daniel Alfredsson,OTT,38,F,54,14,17,31,18,-19,19:16,14:10,3:10,1:55,7,7,0,1,0,12,5,0,0,0,19,12,0,1,0,38.7%,0.807,0.98,1.787,0.549,0.941,1.489,2.449,1.75,4.199,0.259,0.315,0.574,96,14.6%,41,21,2,10,16.67%
Joffrey Lupul,TOR,27,F,54,14,17,31,33,-11,15:37,12:44,2:52,0:00,10,4,0,2,0,8,9,0,3,0,18,13,0,5,0,41.9%,0.996,1.209,2.205,0.872,0.697,1.569,1.548,3.482,5.03,0.259,0.315,0.574,129,10.9%,63,29,12,20,37.50%
Tomas Fleischmann,COL,26,F,45,12,19,31,18,2,16:21,13:38,2:29,0:13,9,3,0,2,1,16,3,0,5,3,25,6,0,7,4,19.4%,0.978,1.549,2.527,0.879,1.563,2.443,1.609,1.609,3.217,0.267,0.422,0.689,98,12.2%,15,14,99,137,41.95%
Paul Gaustad,BUF,28,F,81,12,19,31,101,7,15:08,12:18,0:48,2:01,11,1,0,3,0,17,1,1,2,0,28,2,1,5,0,6.5%,0.587,0.93,1.517,0.662,1.024,1.686,0.916,0.916,1.832,0.148,0.235,0.383,117,10.3%,128,44,692,466,59.76%
Brett Clark,TBL,34,D,82,9,22,31,14,2,18:52,14:36,2:52,1:24,3,6,0,1,0,11,11,0,3,1,14,17,0,4,1,54.8%,0.349,0.853,1.201,0.15,0.551,0.702,1.53,2.805,4.335,0.11,0.268,0.378,87,10.3%,117,157,0,0,0.00%
Matthew Stajan,CGY,27,F,76,6,25,31,32,1,14:13,12:27,1:03,0:43,5,0,1,0,0,23,1,1,2,0,28,1,2,2,0,3.2%,0.333,1.387,1.72,0.317,1.458,1.775,0.0,0.749,0.749,0.079,0.329,0.408,81,7.4%,66,24,436,409,51.60%
Daniel Girardi,NYR,26,D,80,4,27,31,37,7,24:34,19:20,2:01,3:12,2,2,0,1,0,20,5,2,6,2,22,7,2,7,2,22.6%,0.122,0.824,0.946,0.078,0.775,0.853,0.742,1.855,2.597,0.05,0.338,0.388,110,3.6%,195,236,0,0,0.00%
David Moss,CGY,29,F,58,17,13,30,18,9,13:41,10:36,1:28,1:36,12,5,0,3,0,11,2,0,0,0,23,7,0,3,0,23.3%,1.285,0.983,2.268,1.17,1.073,2.243,3.51,1.404,4.914,0.293,0.224,0.517,127,13.4%,92,32,157,207,43.13%
Wayne Simmonds,LAK,22,F,80,14,16,30,75,-2,13:27,12:31,0:50,0:05,13,1,0,3,0,16,0,0,3,0,29,1,0,6,0,3.3%,0.78,0.892,1.672,0.778,0.958,1.736,0.888,0.0,0.888,0.175,0.2,0.375,117,12.0%,125,23,7,12,36.84%
Benoit Pouliot,MTL,24,F,79,13,17,30,87,2,11:32,10:42,0:48,0:01,12,1,0,4,0,17,0,0,3,0,29,1,0,7,0,3.3%,0.856,1.119,1.975,0.851,1.205,2.056,0.949,0.0,0.949,0.165,0.215,0.38,129,10.1%,110,20,10,12,45.45%
Dainius Zubrus,NJD,32,F,79,13,17,30,53,-11,17:09,14:06,2:24,0:38,12,1,0,2,0,14,2,1,4,0,26,3,1,6,0,10.0%,0.576,0.753,1.328,0.646,0.754,1.4,0.316,0.632,0.948,0.165,0.215,0.38,115,11.3%,107,32,253,196,56.35%
Matt Cooke,PIT,32,F,67,12,18,30,129,14,15:38,12:05,0:48,2:45,9,0,3,2,0,15,0,3,3,0,24,0,6,5,0,0.0%,0.687,1.031,1.718,0.667,1.112,1.779,0.0,0.0,0.0,0.179,0.269,0.448,95,12.6%,192,39,8,21,27.59%
Michal Handzus,LAK,33,F,82,12,18,30,20,-5,17:20,12:13,2:42,2:24,8,4,0,3,0,11,6,1,1,0,19,10,1,4,0,33.3%,0.506,0.759,1.266,0.479,0.658,1.137,1.081,1.621,2.702,0.146,0.22,0.366,94,12.8%,86,48,678,634,51.68%
Jordan Staal,PIT,22,F,42,11,19,30,24,7,21:21,15:41,3:09,2:30,8,3,0,4,1,13,4,2,5,1,21,7,2,9,2,23.3%,0.736,1.271,2.007,0.728,1.183,1.911,1.359,1.812,3.171,0.262,0.452,0.714,91,12.1%,70,13,376,425,46.94%
Manny Malhotra,VAN,30,F,72,11,19,30,22,9,16:09,12:39,0:44,2:45,7,3,1,2,0,15,3,1,2,0,22,6,2,4,0,20.0%,0.567,0.979,1.546,0.461,0.988,1.449,3.334,3.334,6.669,0.153,0.264,0.417,111,9.9%,57,74,778,483,61.70%
Dion Phaneuf,TOR,25,D,66,8,22,30,88,-2,25:18,19:25,3:55,1:57,5,3,0,1,0,12,9,1,5,0,17,12,1,6,0,40.0%,0.287,0.79,1.078,0.234,0.562,0.796,0.695,2.084,2.779,0.121,0.333,0.455,190,4.2%,186,121,0,0,0.00%
Jamie McBain,CAR,22,D,76,7,23,30,32,-8,19:06,15:43,2:44,0:38,6,1,0,2,1,16,7,0,3,2,22,8,0,5,3,26.7%,0.289,0.951,1.24,0.301,0.803,1.104,0.288,2.016,2.305,0.092,0.303,0.395,95,7.4%,41,117,0,0,0.00%
Stephane Robidas,DAL,33,D,81,5,25,30,67,-7,24:31,18:24,2:50,3:17,4,1,0,1,1,9,14,2,4,0,13,15,2,5,1,50.0%,0.151,0.755,0.906,0.161,0.362,0.523,0.261,3.653,3.914,0.062,0.309,0.37,106,4.7%,216,135,0,0,0.00%
Sean Bergenheim,TBL,26,F,80,14,15,29,56,0,13:58,11:30,1:03,1:24,12,2,0,1,0,13,2,0,2,1,25,4,0,3,1,13.8%,0.751,0.805,1.556,0.782,0.847,1.628,1.419,1.419,2.839,0.175,0.188,0.363,182,7.7%,109,37,25,26,49.02%
Raffi Torres,VAN,29,F,80,14,15,29,78,4,12:29,11:34,0:54,0:00,11,3,0,4,0,14,1,0,3,0,25,4,0,7,0,13.8%,0.841,0.901,1.742,0.713,0.907,1.62,2.474,0.825,3.298,0.175,0.188,0.363,115,12.2%,134,19,10,22,31.25%
Brandon Sutter,CAR,21,F,82,14,15,29,25,13,16:50,13:43,0:46,2:21,13,1,0,3,1,12,2,1,0,0,25,3,1,3,1,10.3%,0.608,0.651,1.259,0.693,0.64,1.333,0.944,1.889,2.833,0.171,0.183,0.354,145,9.7%,69,73,598,751,44.33%
Gregory Campbell,BOS,27,F,80,13,16,29,93,11,13:26,11:29,0:13,1:43,11,1,1,1,0,12,1,3,1,0,23,2,4,2,0,6.9%,0.726,0.893,1.619,0.718,0.783,1.501,3.412,3.412,6.825,0.163,0.2,0.363,98,13.3%,119,52,430,402,51.68%
Brandon Prust,NYR,26,F,82,13,16,29,160,2,13:48,11:49,0:17,1:41,8,0,5,1,0,13,1,2,4,0,21,1,7,5,0,3.4%,0.689,0.847,1.536,0.495,0.804,1.299,0.0,2.5,2.5,0.159,0.195,0.354,87,14.9%,161,36,4,5,44.44%
Jochen Hecht,BUF,33,F,67,12,17,29,40,4,17:04,13:40,1:28,1:55,12,0,0,4,0,15,2,0,0,0,27,2,0,4,0,6.9%,0.629,0.891,1.521,0.786,0.983,1.769,0.0,1.213,1.213,0.179,0.254,0.433,172,7.0%,32,26,314,415,43.07%
Joel Ward,NSH,30,F,80,10,19,29,42,-1,17:04,13:41,1:30,1:52,5,5,0,4,0,18,0,1,3,0,23,5,1,7,0,17.2%,0.439,0.835,1.274,0.274,0.986,1.26,2.494,0.0,2.494,0.125,0.238,0.363,157,6.4%,67,57,82,86,48.81%
Jannik Hansen,VAN,24,F,82,9,20,29,32,13,14:42,12:11,0:07,2:24,9,0,0,2,0,19,0,1,9,1,28,0,1,11,1,0.0%,0.448,0.995,1.442,0.54,1.141,1.681,0.0,0.0,0.0,0.11,0.244,0.354,113,8.0%,149,26,8,11,42.11%
Erik Johnson,COL,22,D,77,8,21,29,56,-13,22:49,17:39,2:43,2:26,4,3,1,2,1,13,7,1,3,0,17,10,2,5,1,34.5%,0.273,0.717,0.99,0.177,0.574,0.75,0.858,2.002,2.859,0.104,0.273,0.377,161,5.0%,99,133,0,0,0.00%
Cody Franson,NSH,23,D,80,8,21,29,30,10,15:10,13:10,1:53,0:06,6,2,0,2,0,17,4,0,1,0,23,6,0,3,0,20.7%,0.395,1.038,1.433,0.342,0.968,1.31,0.794,1.588,2.382,0.1,0.263,0.363,156,5.1%,81,52,0,0,0.00%
Vladimir Sobotka,STL,23,F,65,7,22,29,69,-4,16:10,13:18,0:50,2:01,5,1,1,0,0,18,4,0,6,0,23,5,1,6,0,17.2%,0.399,1.255,1.655,0.347,1.248,1.595,1.097,4.386,5.483,0.108,0.338,0.446,75,9.3%,137,37,216,203,51.55%
Marc Staal,NYR,23,D,77,7,22,29,50,8,25:44,19:58,2:38,3:08,1,4,2,2,0,13,7,2,2,0,14,11,4,4,0,37.9%,0.212,0.666,0.878,0.039,0.507,0.546,1.183,2.071,3.254,0.091,0.286,0.377,116,6.0%,140,109,0,0,0.00%
Andrej Sekera,BUF,24,D,76,3,26,29,34,11,21:05,17:11,2:05,1:49,3,0,0,0,0,20,6,0,4,1,23,6,0,4,1,20.7%,0.112,0.973,1.085,0.138,0.919,1.057,0.0,2.273,2.273,0.039,0.342,0.382,88,3.4%,61,85,0,0,0.00%
Chris Kelly,BOS,30,F,81,14,14,28,33,-13,15:24,12:41,0:12,2:31,13,0,1,2,0,12,0,2,5,0,25,0,3,7,0,0.0%,0.673,0.673,1.345,0.759,0.7,1.459,0.0,0.0,0.0,0.173,0.173,0.346,113,12.4%,81,54,466,450,50.87%
Chris Higgins,VAN,27,F,62,13,15,28,16,5,16:17,13:05,1:27,1:45,12,1,0,0,0,14,0,1,3,0,26,1,1,3,0,3.6%,0.772,0.891,1.662,0.888,1.036,1.923,0.664,0.0,0.664,0.21,0.242,0.452,160,8.1%,80,36,41,44,48.24%
Joshua Bailey,NYI,21,F,70,11,17,28,37,-13,17:50,13:04,2:23,2:21,6,5,0,2,0,10,4,3,3,0,16,9,3,5,0,32.1%,0.529,0.817,1.346,0.393,0.655,1.049,1.789,1.432,3.221,0.157,0.243,0.4,102,10.8%,47,41,273,342,44.39%
Bryan McCabe,NYR,35,D,67,7,21,28,34,2,19:34,14:59,3:37,0:57,3,4,0,0,0,12,9,0,3,0,15,13,0,3,0,46.4%,0.32,0.961,1.281,0.179,0.717,0.896,0.989,2.226,3.215,0.104,0.313,0.418,122,5.7%,86,72,0,0,0.00%
Mark Letestu,PIT,25,F,64,14,13,27,13,4,14:15,12:01,2:10,0:03,10,4,0,3,0,11,2,0,4,0,21,6,0,7,0,22.2%,0.921,0.855,1.776,0.78,0.858,1.637,1.727,0.864,2.591,0.219,0.203,0.422,128,10.9%,51,15,407,327,55.45%
Marcus Johansson,WSH,20,F,69,13,14,27,10,2,14:43,12:35,0:57,1:10,10,2,1,2,0,13,1,0,5,2,23,3,1,7,2,11.1%,0.768,0.827,1.595,0.691,0.898,1.589,1.821,0.911,2.732,0.188,0.203,0.391,102,12.8%,47,22,271,398,40.51%
Erik Christensen,NYR,27,F,63,11,16,27,18,3,12:45,10:37,2:07,0:00,7,4,0,1,0,13,3,0,3,0,20,7,0,4,0,25.9%,0.821,1.194,2.015,0.627,1.165,1.793,1.793,1.345,3.138,0.175,0.254,0.429,86,12.8%,34,11,316,323,49.45%
Niklas Hagman,CGY,31,F,71,11,16,27,24,-2,13:38,11:54,1:43,0:00,7,4,0,0,0,13,3,0,3,0,20,7,0,3,0,25.9%,0.682,0.991,1.673,0.497,0.923,1.42,1.962,1.471,3.433,0.155,0.225,0.38,140,7.9%,35,12,3,22,12.00%
Ryan Shannon,OTT,27,F,79,11,16,27,24,3,12:55,10:29,1:12,1:13,5,5,1,1,0,12,4,0,4,1,17,9,1,5,1,33.3%,0.646,0.94,1.586,0.362,0.868,1.23,3.144,2.515,5.659,0.139,0.203,0.342,118,9.3%,34,35,87,120,42.03%
Shawn Horcoff,EDM,32,F,47,9,18,27,46,-1,18:41,14:24,2:43,1:33,4,5,0,1,0,12,5,1,3,0,16,10,1,4,0,37.0%,0.615,1.23,1.845,0.355,1.064,1.418,2.343,2.343,4.686,0.191,0.383,0.574,78,11.5%,32,20,393,420,48.34%
Trevor Daley,DAL,27,D,82,8,19,27,34,7,22:29,18:41,1:55,1:51,6,2,0,1,0,16,3,0,4,0,22,5,0,5,0,18.5%,0.26,0.618,0.879,0.235,0.626,0.861,0.758,1.137,1.895,0.098,0.232,0.329,131,6.1%,32,124,0,0,0.00%
