Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Yanic Perreault,TOR,35,F,66,21,17,38,34,-1,15:33,11:53,3:15,0:24,14,7,0,5,1,12,5,0,0,0,26,12,0,5,1,31.6%,1.228,0.994,2.222,1.071,0.918,1.988,1.957,1.398,3.354,0.318,0.258,0.576,125,16.8%,14,30,506,300,62.78%
Tuomo Ruutu,CHI,23,F,71,17,21,38,95,4,17:20,13:50,3:21,0:08,16,1,0,1,0,14,7,0,2,2,30,8,0,3,2,21.1%,0.828,1.023,1.851,0.977,0.855,1.832,0.251,1.76,2.011,0.239,0.296,0.535,115,14.8%,156,25,148,199,42.65%
Ales Kotalik,BUF,28,F,66,16,22,38,46,-5,14:30,11:47,2:39,0:04,13,3,0,4,0,14,8,0,3,1,27,11,0,7,1,28.9%,1.002,1.378,2.38,1.003,1.08,2.082,1.028,2.743,3.771,0.242,0.333,0.576,162,9.9%,99,24,17,18,48.57%
Chris Kelly,OTT,26,F,82,15,23,38,40,28,15:18,12:01,0:12,3:04,12,1,2,0,0,19,1,3,5,1,31,2,5,5,1,5.3%,0.717,1.1,1.817,0.731,1.157,1.887,3.582,3.582,7.164,0.183,0.28,0.463,131,11.5%,75,49,281,283,49.82%
Roman Hamrlík,CGY,32,D,75,7,31,38,88,22,24:52,17:14,4:48,2:49,6,1,0,1,0,13,17,1,3,0,19,18,1,4,0,47.4%,0.225,0.997,1.222,0.278,0.603,0.881,0.166,2.829,2.996,0.093,0.413,0.507,125,5.6%,92,125,0,0,0.00%
Alexei Zhitnik,ATL,34,D,79,7,31,38,92,1,24:06,16:28,4:01,3:36,4,3,0,2,1,19,11,1,6,3,23,14,1,8,4,36.8%,0.221,0.977,1.197,0.184,0.876,1.061,0.566,2.074,2.64,0.089,0.392,0.481,132,5.3%,86,127,1,1,50.00%
Tom Preissing,OTT,28,D,80,7,31,38,18,40,15:15,11:39,3:27,0:08,4,3,0,0,0,16,15,0,8,0,20,18,0,8,0,47.4%,0.344,1.524,1.868,0.257,1.03,1.287,0.649,3.246,3.895,0.088,0.388,0.475,94,7.5%,20,52,0,0,0.00%
Taylor Pyatt,VAN,25,F,76,23,14,37,42,5,13:57,10:57,2:58,0:01,14,9,0,4,0,12,2,0,2,0,26,11,0,6,0,29.7%,1.301,0.792,2.093,1.008,0.864,1.872,2.393,0.532,2.925,0.303,0.184,0.487,150,15.3%,78,26,0,4,0.00%
Alexander Radulov,NSH,20,F,64,18,19,37,26,19,11:38,9:47,1:50,0:00,13,5,0,4,0,13,6,0,3,0,26,11,0,7,0,29.7%,1.45,1.53,2.98,1.244,1.244,2.489,2.556,3.067,5.623,0.281,0.297,0.578,96,18.8%,23,18,0,0,0.00%
Ville Peltonen,FLA,33,F,72,17,20,37,28,7,16:25,12:11,0:55,3:18,13,4,0,0,0,17,2,1,0,0,30,6,1,0,0,16.2%,0.863,1.015,1.878,0.889,1.162,2.051,3.601,1.8,5.401,0.236,0.278,0.514,145,11.7%,50,32,11,24,31.43%
Filip Kuba,TBL,30,D,81,15,22,37,36,-9,20:12,14:55,3:00,2:15,9,5,1,2,1,8,13,1,2,0,17,18,2,4,1,48.6%,0.55,0.807,1.356,0.446,0.397,0.843,1.228,3.193,4.42,0.185,0.272,0.457,106,14.2%,48,113,0,0,0.00%
Jeff Carter,PHI,21,F,62,14,23,37,48,-17,18:59,13:38,3:01,2:19,9,3,2,1,0,18,4,1,2,0,27,7,3,3,0,18.9%,0.713,1.172,1.885,0.638,1.277,1.915,0.957,1.276,2.234,0.226,0.371,0.597,215,6.5%,44,54,482,580,45.39%
Sami Salo,VAN,32,D,67,14,23,37,26,21,21:27,14:36,3:37,3:13,9,5,0,6,3,10,13,0,4,3,19,18,0,10,6,48.6%,0.584,0.96,1.544,0.552,0.613,1.165,1.238,3.218,4.455,0.209,0.343,0.552,143,9.8%,40,64,0,0,0.00%
Craig Conroy,CGY,35,F,80,13,24,37,56,-3,15:39,12:07,1:45,1:46,8,4,1,2,0,18,5,1,6,0,26,9,2,8,0,24.3%,0.622,1.149,1.771,0.495,1.114,1.609,1.7,2.125,3.824,0.163,0.3,0.463,112,11.6%,95,46,636,609,51.08%
Radek Dvorák,STL,29,F,82,10,27,37,48,-6,15:37,12:22,2:09,1:06,8,1,1,1,0,19,8,0,1,0,27,9,1,2,0,24.3%,0.468,1.264,1.732,0.473,1.124,1.597,0.34,2.719,3.059,0.122,0.329,0.451,139,7.2%,27,32,10,16,38.46%
Joe Corvo,OTT,29,D,76,8,29,37,42,8,18:03,13:34,3:37,0:52,5,3,0,2,0,17,12,0,5,0,22,15,0,7,0,40.5%,0.35,1.267,1.617,0.291,0.988,1.279,0.655,2.619,3.273,0.105,0.382,0.487,160,5.0%,55,56,0,0,0.00%
Oleg Saprykin,OTT,25,F,71,15,21,36,58,5,12:27,10:52,1:26,0:08,13,2,0,2,0,19,2,0,2,0,32,4,0,4,0,11.1%,1.017,1.424,2.441,1.01,1.476,2.486,1.173,1.173,2.346,0.211,0.296,0.507,150,10.0%,45,23,4,14,22.22%
Jason Chimera,CBJ,27,F,82,15,21,36,91,2,15:22,11:56,0:46,2:38,11,2,2,2,1,19,2,0,4,0,30,4,2,6,1,11.1%,0.714,1.0,1.714,0.674,1.164,1.837,1.886,1.886,3.772,0.183,0.256,0.439,151,9.9%,80,27,14,24,36.84%
Eric Perrin,TBL,31,F,82,13,23,36,30,-7,17:00,13:30,1:37,1:52,10,2,1,0,0,16,5,2,6,1,26,7,3,6,1,19.4%,0.559,0.99,1.549,0.542,0.867,1.409,0.9,2.251,3.152,0.159,0.28,0.439,151,8.6%,64,27,207,200,50.86%
Scott Mellanby,ATL,40,F,69,12,24,36,63,-9,13:43,9:42,3:57,0:03,7,5,0,2,0,15,9,0,3,0,22,14,0,5,0,38.9%,0.761,1.521,2.282,0.627,1.344,1.971,1.098,1.977,3.076,0.174,0.348,0.522,103,11.7%,54,15,16,19,45.71%
Mark Streit,MTL,29,D,76,10,26,36,14,-5,14:00,10:21,2:49,0:49,7,2,1,1,0,14,12,0,3,0,21,14,1,4,0,38.9%,0.563,1.465,2.028,0.533,1.067,1.6,0.558,3.346,3.904,0.132,0.342,0.474,102,9.8%,45,50,4,8,33.33%
Jay McClement,STL,23,F,81,8,28,36,55,3,13:53,10:50,0:33,2:29,8,0,0,0,0,25,1,2,3,1,33,1,2,3,1,2.8%,0.427,1.494,1.921,0.547,1.709,2.256,0.0,1.333,1.333,0.099,0.346,0.444,104,7.7%,45,48,442,397,52.68%
Wade Redden,OTT,29,D,64,7,29,36,50,1,22:54,15:52,4:33,2:28,3,4,0,3,1,14,15,0,6,0,17,19,0,9,1,52.8%,0.286,1.187,1.473,0.177,0.827,1.004,0.823,3.086,3.909,0.109,0.453,0.563,122,5.7%,69,122,0,0,0.00%
Trent Hunter,NYI,26,F,77,20,15,35,22,5,16:00,11:43,1:19,2:57,14,5,1,2,1,10,4,1,1,0,24,9,2,3,1,25.7%,0.974,0.73,1.704,0.931,0.665,1.596,2.932,2.345,5.277,0.26,0.195,0.455,168,11.9%,246,38,6,8,42.86%
Patrick Sharp,CHI,25,F,80,20,15,35,74,-15,17:04,12:17,1:52,2:54,12,5,3,1,0,14,0,1,2,1,26,5,4,3,1,14.3%,0.879,0.659,1.538,0.732,0.854,1.587,1.995,0.0,1.995,0.25,0.188,0.438,160,12.5%,49,34,469,539,46.53%
Eric Belanger,ATL,29,F,80,17,18,35,26,-2,16:14,11:41,2:34,1:58,13,4,0,1,0,16,2,0,3,0,29,6,0,4,0,17.1%,0.785,0.831,1.616,0.834,1.026,1.86,1.164,0.582,1.745,0.213,0.225,0.438,149,11.4%,67,35,640,566,53.07%
Brett McLean,COL,28,F,78,15,20,35,36,8,13:37,11:42,1:06,0:48,15,0,0,3,0,19,1,0,3,0,34,1,0,6,0,2.9%,0.847,1.129,1.975,0.986,1.248,2.234,0.0,0.693,0.693,0.192,0.256,0.449,134,11.2%,12,19,207,206,50.12%
Alexander Steen,TOR,22,F,82,15,20,35,26,5,15:41,12:12,1:30,1:58,11,4,0,5,0,16,3,1,1,0,27,7,1,6,0,20.0%,0.699,0.932,1.632,0.659,0.959,1.618,1.948,1.461,3.408,0.183,0.244,0.427,192,7.8%,73,31,15,29,34.09%
Kyle Calder,DET,27,F,78,14,21,35,58,-25,15:32,11:41,2:18,1:32,9,3,2,2,0,14,7,0,3,0,23,10,2,5,0,28.6%,0.693,1.04,1.733,0.592,0.921,1.512,1.001,2.336,3.337,0.179,0.269,0.449,130,10.8%,39,19,4,8,33.33%
Chris Gratton,FLA,31,F,81,13,22,35,94,1,12:05,10:42,1:06,0:17,12,1,0,1,0,21,1,0,2,0,33,2,0,3,0,5.7%,0.796,1.347,2.143,0.83,1.452,2.282,0.672,0.672,1.343,0.16,0.272,0.432,131,9.9%,103,18,293,224,56.67%
Andrej Meszaros,OTT,21,D,82,7,28,35,102,-15,21:40,15:25,3:42,2:32,7,0,0,1,0,17,10,1,0,0,24,10,1,1,0,28.6%,0.236,0.945,1.181,0.332,0.806,1.138,0.0,1.971,1.971,0.085,0.341,0.427,147,4.8%,124,143,0,0,0.00%
Ryane Clowe,SJS,24,F,58,16,18,34,78,4,13:10,11:31,1:38,0:01,12,4,0,3,0,15,3,0,4,0,27,7,0,7,0,20.6%,1.256,1.413,2.668,1.077,1.346,2.423,2.533,1.9,4.433,0.276,0.31,0.586,93,17.2%,82,21,3,2,60.00%
Raffi Torres,EDM,25,F,82,15,19,34,88,-7,14:19,12:26,1:50,0:02,14,1,0,0,0,19,0,0,3,0,33,1,0,3,0,2.9%,0.766,0.971,1.737,0.823,1.117,1.94,0.399,0.0,0.399,0.183,0.232,0.415,154,9.7%,114,25,22,28,44.00%
Mikael Samuelsson,DET,30,F,53,14,20,34,28,1,15:08,12:01,3:01,0:06,8,6,0,2,1,12,8,0,4,0,20,14,0,6,1,41.2%,1.046,1.495,2.541,0.753,1.129,1.882,2.252,3.002,5.254,0.264,0.377,0.642,189,7.4%,46,6,2,1,66.67%
Rob Blake,LAK,37,D,72,14,20,34,82,-26,24:23,15:28,5:07,3:47,3,11,0,1,0,4,15,1,2,1,7,26,1,3,1,76.5%,0.478,0.683,1.161,0.162,0.215,0.377,1.787,2.437,4.224,0.194,0.278,0.472,208,6.7%,95,127,1,2,33.33%
Colby Armstrong,PIT,24,F,80,12,22,34,67,2,16:49,11:33,1:22,3:53,10,1,1,3,3,17,3,2,4,0,27,4,3,7,3,11.8%,0.535,0.98,1.515,0.649,1.104,1.753,0.544,1.631,2.175,0.15,0.275,0.425,145,8.3%,72,58,2,11,15.38%
Ron Hainsey,CBJ,25,D,80,9,25,34,69,-19,22:53,15:31,3:44,3:37,2,7,0,0,0,9,16,0,4,2,11,23,0,4,2,67.6%,0.295,0.819,1.114,0.097,0.435,0.531,1.401,3.203,4.604,0.113,0.313,0.425,136,6.6%,58,133,1,1,50.00%
Nikolai Antropov,TOR,26,F,54,18,15,33,44,8,16:35,13:40,2:25,0:29,14,4,0,4,0,14,1,0,2,0,28,5,0,6,0,15.2%,1.205,1.004,2.21,1.138,1.138,2.275,1.827,0.457,2.284,0.333,0.278,0.611,125,14.4%,75,22,12,22,35.29%
Erik Christensen,PIT,23,F,61,18,15,33,26,-3,11:37,9:04,2:32,0:00,12,6,0,1,0,10,5,0,2,0,22,11,0,3,0,33.3%,1.523,1.269,2.792,1.301,1.084,2.385,2.318,1.932,4.249,0.295,0.246,0.541,133,13.5%,18,5,135,105,56.25%
Mike Grier,SJS,31,F,81,16,17,33,43,-5,16:26,12:25,0:40,3:19,11,2,3,1,0,16,1,0,2,0,27,3,3,3,0,9.1%,0.721,0.766,1.487,0.656,0.954,1.609,2.171,1.086,3.257,0.198,0.21,0.407,125,12.8%,117,70,19,27,41.30%
Glen Metropolit,STL,32,F,77,14,19,33,34,9,12:05,9:33,2:17,0:14,9,5,0,2,0,16,3,0,4,0,25,8,0,6,0,24.2%,0.903,1.225,2.127,0.734,1.305,2.039,1.7,1.02,2.719,0.182,0.247,0.429,123,11.4%,42,21,178,182,49.44%
Martin Rucínský,STL,35,F,52,12,21,33,48,-3,16:43,12:11,3:25,1:06,8,4,0,3,0,14,7,0,3,0,22,11,0,6,0,33.3%,0.828,1.449,2.277,0.758,1.326,2.083,1.345,2.353,3.697,0.231,0.404,0.635,96,12.5%,15,7,3,11,21.43%
Christian Ehrhoff,SJS,24,D,82,10,23,33,63,8,18:34,13:30,4:03,1:00,4,6,0,2,0,11,12,0,5,0,15,18,0,7,0,54.5%,0.394,0.906,1.3,0.217,0.596,0.812,1.082,2.164,3.247,0.122,0.28,0.402,164,6.1%,39,50,0,1,0.00%
Steven Reinprecht,PHX,30,F,49,9,24,33,28,-3,15:40,12:05,3:13,0:21,7,2,0,1,0,14,10,0,2,0,21,12,0,3,0,36.4%,0.703,1.875,2.579,0.709,1.419,2.128,0.761,3.803,4.563,0.184,0.49,0.673,71,12.7%,14,17,281,256,52.33%
Matt Pettinger,WSH,26,F,64,16,16,32,22,-13,16:53,11:31,2:30,2:51,9,4,3,2,0,8,6,2,1,0,17,10,5,3,0,31.3%,0.888,0.888,1.777,0.732,0.651,1.383,1.499,2.248,3.747,0.25,0.25,0.5,111,14.4%,69,31,7,16,30.43%
Jason Williams,CHI,26,F,78,15,17,32,44,1,15:25,12:04,2:57,0:22,9,5,1,2,0,14,3,0,3,0,23,8,1,5,0,25.0%,0.748,0.848,1.596,0.573,0.892,1.465,1.297,0.778,2.074,0.192,0.218,0.41,149,10.1%,61,22,87,117,42.65%
Patrick Eaves,OTT,22,F,73,14,18,32,36,1,12:12,10:46,1:02,0:23,10,3,1,1,0,15,3,0,2,0,25,6,1,3,0,18.8%,0.942,1.211,2.153,0.763,1.144,1.907,2.363,2.363,4.726,0.192,0.247,0.438,130,10.8%,123,23,1,8,11.11%
John Madden,NJD,33,F,74,12,20,32,14,-7,18:52,15:24,0:14,3:13,12,0,0,1,0,15,3,2,1,0,27,3,2,2,0,9.4%,0.515,0.859,1.375,0.631,0.789,1.421,0.0,10.256,10.256,0.162,0.27,0.432,153,7.8%,52,55,680,686,49.78%
Ruslan Fedotenko,TBL,27,F,80,12,20,32,52,-3,16:15,14:16,1:53,0:05,10,2,0,1,0,16,4,0,5,0,26,6,0,6,0,18.8%,0.554,0.923,1.476,0.525,0.841,1.366,0.794,1.589,2.383,0.15,0.25,0.4,154,7.8%,136,41,2,6,25.00%
Mike Richards,PHI,21,F,59,10,22,32,52,-12,17:50,12:59,1:27,3:22,5,1,4,3,0,17,5,0,2,1,22,6,4,5,1,18.8%,0.57,1.254,1.824,0.391,1.33,1.721,0.694,3.471,4.165,0.169,0.373,0.542,130,7.7%,78,44,467,511,47.75%
Nikolai Zherdev,CBJ,22,F,71,10,22,32,26,-19,16:13,12:12,3:54,0:05,7,3,0,2,0,13,9,0,2,0,20,12,0,4,0,37.5%,0.521,1.146,1.667,0.484,0.9,1.384,0.648,1.943,2.591,0.141,0.31,0.451,164,6.1%,20,20,4,13,23.53%
Ruslan Salei,FLA,32,D,82,6,26,32,102,-13,23:19,16:55,3:17,3:06,4,2,0,0,0,8,18,0,6,0,12,20,0,6,0,62.5%,0.188,0.815,1.004,0.173,0.346,0.519,0.445,4.003,4.447,0.073,0.317,0.39,148,4.1%,192,147,0,0,0.00%
Brenden Morrow,DAL,27,F,40,16,15,31,33,-2,18:16,13:01,3:47,1:27,8,8,0,3,0,11,4,0,3,0,19,12,0,6,0,38.7%,1.314,1.232,2.545,0.922,1.267,2.189,3.159,1.579,4.738,0.4,0.375,0.775,101,15.8%,104,19,20,31,39.22%
Ryan Malone,PIT,27,F,64,16,15,31,71,4,16:15,11:57,1:38,2:39,14,1,1,0,0,10,4,1,3,0,24,5,2,3,0,16.1%,0.923,0.865,1.788,1.098,0.784,1.883,0.572,2.286,2.858,0.25,0.234,0.484,125,12.8%,87,34,48,61,44.04%
Steve Bernier,SJS,21,F,62,15,16,31,29,5,13:34,11:11,2:22,0:00,9,6,0,4,0,8,8,0,4,1,17,14,0,8,1,45.2%,1.069,1.141,2.21,0.779,0.692,1.471,2.437,3.249,5.686,0.242,0.258,0.5,104,14.4%,131,21,5,13,27.78%
Bates Battaglia,TOR,31,F,82,12,19,31,45,9,12:27,11:07,0:18,1:01,12,0,0,0,0,19,0,0,2,0,31,0,0,2,0,0.0%,0.705,1.116,1.821,0.789,1.25,2.039,0.0,0.0,0.0,0.146,0.232,0.378,94,12.8%,60,22,0,4,0.00%
Mattias Öhlund,VAN,30,D,77,11,20,31,80,-3,24:47,17:04,4:13,3:29,5,6,0,2,1,11,9,0,7,2,16,15,0,9,3,48.4%,0.346,0.629,0.975,0.228,0.502,0.73,1.107,1.661,2.768,0.143,0.26,0.403,170,6.5%,106,101,0,1,0.00%
Mike Johnson,MTL,32,F,80,11,20,31,40,6,15:22,12:11,0:32,2:38,8,1,2,1,0,17,2,1,0,0,25,3,3,1,0,9.7%,0.536,0.975,1.511,0.492,1.045,1.537,1.391,2.782,4.173,0.138,0.25,0.388,131,8.4%,79,46,12,26,31.58%
Duncan Keith,CHI,23,D,82,2,29,31,76,0,23:35,18:23,1:39,3:32,2,0,0,0,0,23,4,2,4,1,25,4,2,4,1,12.9%,0.062,0.899,0.961,0.08,0.915,0.995,0.0,1.758,1.758,0.024,0.354,0.378,122,1.6%,78,148,0,0,0.00%
Marek Svatos,COL,24,F,66,15,15,30,46,1,12:29,9:54,2:33,0:01,7,8,0,2,0,12,3,0,0,0,19,11,0,2,0,36.7%,1.092,1.092,2.183,0.642,1.1,1.742,2.85,1.069,3.918,0.227,0.227,0.455,179,8.4%,31,4,1,0,100.00%
Rostislav Olesz,FLA,21,F,75,11,19,30,28,2,15:30,11:38,1:00,2:52,9,2,0,2,0,17,1,1,2,0,26,3,1,4,0,10.0%,0.568,0.98,1.548,0.619,1.169,1.788,1.6,0.8,2.4,0.147,0.253,0.4,164,6.7%,86,38,7,5,58.33%
Johan Franzén,DET,27,F,69,10,20,30,37,20,15:35,11:54,1:14,2:27,9,0,1,2,0,16,1,3,2,0,25,1,4,4,0,3.3%,0.558,1.116,1.673,0.657,1.169,1.826,0.0,0.705,0.705,0.145,0.29,0.435,151,6.6%,110,34,18,27,40.00%
Tony Amonte,CGY,36,F,81,10,20,30,40,-4,14:08,11:48,1:21,0:58,8,1,1,1,0,17,2,1,1,0,25,3,2,2,0,10.0%,0.524,1.047,1.571,0.502,1.066,1.568,0.544,1.089,1.633,0.123,0.247,0.37,139,7.2%,33,41,6,12,33.33%
Matt Cooke,VAN,28,F,81,10,20,30,64,0,15:36,12:17,0:49,2:29,9,1,0,3,1,15,3,2,3,2,24,4,2,6,3,13.3%,0.475,0.949,1.424,0.542,0.904,1.446,0.904,2.711,3.614,0.123,0.247,0.37,133,7.5%,209,36,9,10,47.37%
Marek Zidlicky,NSH,29,D,79,4,26,30,72,8,19:43,15:04,4:22,0:16,2,2,0,1,0,18,8,0,5,1,20,10,0,6,1,33.3%,0.154,1.001,1.155,0.101,0.907,1.007,0.348,1.39,1.738,0.051,0.329,0.38,114,3.5%,81,82,0,0,0.00%
Jon Sim,ATL,29,F,77,17,12,29,60,-1,11:44,9:51,1:52,0:00,15,2,0,1,0,11,1,0,3,0,26,3,0,4,0,10.3%,1.128,0.796,1.924,1.186,0.87,2.056,0.83,0.415,1.245,0.221,0.156,0.377,141,12.1%,78,11,2,7,22.22%
Niklas Hagman,DAL,27,F,82,17,12,29,34,3,14:25,11:14,0:35,2:35,14,2,1,2,0,9,3,0,4,0,23,5,1,6,0,17.2%,0.862,0.609,1.471,0.911,0.586,1.497,2.453,3.68,6.133,0.207,0.146,0.354,152,11.2%,57,21,3,12,20.00%
Guillaume Latendresse,MTL,19,F,80,16,13,29,47,-20,12:35,10:45,1:48,0:01,11,5,0,3,0,8,5,0,2,0,19,10,0,5,0,34.5%,0.953,0.774,1.727,0.767,0.558,1.325,2.068,2.068,4.137,0.2,0.163,0.363,121,13.2%,164,27,2,14,12.50%
Kris Draper,DET,35,F,81,14,15,29,58,7,16:45,12:49,0:20,3:34,9,0,5,1,0,15,0,0,1,0,24,0,5,2,0,0.0%,0.619,0.663,1.282,0.52,0.866,1.386,0.0,0.0,0.0,0.173,0.185,0.358,157,8.9%,78,31,712,530,57.33%
Dean McAmmond,OTT,33,F,81,14,15,29,28,11,11:07,9:02,0:25,1:40,12,0,2,1,0,13,1,1,1,0,25,1,3,2,0,3.4%,0.932,0.998,1.93,0.983,1.065,2.049,0.0,1.777,1.777,0.173,0.185,0.358,86,16.3%,44,31,299,378,44.17%
John Pohl,TOR,27,F,74,13,16,29,10,-4,11:21,9:28,1:37,0:14,10,3,0,1,0,12,4,0,1,0,22,7,0,2,0,24.1%,0.929,1.143,2.071,0.855,1.026,1.882,1.494,1.991,3.485,0.176,0.216,0.392,105,12.4%,63,17,295,258,53.35%
Ed Jovanovski,PHX,30,D,54,11,18,29,63,-6,23:08,15:43,5:06,2:18,5,6,0,1,0,9,8,1,5,0,14,14,1,6,0,48.3%,0.528,0.864,1.392,0.353,0.636,0.989,1.303,1.738,3.041,0.204,0.333,0.537,135,8.2%,61,71,0,0,0.00%
Geoff Sanderson,PHI,34,F,58,11,18,29,44,-16,13:58,10:32,2:57,0:27,8,3,0,2,0,13,4,1,1,0,21,7,1,3,0,24.1%,0.814,1.332,2.147,0.785,1.275,2.059,1.048,1.398,2.446,0.19,0.31,0.5,143,7.7%,16,9,68,95,41.72%
Phil Kessel,BOS,19,F,70,11,18,29,12,-12,14:03,11:33,2:25,0:04,10,1,0,0,0,14,4,0,2,0,24,5,0,2,0,17.2%,0.671,1.097,1.768,0.741,1.038,1.779,0.354,1.416,1.771,0.157,0.257,0.414,170,6.5%,12,19,152,221,40.75%
Bobby Holik,ATL,35,F,82,11,18,29,86,-3,15:56,12:12,1:18,2:25,8,2,1,1,1,16,2,0,3,0,24,4,1,4,1,13.8%,0.505,0.826,1.331,0.48,0.959,1.439,1.114,1.114,2.227,0.134,0.22,0.354,190,5.8%,153,47,820,607,57.46%
Ian Laperriere,COL,32,F,81,8,21,29,133,5,13:50,11:50,0:21,1:38,8,0,0,0,0,20,0,1,1,0,28,0,1,1,0,0.0%,0.428,1.124,1.552,0.5,1.25,1.75,0.0,0.0,0.0,0.099,0.259,0.358,118,6.8%,83,50,182,207,46.79%
Boyd Gordon,WSH,23,F,71,7,22,29,14,10,15:52,11:50,0:03,3:58,5,0,2,0,0,18,0,4,3,0,23,0,6,3,0,0.0%,0.373,1.171,1.543,0.357,1.284,1.641,0.0,0.0,0.0,0.099,0.31,0.408,104,6.7%,31,67,632,582,52.06%
Mike Commodore,CAR,27,D,82,7,22,29,113,0,19:53,15:47,0:22,3:43,5,0,2,1,0,18,1,3,5,1,23,1,5,6,1,3.4%,0.257,0.809,1.067,0.232,0.834,1.066,0.0,1.931,1.931,0.085,0.268,0.354,136,5.2%,214,141,0,0,0.00%
Dmitri Kalinin,BUF,26,D,82,7,22,29,36,19,19:30,15:10,1:01,3:18,6,0,1,0,0,19,3,0,4,1,25,3,1,4,1,10.3%,0.262,0.825,1.087,0.289,0.916,1.205,0.0,2.138,2.138,0.085,0.268,0.354,86,8.1%,51,148,1,0,100.00%
Eric Brewer,STL,27,D,82,6,23,29,69,-10,24:31,17:12,3:22,3:56,4,2,0,1,1,16,6,1,5,1,20,8,1,6,2,27.6%,0.179,0.686,0.865,0.17,0.68,0.85,0.434,1.302,1.736,0.073,0.28,0.354,111,5.4%,75,166,0,0,0.00%
Mike Van Ryn,FLA,27,D,78,4,25,29,64,-5,21:08,15:26,2:21,3:21,3,1,0,0,0,15,9,1,1,0,18,10,1,1,0,34.5%,0.146,0.91,1.055,0.15,0.748,0.897,0.327,2.941,3.268,0.051,0.321,0.372,121,3.3%,91,120,0,1,0.00%
Teppo Numminen,BUF,38,D,79,2,27,29,32,17,20:47,14:47,2:31,3:28,2,0,0,0,0,14,12,1,4,2,16,12,1,4,2,41.4%,0.073,0.986,1.059,0.103,0.719,0.821,0.0,3.607,3.607,0.025,0.342,0.367,69,2.9%,37,118,0,0,0.00%
Joffrey Lupul,EDM,23,F,81,16,12,28,45,-29,15:35,12:34,2:58,0:02,11,5,0,1,0,9,3,0,1,0,20,8,0,2,0,28.6%,0.76,0.57,1.33,0.648,0.53,1.177,1.244,0.747,1.991,0.198,0.148,0.346,172,9.3%,71,28,5,9,35.71%
R.J. Umberger,PHI,24,F,81,16,12,28,41,-32,14:32,11:05,0:55,2:31,12,2,2,1,0,8,1,3,2,0,20,3,5,3,0,10.7%,0.815,0.611,1.427,0.801,0.534,1.335,1.616,0.808,2.424,0.198,0.148,0.346,134,11.9%,69,65,238,297,44.49%
Joe Pavelski,SJS,22,F,46,14,14,28,18,4,15:01,12:07,2:46,0:07,9,5,0,3,0,8,6,0,2,0,17,11,0,5,0,39.3%,1.215,1.215,2.431,0.968,0.86,1.828,2.356,2.827,5.183,0.304,0.304,0.609,111,12.6%,33,32,189,200,48.59%
Fernando Pisani,EDM,30,F,77,14,14,28,40,-1,16:53,12:21,1:57,2:34,11,2,1,0,0,11,2,1,1,0,22,4,2,1,0,14.3%,0.646,0.646,1.291,0.694,0.694,1.387,0.795,0.795,1.59,0.182,0.182,0.364,142,9.9%,88,40,8,12,40.00%
Chad Kilger,TOR,30,F,82,14,14,28,58,-5,14:29,10:39,0:18,3:31,13,0,1,2,0,14,0,0,2,0,27,0,1,4,0,0.0%,0.707,0.707,1.414,0.892,0.961,1.853,0.0,0.0,0.0,0.171,0.171,0.341,141,9.9%,234,52,91,107,45.96%
Chris Neil,OTT,27,F,82,12,16,28,177,6,13:07,10:59,2:07,0:01,9,3,0,3,0,14,2,0,0,0,23,5,0,3,0,17.9%,0.669,0.892,1.561,0.599,0.932,1.531,1.035,0.69,1.726,0.146,0.195,0.341,139,8.6%,288,22,5,8,38.46%
Anson Carter,CAR,32,F,64,11,17,28,18,-4,14:04,10:39,2:57,0:27,7,4,0,1,0,13,4,0,3,0,20,8,0,4,0,28.6%,0.733,1.132,1.865,0.616,1.143,1.759,1.266,1.266,2.532,0.172,0.266,0.438,70,15.7%,47,14,43,41,51.19%
Jeremy Roenick,PHX,36,F,70,11,17,28,32,-18,13:53,10:42,2:01,1:09,7,4,0,1,0,13,4,0,4,0,20,8,0,5,0,28.6%,0.679,1.049,1.727,0.56,1.04,1.6,1.7,1.7,3.399,0.157,0.243,0.4,89,12.4%,78,18,306,289,51.43%
Andy Hilbert,NYI,25,F,81,8,20,28,34,10,11:29,10:14,0:06,1:09,8,0,0,1,0,19,0,1,5,0,27,0,1,6,0,0.0%,0.515,1.288,1.804,0.579,1.375,1.954,0.0,0.0,0.0,0.099,0.247,0.346,164,4.9%,53,43,67,61,52.34%
Francois Beauchemin,ANA,26,D,71,7,21,28,49,7,25:28,18:30,2:59,3:58,5,2,0,0,0,10,11,0,1,1,15,13,0,1,1,46.4%,0.232,0.697,0.929,0.228,0.457,0.685,0.564,3.1,3.663,0.099,0.296,0.394,128,5.5%,118,75,0,1,0.00%
Brent Sopel,VAN,29,D,64,5,23,28,24,2,20:15,14:40,3:20,2:14,3,2,0,2,0,16,6,1,2,0,19,8,1,4,0,28.6%,0.231,1.064,1.296,0.192,1.022,1.213,0.562,1.687,2.249,0.078,0.359,0.438,131,3.8%,41,105,1,2,33.33%
