Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Joe Corvo,LAK,28,D,81,14,26,40,38,16,19:59,14:20,5:16,0:21,7,7,0,3,1,12,14,0,6,1,19,21,0,9,2,52.5%,0.519,0.964,1.482,0.361,0.62,0.981,0.982,1.964,2.946,0.173,0.321,0.494,190,7.4%,36,66,0,0,0.00%
Bill Guerin,DAL,35,F,70,13,27,40,115,0,16:25,11:39,4:13,0:33,10,3,0,2,0,13,14,0,4,0,23,17,0,6,0,42.5%,0.678,1.409,2.088,0.736,0.956,1.692,0.609,2.844,3.453,0.186,0.386,0.571,210,6.2%,79,17,8,8,50.00%
Randy Robitaille,MIN,30,F,67,12,28,40,54,-5,14:43,10:46,3:50,0:06,5,7,0,2,0,15,13,0,4,0,20,20,0,6,0,50.0%,0.73,1.703,2.432,0.415,1.246,1.661,1.631,3.03,4.661,0.179,0.418,0.597,112,10.7%,9,12,196,185,51.44%
Brett McLean,COL,27,F,82,9,31,40,51,-7,12:12,10:15,1:55,0:01,8,1,0,0,0,21,10,0,3,0,29,11,0,3,0,27.5%,0.54,1.858,2.398,0.571,1.498,2.068,0.381,3.811,4.192,0.11,0.378,0.488,115,7.8%,11,21,390,380,50.65%
Teppo Numminen,BUF,37,D,75,2,38,40,36,6,19:30,12:57,3:38,2:54,2,0,0,0,0,18,20,0,9,2,20,20,0,9,2,50.0%,0.082,1.559,1.641,0.123,1.111,1.235,0.0,4.396,4.396,0.027,0.507,0.533,60,3.3%,10,89,1,0,100.00%
Peter Bondra,ATL,37,F,60,21,18,39,40,-3,15:56,11:22,4:01,0:32,13,8,0,1,1,9,9,0,3,0,22,17,0,4,1,43.6%,1.318,1.13,2.447,1.144,0.792,1.935,1.99,2.239,4.229,0.35,0.3,0.65,143,14.7%,31,5,1,4,20.00%
Chris Clark,WSH,29,F,78,20,19,39,110,9,15:24,10:58,0:51,3:34,16,1,3,0,0,17,1,1,2,0,33,2,4,2,0,5.1%,0.998,0.949,1.947,1.121,1.191,2.312,0.895,0.895,1.79,0.256,0.244,0.5,144,13.9%,101,35,103,106,49.28%
Chris Gratton,FLA,30,F,76,17,22,39,104,6,15:43,11:18,1:28,2:56,12,4,1,2,0,18,4,0,5,2,30,8,1,7,2,20.5%,0.854,1.105,1.959,0.838,1.257,2.095,2.149,2.149,4.298,0.224,0.289,0.513,135,12.6%,62,30,492,468,51.25%
Radim Vrbata,CHI,24,F,61,15,24,39,22,4,14:53,11:00,3:50,0:03,9,6,0,0,0,13,10,1,2,0,22,16,1,2,0,41.0%,0.99,1.585,2.575,0.804,1.162,1.966,1.537,2.562,4.099,0.246,0.393,0.639,185,8.1%,6,7,4,5,44.44%
Sean Avery,LAK,25,F,75,15,24,39,257,-5,13:36,11:04,1:20,1:12,11,1,3,1,0,21,3,0,3,0,32,4,3,4,0,10.3%,0.882,1.411,2.292,0.795,1.518,2.313,0.599,1.797,2.396,0.2,0.32,0.52,189,7.9%,91,21,100,126,44.25%
Rob Niedermayer,ANA,31,F,76,15,24,39,89,-5,17:52,11:26,3:08,3:18,10,4,1,2,0,12,12,0,3,0,22,16,1,5,0,41.0%,0.663,1.06,1.723,0.69,0.828,1.518,1.008,3.023,4.031,0.197,0.316,0.513,140,10.7%,63,22,204,243,45.64%
Ryan Getzlaf,ANA,20,F,57,14,25,39,22,6,12:34,7:47,3:56,0:50,4,10,0,1,0,11,14,0,5,0,15,24,0,6,0,61.5%,1.172,2.092,3.264,0.54,1.485,2.025,2.67,3.738,6.408,0.246,0.439,0.684,116,12.1%,40,25,235,299,44.01%
Sheldon Souray,MTL,29,D,75,12,27,39,116,-11,22:14,14:16,4:23,3:34,4,7,1,0,0,12,14,1,5,2,16,21,2,5,2,53.8%,0.431,0.971,1.402,0.224,0.672,0.896,1.274,2.549,3.823,0.16,0.36,0.52,202,5.9%,105,109,0,0,0.00%
Andrej Meszaros,OTT,20,D,82,10,29,39,61,34,17:56,12:59,2:40,2:16,5,5,0,2,0,9,19,1,3,0,14,24,1,5,0,61.5%,0.408,1.182,1.59,0.282,0.507,0.789,1.367,5.196,6.563,0.122,0.354,0.476,137,7.3%,128,124,0,1,0.00%
Keith Ballard,PHX,23,D,82,8,31,39,99,-18,19:58,13:57,2:37,3:23,4,1,3,1,1,15,15,1,5,2,19,16,4,6,3,41.0%,0.293,1.135,1.428,0.21,0.786,0.996,0.279,4.182,4.461,0.098,0.378,0.476,102,7.8%,120,137,0,0,0.00%
Chris Higgins,MTL,22,F,80,23,15,38,26,-1,14:24,10:32,1:35,2:16,13,7,3,3,0,10,5,0,3,0,23,12,3,6,0,31.6%,1.197,0.781,1.978,0.925,0.711,1.636,3.287,2.348,5.635,0.288,0.188,0.475,148,15.5%,67,41,23,22,51.11%
Alexei Ponikarovsky,TOR,25,F,81,21,17,38,68,15,14:05,10:51,0:50,2:24,15,2,4,3,0,14,2,1,0,0,29,4,5,3,0,10.5%,1.103,0.893,1.997,1.023,0.955,1.979,1.771,1.771,3.542,0.259,0.21,0.469,157,13.4%,133,23,4,9,30.77%
Matt Pettinger,WSH,25,F,71,20,18,38,39,-2,15:28,10:31,2:09,2:47,11,4,5,2,0,11,6,1,1,0,22,10,6,3,0,26.3%,1.092,0.983,2.075,0.883,0.883,1.766,1.568,2.351,3.919,0.282,0.254,0.535,134,14.9%,109,27,5,34,12.82%
R.J. Umberger,PHI,23,F,73,20,18,38,18,9,13:13,10:13,2:02,0:58,15,5,0,2,0,14,4,0,6,0,29,9,0,8,0,23.7%,1.243,1.118,2.361,1.206,1.125,2.331,2.021,1.617,3.637,0.274,0.247,0.521,138,14.5%,41,24,82,81,50.31%
Jeff O'Neill,TOR,29,F,74,19,19,38,64,-19,12:38,8:49,3:42,0:06,5,14,0,6,1,12,7,0,4,0,17,21,0,10,1,55.3%,1.218,1.218,2.436,0.459,1.102,1.561,3.065,1.532,4.597,0.257,0.257,0.514,169,11.2%,82,14,23,22,51.11%
Patrice Brisebois,COL,34,D,80,10,28,38,55,1,22:18,14:36,3:48,3:53,6,4,0,2,0,15,12,1,3,1,21,16,1,5,1,42.1%,0.336,0.941,1.277,0.308,0.77,1.078,0.789,2.366,3.155,0.125,0.35,0.475,107,9.4%,52,137,0,2,0.00%
Jaroslav Modrý,ATL,34,D,79,7,31,38,76,-9,20:34,13:44,5:07,1:43,2,5,0,2,0,9,22,0,1,0,11,27,0,3,0,71.1%,0.258,1.144,1.402,0.111,0.497,0.608,0.741,3.261,4.002,0.089,0.392,0.481,143,4.9%,59,87,0,0,0.00%
Dan Hamhuis,NSH,23,D,82,7,31,38,70,11,22:33,14:39,3:16,4:37,2,4,1,1,0,18,12,1,3,0,20,16,2,4,0,42.1%,0.227,1.005,1.232,0.1,0.898,0.998,0.893,2.68,3.573,0.085,0.378,0.463,135,5.2%,114,100,0,0,0.00%
Ryan Whitney,PIT,22,D,68,6,32,38,85,-7,23:49,14:56,4:32,4:20,4,2,0,1,0,17,14,1,2,0,21,16,1,3,0,42.1%,0.222,1.185,1.407,0.236,1.004,1.241,0.389,2.72,3.108,0.088,0.471,0.559,113,5.3%,23,121,0,1,0.00%
Pavel Kubina,TBL,28,D,76,5,33,38,96,-12,22:10,14:03,4:45,3:21,1,4,0,3,1,9,22,2,6,1,10,26,2,9,2,68.4%,0.178,1.175,1.353,0.056,0.505,0.562,0.663,3.645,4.308,0.066,0.434,0.5,155,3.2%,74,135,0,2,0.00%
Wes Walz,MIN,35,F,82,19,18,37,61,7,15:54,12:05,0:27,3:21,17,1,1,0,0,14,1,3,4,0,31,2,4,4,0,5.4%,0.874,0.828,1.703,1.029,0.847,1.876,1.599,1.599,3.197,0.232,0.22,0.451,127,15.0%,17,80,525,594,46.92%
Fernando Pisani,EDM,29,F,80,18,19,37,42,5,13:50,11:00,1:52,0:57,13,4,1,2,0,14,5,0,3,0,27,9,1,5,0,24.3%,0.975,1.029,2.004,0.886,0.954,1.84,1.594,1.993,3.587,0.225,0.238,0.463,131,13.7%,73,24,8,27,22.86%
Eric Belanger,LAK,28,F,65,17,20,37,62,-5,17:33,12:24,1:10,3:58,12,5,0,1,0,17,2,1,4,0,29,7,1,5,0,18.9%,0.894,1.052,1.946,0.893,1.265,2.157,3.935,1.574,5.509,0.262,0.308,0.569,119,14.3%,38,37,578,601,49.02%
Dean McAmmond,STL,32,F,78,15,22,37,32,-25,16:02,12:08,3:41,0:12,11,4,0,0,0,12,10,0,1,1,23,14,0,1,1,37.8%,0.719,1.055,1.774,0.697,0.76,1.457,0.834,2.084,2.918,0.192,0.282,0.474,116,12.9%,20,23,137,152,47.40%
Sergei Brylin,NJD,31,F,82,15,22,37,46,-4,15:43,12:05,2:49,0:49,11,4,0,3,0,13,9,0,7,2,24,13,0,10,2,35.1%,0.698,1.023,1.721,0.666,0.787,1.453,1.036,2.332,3.368,0.183,0.268,0.451,126,11.9%,63,31,393,414,48.70%
Mike Van Ryn,FLA,26,D,80,8,29,37,90,15,22:35,15:18,3:23,3:53,5,3,0,2,1,16,13,0,5,1,21,16,0,7,2,43.2%,0.266,0.963,1.228,0.245,0.784,1.028,0.664,2.877,3.541,0.1,0.363,0.463,154,5.2%,96,77,0,0,0.00%
Paul Martin,NJD,24,D,80,5,32,37,32,1,23:37,16:27,4:04,3:05,2,3,0,0,0,15,17,0,5,1,17,20,0,5,1,54.1%,0.159,1.016,1.175,0.091,0.684,0.775,0.553,3.131,3.684,0.063,0.4,0.463,97,5.2%,34,95,0,0,0.00%
John Madden,NJD,32,F,82,16,20,36,36,-7,18:59,14:24,0:36,3:58,15,0,1,0,0,19,1,0,2,0,34,1,1,2,0,2.8%,0.617,0.771,1.387,0.762,0.965,1.727,0.0,1.202,1.202,0.195,0.244,0.439,194,8.3%,40,67,831,782,51.52%
Keith Tkachuk,STL,33,F,41,15,21,36,46,-15,19:27,13:37,5:44,0:05,5,10,0,1,0,15,6,0,3,2,20,16,0,4,2,44.4%,1.128,1.579,2.708,0.537,1.612,2.149,2.546,1.528,4.074,0.366,0.512,0.878,133,11.3%,36,10,126,124,50.40%
Stu Barnes,DAL,35,F,78,15,21,36,44,9,16:28,11:54,0:59,3:34,14,0,1,2,0,18,3,0,6,0,32,3,1,8,0,8.3%,0.7,0.98,1.681,0.904,1.162,2.066,0.0,2.332,2.332,0.192,0.269,0.462,123,12.2%,28,31,325,324,50.08%
Steve Rucchin,NYR,34,F,72,13,23,36,10,6,15:59,11:00,2:27,2:31,8,4,1,0,0,11,12,0,3,0,19,16,1,3,0,44.4%,0.677,1.198,1.876,0.606,0.833,1.439,1.356,4.067,5.423,0.181,0.319,0.5,111,11.7%,28,69,495,543,47.69%
Brett Clark,COL,29,D,80,9,27,36,56,3,19:38,14:35,2:32,2:30,5,4,0,1,0,16,10,1,7,0,21,14,1,8,0,38.9%,0.344,1.031,1.374,0.257,0.822,1.079,1.179,2.949,4.128,0.113,0.338,0.45,148,6.1%,58,146,0,1,0.00%
Francois Beauchemin,ANA,25,D,72,8,28,36,52,2,23:09,14:48,4:42,3:38,4,4,0,3,0,18,10,0,2,0,22,14,0,5,0,38.9%,0.288,1.007,1.295,0.225,1.013,1.238,0.707,1.768,2.475,0.111,0.389,0.5,137,5.8%,61,58,0,1,0.00%
Milan Michálek,SJS,21,F,81,17,18,35,45,1,15:45,11:53,3:04,0:48,13,4,0,2,0,11,7,0,4,0,24,11,0,6,0,31.4%,0.799,0.846,1.644,0.81,0.685,1.495,0.966,1.69,2.656,0.21,0.222,0.432,159,10.7%,38,38,0,4,0.00%
Trent Hunter,NYI,25,F,82,16,19,35,34,-9,17:49,12:09,3:49,1:50,11,5,0,3,0,13,6,0,2,0,24,11,0,5,0,31.4%,0.657,0.78,1.437,0.662,0.783,1.445,0.956,1.147,2.102,0.195,0.232,0.427,221,7.2%,230,50,9,23,28.13%
Marc-Andre Bergeron,EDM,25,D,75,15,20,35,38,3,21:13,14:27,4:37,2:08,7,8,0,1,0,11,8,1,3,0,18,16,1,4,0,45.7%,0.565,0.754,1.319,0.387,0.609,0.996,1.383,1.383,2.765,0.2,0.267,0.467,144,10.4%,44,97,0,0,0.00%
Juraj Kolnik,FLA,25,F,77,15,20,35,40,1,14:18,10:29,1:19,2:29,10,4,1,3,0,19,1,0,2,0,29,5,1,5,0,14.3%,0.817,1.089,1.906,0.743,1.411,2.154,2.356,0.589,2.945,0.195,0.26,0.455,145,10.3%,75,37,8,20,28.57%
Niko Kapanen,DAL,27,F,81,14,21,35,36,-10,14:13,9:54,1:58,2:20,7,5,2,4,0,13,8,0,4,0,20,13,2,8,0,37.1%,0.729,1.094,1.824,0.524,0.972,1.496,1.871,2.993,4.864,0.173,0.259,0.432,97,14.4%,36,32,398,400,49.87%
Greg de Vries,ATL,32,D,82,7,28,35,76,1,22:00,15:13,3:21,3:25,4,3,0,2,1,15,12,1,0,0,19,15,1,2,1,42.9%,0.233,0.931,1.163,0.192,0.721,0.913,0.654,2.616,3.27,0.085,0.341,0.427,111,6.3%,53,135,1,0,100.00%
Brian Pothier,OTT,28,D,77,5,30,35,59,29,16:32,12:53,3:11,0:27,2,3,0,0,0,16,14,0,2,0,18,17,0,2,0,48.6%,0.236,1.414,1.649,0.121,0.968,1.089,0.733,3.419,4.151,0.065,0.39,0.455,133,3.8%,63,66,0,0,0.00%
Rene Bourque,CHI,24,F,77,16,18,34,56,3,15:20,11:26,2:37,1:17,12,4,0,2,0,13,5,0,0,0,25,9,0,2,0,26.5%,0.813,0.914,1.727,0.818,0.886,1.703,1.191,1.488,2.679,0.208,0.234,0.442,180,8.9%,111,22,4,7,36.36%
Antti Laaksonen,COL,32,F,81,16,18,34,40,-2,16:00,11:29,0:24,4:06,14,0,2,4,0,17,0,1,1,0,31,0,3,5,0,0.0%,0.74,0.833,1.573,0.903,1.096,1.999,0.0,0.0,0.0,0.198,0.222,0.42,141,11.4%,33,43,13,33,28.26%
Shawn Bates,NYI,30,F,66,15,19,34,60,-11,17:11,12:32,0:59,3:39,13,1,1,4,1,17,2,0,2,1,30,3,1,6,2,8.8%,0.793,1.005,1.798,0.942,1.232,2.173,0.918,1.835,2.753,0.227,0.288,0.515,95,15.8%,76,35,545,518,51.27%
Steve Yzerman,DET,40,F,61,14,20,34,18,8,12:46,10:05,2:24,0:17,10,4,0,3,0,13,7,0,5,0,23,11,0,8,0,32.4%,1.078,1.54,2.618,0.975,1.268,2.243,1.635,2.862,4.497,0.23,0.328,0.557,86,16.3%,19,17,239,175,57.73%
Sami Kapanen,PHI,32,F,58,12,22,34,12,-9,18:04,11:22,3:24,3:17,5,3,4,2,2,14,8,0,2,0,19,11,4,4,2,32.4%,0.687,1.259,1.946,0.455,1.273,1.728,0.911,2.43,3.341,0.207,0.379,0.586,123,9.8%,31,44,17,26,39.53%
Scott Mellanby,ATL,39,F,71,12,22,34,55,5,13:24,8:49,3:32,1:02,9,3,0,3,0,15,7,0,1,0,24,10,0,4,0,29.4%,0.756,1.387,2.143,0.862,1.437,2.3,0.716,1.67,2.386,0.169,0.31,0.479,100,12.0%,62,26,16,21,43.24%
Marty Reasoner,BOS,28,F,77,11,23,34,28,-14,13:20,9:22,2:44,1:13,5,6,0,1,0,16,7,0,3,0,21,13,0,4,0,38.2%,0.642,1.343,1.986,0.416,1.33,1.746,1.701,1.985,3.686,0.143,0.299,0.442,102,10.8%,22,33,381,370,50.73%
Mike Richards,PHI,20,F,79,11,23,34,65,6,15:22,11:04,1:46,2:31,7,1,3,1,0,16,5,2,3,1,23,6,5,4,1,17.6%,0.543,1.136,1.679,0.48,1.098,1.578,0.426,2.132,2.559,0.139,0.291,0.43,168,6.6%,63,41,418,496,45.73%
Todd Marchant,ANA,32,F,79,9,25,34,66,2,17:15,12:22,1:18,3:34,9,0,0,0,0,19,5,1,3,2,28,5,1,3,2,14.7%,0.396,1.101,1.497,0.553,1.167,1.719,0.0,2.918,2.918,0.114,0.316,0.43,132,6.8%,51,46,529,503,51.26%
Chris Campoli,NYI,21,D,80,9,25,34,46,-16,18:32,13:24,3:20,1:46,7,2,0,2,0,14,11,0,4,0,21,13,0,6,0,38.2%,0.364,1.011,1.376,0.391,0.783,1.174,0.449,2.467,2.916,0.113,0.313,0.425,123,7.3%,78,104,0,0,0.00%
Craig Rivet,MTL,31,D,82,7,27,34,109,-5,22:26,14:29,3:49,4:08,2,5,0,1,0,16,10,1,4,0,18,15,1,5,0,44.1%,0.228,0.88,1.109,0.101,0.808,0.909,0.958,1.916,2.875,0.085,0.329,0.415,122,5.7%,107,135,0,2,0.00%
Nolan Baumgartner,VAN,29,D,70,5,29,34,30,11,16:29,11:29,4:33,0:26,0,4,1,1,0,11,18,0,4,0,11,22,1,5,0,64.7%,0.26,1.508,1.767,0.0,0.821,0.821,0.753,3.387,4.139,0.071,0.414,0.486,73,6.9%,27,72,0,1,0.00%
Antoine Vermette,OTT,23,F,82,21,12,33,44,17,12:34,9:22,0:10,3:01,14,1,6,4,0,10,1,1,3,0,24,2,7,7,0,6.1%,1.222,0.698,1.92,1.093,0.781,1.874,4.147,4.147,8.295,0.256,0.146,0.402,123,17.1%,48,31,311,226,57.91%
Ben Clymer,WSH,27,D,77,16,17,33,72,-7,14:09,11:24,2:23,0:22,13,3,0,3,0,11,6,0,1,0,24,9,0,4,0,27.3%,0.88,0.935,1.815,0.888,0.751,1.639,0.979,1.957,2.936,0.208,0.221,0.429,149,10.7%,67,27,5,6,45.45%
Chris Neil,OTT,26,F,79,16,17,33,204,9,12:18,9:20,2:55,0:02,8,8,0,0,0,12,5,0,4,0,20,13,0,4,0,39.4%,0.988,1.049,2.037,0.651,0.976,1.627,2.073,1.295,3.368,0.203,0.215,0.418,126,12.7%,221,12,2,7,22.22%
Dave Scatchard,PHX,29,F,63,15,18,33,112,-13,15:17,10:14,3:02,2:01,10,5,0,3,0,6,11,1,0,0,16,16,1,3,0,48.5%,0.934,1.121,2.055,0.93,0.558,1.488,1.568,3.45,5.018,0.238,0.286,0.524,121,12.4%,127,23,465,401,53.70%
Bobby Holik,ATL,34,F,64,15,18,33,79,-6,17:30,10:46,4:06,2:37,10,5,0,0,0,5,12,1,1,0,15,17,1,1,0,51.5%,0.803,0.963,1.766,0.87,0.435,1.305,1.14,2.737,3.877,0.234,0.281,0.516,151,9.9%,106,31,771,614,55.67%
Mattias Öhlund,VAN,29,D,78,13,20,33,92,-6,25:40,16:22,3:52,5:26,4,8,1,2,0,11,7,2,1,0,15,15,3,3,0,45.5%,0.39,0.599,0.989,0.188,0.517,0.705,1.591,1.392,2.982,0.167,0.256,0.423,183,7.1%,114,170,0,1,0.00%
Sami Salo,VAN,31,D,59,10,23,33,38,9,24:29,14:17,4:42,5:30,1,9,0,2,0,11,11,1,3,1,12,20,1,5,1,60.6%,0.415,0.955,1.37,0.071,0.783,0.854,1.946,2.379,4.325,0.169,0.39,0.559,140,7.1%,58,94,0,0,0.00%
Jan Hrdina,CBJ,29,F,75,10,23,33,78,-8,16:57,11:05,3:04,2:48,5,4,1,0,0,14,8,1,6,2,19,12,2,6,2,36.4%,0.472,1.085,1.556,0.361,1.011,1.371,1.043,2.085,3.128,0.133,0.307,0.44,78,12.8%,25,29,564,522,51.93%
Ed Jovanovski,VAN,29,D,44,8,25,33,58,-8,24:25,15:50,5:32,3:02,2,6,0,2,1,12,13,0,6,0,14,19,0,8,1,57.6%,0.447,1.396,1.842,0.172,1.032,1.205,1.478,3.203,4.681,0.182,0.568,0.75,87,9.2%,48,56,0,0,0.00%
Jon Sim,FLA,28,F,72,17,15,32,54,-7,11:39,9:01,2:32,0:05,9,8,0,5,0,13,2,0,2,0,22,10,0,7,0,31.3%,1.215,1.072,2.287,0.831,1.2,2.031,2.622,0.655,3.277,0.236,0.208,0.444,172,9.9%,56,10,0,1,0.00%
Michel Ouellet,PIT,23,F,50,16,16,32,16,-13,14:01,10:01,3:38,0:21,5,11,0,0,0,8,7,1,2,1,13,18,1,2,1,56.3%,1.369,1.369,2.737,0.598,0.958,1.556,3.628,2.309,5.937,0.32,0.32,0.64,87,18.4%,18,18,6,10,37.50%
Zach Parise,NJD,21,F,81,14,18,32,28,-1,13:08,10:40,2:25,0:01,12,2,0,5,0,9,9,0,3,0,21,11,0,8,0,34.4%,0.789,1.015,1.805,0.833,0.625,1.457,0.61,2.743,3.353,0.173,0.222,0.395,133,10.5%,11,22,69,93,42.59%
Oleg Kvasha,PHX,27,F,64,13,19,32,38,3,14:13,10:59,1:50,1:23,12,1,0,1,1,14,3,2,4,0,26,4,2,5,1,12.5%,0.857,1.252,2.109,1.024,1.194,2.218,0.511,1.532,2.043,0.203,0.297,0.5,136,9.6%,28,28,133,121,52.36%
Bryan Berard,CBJ,28,D,44,12,20,32,32,-29,22:39,14:20,6:26,1:53,1,11,0,2,1,9,11,0,2,0,10,22,0,4,1,68.8%,0.722,1.203,1.925,0.095,0.856,0.951,2.331,2.331,4.663,0.273,0.455,0.727,126,9.5%,20,43,0,0,0.00%
Kris Draper,DET,34,F,80,10,22,32,58,3,17:46,12:38,0:38,4:29,9,0,1,1,0,19,2,1,4,0,28,2,2,5,0,6.3%,0.422,0.929,1.351,0.534,1.128,1.662,0.0,2.309,2.309,0.125,0.275,0.4,153,6.5%,63,26,743,544,57.73%
Brian Leetch,BOS,37,D,61,5,27,32,36,-10,23:31,16:02,5:29,1:59,1,4,0,0,0,14,13,0,4,1,15,17,0,4,1,53.1%,0.209,1.129,1.338,0.061,0.858,0.92,0.716,2.328,3.044,0.082,0.443,0.525,130,3.9%,28,91,0,1,0.00%
Brent Seabrook,CHI,20,D,69,5,27,32,60,5,20:01,13:39,3:50,2:31,4,1,0,2,2,12,15,0,4,2,16,16,0,6,4,50.0%,0.217,1.172,1.389,0.255,0.764,1.018,0.227,3.401,3.627,0.072,0.391,0.464,114,4.4%,62,84,0,0,0.00%
Niclas Hävelid,ATL,32,D,82,4,28,32,48,9,24:12,17:01,1:56,5:14,2,2,0,0,0,19,9,0,5,1,21,11,0,5,1,34.4%,0.121,0.846,0.967,0.086,0.817,0.902,0.753,3.389,4.143,0.049,0.341,0.39,84,4.8%,57,192,0,0,0.00%
Chuck Kobasew,CGY,23,F,77,20,11,31,64,-10,12:15,9:35,2:32,0:07,10,10,0,4,0,9,2,0,2,0,19,12,0,6,0,38.7%,1.271,0.699,1.97,0.813,0.731,1.544,3.061,0.612,3.673,0.26,0.143,0.403,143,14.0%,86,25,12,35,25.53%
Patrick Sharp,CHI,24,F,72,14,17,31,46,5,13:41,10:08,2:03,1:29,12,1,1,5,1,13,4,0,3,0,25,5,1,8,1,16.1%,0.852,1.035,1.887,0.986,1.068,2.053,0.406,1.623,2.028,0.194,0.236,0.431,144,9.7%,35,27,339,363,48.29%
Martin Lapointe,CHI,32,F,82,14,17,31,106,-30,14:45,10:52,3:49,0:03,8,6,0,3,0,13,4,0,0,0,21,10,0,3,0,32.3%,0.694,0.843,1.536,0.539,0.875,1.414,1.146,0.764,1.91,0.171,0.207,0.378,135,10.4%,132,22,200,154,56.50%
Nikolai Antropov,TOR,25,F,57,12,19,31,56,13,15:33,11:38,1:28,2:27,9,2,1,0,0,17,1,1,1,0,26,3,2,1,0,9.7%,0.812,1.285,2.096,0.814,1.537,2.351,1.431,0.715,2.146,0.211,0.333,0.544,113,10.6%,86,23,59,113,34.30%
Antti Miettinen,DAL,25,F,79,11,20,31,46,0,12:06,10:20,1:39,0:05,7,4,0,1,0,13,7,0,4,0,20,11,0,5,0,35.5%,0.69,1.255,1.945,0.514,0.954,1.468,1.826,3.196,5.022,0.139,0.253,0.392,107,10.3%,130,6,1,0,100.00%
Manny Malhotra,CBJ,25,F,58,10,21,31,41,1,16:21,11:44,1:35,3:01,8,1,1,0,0,18,3,0,3,0,26,4,1,3,0,12.9%,0.632,1.328,1.961,0.705,1.586,2.29,0.653,1.958,2.611,0.172,0.362,0.534,102,9.8%,59,36,466,361,56.35%
Andrew Ference,CGY,26,D,82,4,27,31,85,-12,20:08,13:58,2:40,3:29,2,2,0,0,0,10,17,0,6,1,12,19,0,6,1,61.3%,0.145,0.981,1.126,0.105,0.524,0.628,0.548,4.657,5.205,0.049,0.329,0.378,111,3.6%,136,89,0,1,0.00%
Jason Pominville,BUF,23,F,57,18,12,30,22,-4,14:07,9:03,3:28,1:34,6,10,2,2,0,7,5,0,7,2,13,15,2,9,2,50.0%,1.342,0.895,2.236,0.697,0.813,1.509,3.029,1.514,4.543,0.316,0.211,0.526,124,14.5%,29,28,1,4,20.00%
Jason Chimera,CBJ,26,F,80,17,13,30,95,-10,12:40,11:07,0:57,0:35,15,1,1,5,0,13,0,0,2,0,28,1,1,7,0,3.3%,1.006,0.769,1.775,1.012,0.877,1.889,0.779,0.0,0.779,0.213,0.163,0.375,127,13.4%,63,20,8,8,50.00%
Richard Zednik,MTL,29,F,67,16,14,30,48,-2,15:46,12:14,3:22,0:09,10,6,0,4,0,8,6,0,0,0,18,12,0,4,0,40.0%,0.909,0.795,1.704,0.732,0.585,1.317,1.589,1.589,3.177,0.239,0.209,0.448,161,9.9%,76,33,1,5,16.67%
Marc Chouinard,MIN,28,F,74,14,16,30,34,1,16:29,10:24,3:12,2:52,6,6,2,3,0,10,6,0,3,0,16,12,2,6,0,40.0%,0.688,0.786,1.474,0.467,0.779,1.246,1.516,1.516,3.032,0.189,0.216,0.405,112,12.5%,54,40,574,515,52.71%
Brian Sutherby,WSH,23,F,76,14,16,30,73,-17,13:44,11:01,0:19,2:23,12,0,2,0,0,16,0,0,1,0,28,0,2,1,0,0.0%,0.804,0.919,1.724,0.86,1.146,2.006,0.0,0.0,0.0,0.184,0.211,0.395,85,16.5%,86,60,440,464,48.67%
Chris Kelly,OTT,25,F,82,10,20,30,76,21,12:19,8:26,0:13,3:39,9,1,0,2,0,13,1,6,2,0,22,2,6,4,0,6.7%,0.593,1.187,1.78,0.78,1.126,1.906,3.189,3.189,6.377,0.122,0.244,0.366,112,8.9%,65,66,370,438,45.79%
Richard Jackman,FLA,27,D,64,7,23,30,52,-20,17:20,12:08,3:58,1:13,4,3,0,1,0,12,10,1,0,0,16,13,1,1,0,43.3%,0.378,1.243,1.621,0.309,0.926,1.235,0.708,2.36,3.068,0.109,0.359,0.469,120,5.8%,69,67,0,0,0.00%
Michal Rozsíval,NYR,27,D,82,5,25,30,90,35,22:27,15:29,3:20,3:36,2,3,0,3,0,16,8,1,4,2,18,11,1,7,2,36.7%,0.163,0.815,0.978,0.094,0.755,0.85,0.656,1.749,2.405,0.061,0.305,0.366,115,4.4%,79,118,0,1,0.00%
Patrick Eaves,OTT,21,F,58,20,9,29,22,7,12:28,9:57,1:47,0:43,14,5,1,4,0,8,1,0,1,0,22,6,1,5,0,20.7%,1.658,0.746,2.404,1.453,0.83,2.284,2.883,0.577,3.459,0.345,0.155,0.5,100,20.0%,73,26,3,11,21.43%
Adam Hall,NSH,25,F,75,14,15,29,40,0,16:46,9:41,3:15,3:50,4,10,0,5,0,7,6,2,4,0,11,16,2,9,0,55.2%,0.668,0.715,1.383,0.33,0.578,0.909,2.459,1.476,3.935,0.187,0.2,0.387,122,11.5%,35,49,230,240,48.94%
Jamie Lundmark,CGY,24,F,53,10,19,29,62,-1,12:25,8:14,3:51,0:19,8,2,0,1,0,9,10,0,3,0,17,12,0,4,0,41.4%,0.911,1.73,2.641,1.099,1.236,2.334,0.587,2.933,3.52,0.189,0.358,0.547,78,12.8%,23,9,270,201,57.32%
