Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Henrik Sedin,VAN,33,F,70,11,39,50,42,3,20:40,16:13,3:27,0:59,7,4,0,1,0,25,14,0,9,1,32,18,0,10,1,36.0%,0.456,1.617,2.073,0.37,1.321,1.691,0.991,3.467,4.458,0.157,0.557,0.714,97,11.3%,43,19,574,523,52.32%
Joel Ward,WSH,33,F,82,24,25,49,32,7,16:04,12:30,1:45,1:49,16,6,2,4,0,21,4,0,1,0,37,10,2,5,0,20.4%,1.093,1.138,2.231,0.937,1.229,2.166,2.507,1.671,4.178,0.293,0.305,0.598,133,18.1%,54,67,90,109,45.23%
Nick Bonino,ANA,25,F,77,22,27,49,22,14,16:13,11:40,2:51,1:41,15,7,0,2,1,14,13,0,5,1,29,20,0,7,2,40.8%,1.056,1.296,2.353,1.001,0.935,1.936,1.904,3.536,5.44,0.286,0.351,0.636,159,13.8%,28,68,583,611,48.83%
Mike Fisher,NSH,33,F,75,20,29,49,60,-4,19:45,15:32,2:43,1:29,16,4,0,4,0,22,7,0,3,0,38,11,0,7,0,22.4%,0.81,1.174,1.984,0.824,1.132,1.956,1.174,2.055,3.229,0.267,0.387,0.653,177,11.3%,144,73,596,550,52.01%
Tyler Bozak,TOR,27,F,58,19,30,49,14,2,20:56,17:03,2:41,1:11,13,5,1,1,1,27,3,0,6,0,40,8,1,7,1,16.3%,0.938,1.482,2.42,0.788,1.637,2.425,1.918,1.151,3.069,0.328,0.517,0.845,90,21.1%,62,42,681,718,48.68%
Daniel Alfredsson,DET,41,F,68,18,31,49,10,2,16:55,13:32,3:13,0:10,14,4,0,4,2,17,14,0,6,0,31,18,0,10,2,36.7%,0.938,1.616,2.554,0.912,1.108,2.02,1.097,3.84,4.937,0.265,0.456,0.721,151,11.9%,59,25,5,9,35.71%
Niklas Kronwall,DET,32,D,79,8,41,49,44,0,24:18,17:52,3:22,3:03,3,5,0,0,0,20,20,1,9,2,23,25,1,9,2,51.0%,0.25,1.281,1.531,0.127,0.85,0.977,1.125,4.5,5.625,0.101,0.519,0.62,110,7.3%,93,154,0,0,0.00%
Gustav Nyquist,DET,24,F,57,28,20,48,10,16,16:51,13:36,3:14,0:00,22,6,0,6,1,17,3,0,4,1,39,9,0,10,2,18.8%,1.749,1.249,2.998,1.702,1.316,3.018,1.948,0.974,2.921,0.491,0.351,0.842,153,18.3%,18,14,5,4,55.56%
Bobby Ryan,OTT,26,F,70,23,25,48,45,7,16:52,14:08,2:31,0:12,17,6,0,2,0,22,3,0,5,0,39,9,0,7,0,18.8%,1.169,1.27,2.439,1.031,1.334,2.365,2.039,1.02,3.059,0.329,0.357,0.686,190,12.1%,104,30,8,5,61.54%
Brent Burns,SJS,28,D,69,22,26,48,34,26,16:48,14:32,2:12,0:03,20,2,0,3,0,17,9,0,4,0,37,11,0,7,0,22.9%,1.138,1.345,2.482,1.196,1.016,2.212,0.785,3.533,4.318,0.319,0.377,0.696,245,9.0%,145,24,61,70,46.56%
Travis Zajac,NJD,28,F,80,18,30,48,28,3,20:18,15:48,2:30,1:59,15,3,0,3,1,18,12,0,10,2,33,15,0,13,3,31.3%,0.665,1.108,1.772,0.711,0.854,1.565,0.897,3.588,4.485,0.225,0.375,0.6,165,10.9%,53,25,761,633,54.59%
Henrik Zetterberg,DET,33,F,45,16,32,48,20,19,20:33,16:28,3:31,0:32,13,3,0,1,0,18,14,0,3,0,31,17,0,4,0,35.4%,1.038,2.076,3.114,1.052,1.456,2.508,1.134,5.292,6.426,0.356,0.711,1.067,151,10.6%,23,15,259,230,52.97%
Carl Söderberg,BOS,28,F,73,16,32,48,36,4,14:15,12:28,1:46,0:00,11,5,0,3,0,21,11,0,7,0,32,16,0,10,0,33.3%,0.922,1.845,2.767,0.725,1.384,2.109,2.311,5.085,7.396,0.219,0.438,0.658,129,12.4%,52,36,139,189,42.38%
Shane Doan,PHX,37,F,69,23,24,47,34,-7,18:56,16:01,2:52,0:02,13,10,0,4,0,15,9,0,5,1,28,19,0,9,1,40.4%,1.056,1.102,2.158,0.705,0.814,1.519,3.025,2.722,5.747,0.333,0.348,0.681,167,13.8%,135,22,6,6,50.00%
Brandon Saad,CHI,21,F,78,19,28,47,20,20,16:17,13:45,1:48,0:42,16,3,0,2,0,20,6,2,4,0,36,9,2,6,0,19.1%,0.897,1.322,2.219,0.894,1.118,2.012,1.274,2.547,3.821,0.244,0.359,0.603,159,12.0%,48,20,50,72,40.98%
Daniel Sedin,VAN,33,F,73,16,31,47,38,0,20:36,16:05,3:34,0:56,11,5,0,4,0,18,13,0,5,1,29,18,0,9,1,38.3%,0.638,1.237,1.875,0.562,0.919,1.481,1.151,2.992,4.143,0.219,0.425,0.644,224,7.1%,37,21,8,19,29.63%
Mike Ribeiro,PHX,33,F,80,16,31,47,52,-13,17:59,14:32,3:17,0:09,12,4,0,3,0,20,11,0,7,1,32,15,0,10,1,31.9%,0.667,1.292,1.959,0.619,1.032,1.651,0.909,2.501,3.41,0.2,0.388,0.588,110,14.6%,72,18,391,512,43.30%
Mark Giordano,CGY,30,D,64,14,33,47,63,12,25:14,19:08,3:26,2:38,7,7,0,2,0,17,13,3,6,1,24,20,3,8,1,42.6%,0.52,1.226,1.746,0.343,0.832,1.175,1.909,3.545,5.454,0.219,0.516,0.734,180,7.8%,73,103,0,0,0.00%
Matt Niskanen,PIT,27,D,81,10,36,46,51,33,21:17,17:35,2:59,0:42,7,3,0,6,0,24,12,0,8,0,31,15,0,14,0,32.6%,0.348,1.252,1.6,0.295,1.011,1.306,0.742,2.97,3.712,0.123,0.444,0.568,162,6.2%,124,76,0,0,0.00%
Mike Cammalleri,CGY,31,F,63,26,19,45,26,-13,19:50,16:25,3:02,0:23,20,6,0,8,0,11,8,0,1,0,31,14,0,9,0,31.1%,1.248,0.912,2.16,1.16,0.638,1.798,1.882,2.51,4.392,0.413,0.302,0.714,191,13.6%,26,29,88,103,46.07%
Antoine Vermette,PHX,31,F,82,24,21,45,44,0,19:12,14:32,2:26,2:13,14,7,3,4,1,15,6,0,3,0,29,13,3,7,1,28.9%,0.914,0.8,1.714,0.704,0.755,1.459,2.103,1.803,3.906,0.293,0.256,0.549,160,15.0%,90,71,1005,778,56.37%
Mason Raymond,TOR,28,F,82,19,26,45,22,-6,17:20,14:00,1:58,1:21,12,6,1,4,0,20,5,1,4,1,32,11,2,8,1,24.4%,0.802,1.097,1.899,0.627,1.045,1.672,2.223,1.853,4.076,0.232,0.317,0.549,178,10.7%,38,24,7,9,43.75%
Derick Brassard,NYR,26,F,81,18,27,45,46,2,15:47,13:14,2:31,0:01,11,7,0,4,1,16,11,0,7,0,27,18,0,11,1,40.0%,0.844,1.266,2.11,0.615,0.895,1.511,2.05,3.221,5.271,0.222,0.333,0.556,159,11.3%,124,19,469,508,48.00%
Kevin Shattenkirk,STL,24,D,81,10,35,45,38,1,20:34,16:31,3:20,0:41,3,7,0,5,1,15,19,1,5,0,18,26,1,10,1,57.8%,0.36,1.26,1.621,0.134,0.672,0.807,1.552,4.212,5.763,0.123,0.432,0.556,188,5.3%,72,101,0,0,0.00%
Joffrey Lupul,TOR,30,F,69,22,22,44,44,-15,18:27,15:59,2:26,0:01,16,6,0,1,1,16,6,0,5,0,32,12,0,6,1,27.3%,1.037,1.037,2.073,0.87,0.87,1.74,2.141,2.141,4.282,0.319,0.319,0.638,191,11.5%,118,35,24,31,43.64%
Cody Hodgson,BUF,23,F,72,20,24,44,20,-26,18:08,14:31,3:08,0:28,11,9,0,0,0,14,10,0,2,0,25,19,0,2,0,43.2%,0.919,1.102,2.021,0.631,0.803,1.434,2.388,2.654,5.042,0.278,0.333,0.611,182,11.0%,47,22,453,516,46.75%
Oliver Ekman-Larsson,PHX,22,D,80,15,29,44,50,-4,25:53,18:56,4:05,2:51,7,8,0,6,1,15,14,0,3,0,22,22,0,9,1,50.0%,0.434,0.84,1.274,0.277,0.594,0.871,1.466,2.565,4.031,0.188,0.363,0.55,199,7.5%,134,80,0,1,0.00%
Andrej Sekera,CAR,27,D,74,11,33,44,20,4,23:40,18:24,2:39,2:37,6,4,1,1,0,22,11,0,5,1,28,15,1,6,1,34.1%,0.377,1.13,1.507,0.264,0.969,1.234,1.222,3.361,4.583,0.149,0.446,0.595,142,7.8%,54,127,0,0,0.00%
Mark Streit,PHI,36,D,82,10,34,44,44,3,20:38,17:35,2:41,0:21,6,4,0,2,1,23,11,0,5,1,29,15,0,7,2,34.1%,0.354,1.205,1.56,0.25,0.957,1.206,1.085,2.984,4.07,0.122,0.415,0.537,121,8.3%,41,108,0,0,0.00%
Marcus Johansson,WSH,23,F,80,8,36,44,4,-21,17:32,14:12,3:00,0:19,2,6,0,1,0,21,15,0,4,1,23,21,0,5,1,47.7%,0.342,1.539,1.882,0.106,1.109,1.214,1.499,3.747,5.246,0.1,0.45,0.55,107,7.5%,49,27,95,179,34.67%
Ryan Kesler,VAN,29,F,77,25,18,43,81,-15,21:48,16:07,3:29,2:12,15,9,1,5,1,11,7,0,5,0,26,16,1,10,1,37.2%,0.893,0.643,1.536,0.725,0.532,1.257,2.009,1.563,3.572,0.325,0.234,0.558,239,10.5%,133,68,740,666,52.63%
Adam Henrique,NJD,23,F,77,25,18,43,20,3,18:03,13:44,2:06,2:12,15,7,3,4,0,11,5,2,4,3,26,12,5,8,3,27.9%,1.079,0.777,1.856,0.851,0.624,1.475,2.579,1.842,4.421,0.325,0.234,0.558,137,18.3%,73,50,407,511,44.34%
Troy Brouwer,WSH,28,F,82,25,18,43,92,-6,18:50,13:18,3:25,2:06,13,12,0,3,0,9,9,0,1,0,22,21,0,4,0,48.8%,0.97,0.699,1.669,0.715,0.495,1.209,2.562,1.921,4.483,0.305,0.22,0.524,161,15.5%,210,39,223,213,51.15%
Vladimir Tarasenko,STL,22,F,64,21,22,43,16,20,15:10,13:00,1:40,0:29,16,5,0,3,0,20,2,0,2,0,36,7,0,5,0,16.3%,1.297,1.359,2.657,1.154,1.442,2.596,2.789,1.116,3.905,0.328,0.344,0.672,136,15.4%,22,9,2,4,33.33%
Tyler Ennis,BUF,24,F,80,21,22,43,42,-25,18:51,15:34,3:15,0:01,15,6,0,0,0,12,10,0,1,0,27,16,0,1,0,37.2%,0.835,0.875,1.711,0.722,0.578,1.3,1.382,2.303,3.685,0.263,0.275,0.538,210,10.0%,89,53,242,383,38.72%
Tomas Plekanec,MTL,31,F,81,20,23,43,38,11,19:46,14:53,1:56,2:57,14,3,3,5,0,16,7,0,3,0,30,10,3,8,0,23.3%,0.749,0.862,1.611,0.697,0.796,1.493,1.146,2.674,3.82,0.247,0.284,0.531,199,10.1%,44,45,822,891,47.99%
Justin Williams,LAK,32,F,82,19,24,43,48,14,16:57,13:58,2:20,0:37,15,4,0,1,0,21,3,0,4,0,36,7,0,5,0,16.3%,0.82,1.036,1.856,0.785,1.099,1.884,1.248,0.936,2.184,0.232,0.293,0.524,239,8.0%,44,21,2,8,20.00%
Mathieu Perreault,ANA,25,F,69,18,25,43,36,13,13:52,11:40,2:10,0:01,14,4,0,1,1,20,5,0,3,1,34,9,0,4,2,20.9%,1.129,1.568,2.696,1.043,1.49,2.533,1.605,2.007,3.612,0.261,0.362,0.623,120,15.0%,73,15,437,393,52.65%
Olli Jokinen,WPG,35,F,82,18,25,43,62,-8,17:01,14:42,1:49,0:29,16,2,0,1,0,19,6,0,2,0,35,8,0,3,0,18.6%,0.774,1.075,1.848,0.796,0.946,1.742,0.8,2.4,3.2,0.22,0.305,0.524,171,10.5%,120,45,612,718,46.02%
Ryan McDonagh,NYR,24,D,77,14,29,43,36,11,24:49,19:13,2:52,2:43,9,2,3,4,1,17,11,1,4,0,26,13,4,8,1,30.2%,0.44,0.911,1.35,0.365,0.689,1.054,0.543,2.985,3.527,0.182,0.377,0.558,177,7.9%,88,131,0,0,0.00%
Ales Hemsky,OTT,30,F,75,13,30,43,24,-15,15:57,13:25,2:21,0:10,11,2,0,1,0,19,11,0,5,1,30,13,0,6,1,30.2%,0.652,1.504,2.156,0.656,1.132,1.788,0.677,3.726,4.403,0.173,0.4,0.573,138,9.4%,37,33,1,3,25.00%
Ryan Suter,MIN,28,D,82,8,35,43,34,15,29:24,23:16,3:46,2:21,5,3,0,0,0,20,14,1,6,0,25,17,1,6,0,39.5%,0.199,0.871,1.07,0.157,0.629,0.786,0.582,2.716,3.298,0.098,0.427,0.524,150,5.3%,72,132,1,0,100.00%
Andrei Markov,MTL,35,D,81,7,36,43,34,12,25:14,18:21,4:23,2:30,4,2,1,1,1,17,19,0,6,1,21,21,1,7,2,48.8%,0.205,1.057,1.262,0.161,0.686,0.848,0.338,3.209,3.547,0.086,0.444,0.531,131,5.3%,49,180,0,0,0.00%
Alexander Semin,CAR,29,F,65,22,20,42,42,1,19:54,15:57,3:24,0:32,15,6,1,3,1,14,6,0,4,0,29,12,1,7,1,28.6%,1.02,0.927,1.947,0.867,0.809,1.677,1.628,1.628,3.255,0.338,0.308,0.646,210,10.5%,22,30,1,9,10.00%
Andrew Cogliano,ANA,26,F,82,21,21,42,26,13,15:23,13:34,0:13,1:35,18,0,3,5,0,19,0,2,2,1,37,0,5,7,1,0.0%,0.998,0.998,1.996,0.97,1.024,1.994,0.0,0.0,0.0,0.256,0.256,0.512,157,13.4%,94,36,11,16,40.74%
Michael Frolík,WPG,25,F,81,15,27,42,12,8,16:40,14:22,0:59,1:18,14,1,0,2,0,25,1,1,3,1,39,2,1,5,1,4.8%,0.666,1.2,1.866,0.722,1.289,2.01,0.746,0.746,1.492,0.185,0.333,0.519,189,7.9%,41,51,43,25,63.24%
Jason Chimera,WSH,34,F,82,15,27,42,36,4,15:25,12:51,0:50,1:43,14,1,0,0,0,22,4,1,2,0,36,5,1,2,0,11.9%,0.712,1.281,1.993,0.797,1.252,2.048,0.867,3.468,4.335,0.183,0.329,0.512,167,9.0%,140,30,38,49,43.68%
Marek Zidlicky,NJD,36,D,81,12,30,42,60,-3,21:38,18:29,2:51,0:18,4,8,0,2,1,18,10,2,6,1,22,18,2,8,2,42.9%,0.411,1.026,1.437,0.16,0.721,0.882,2.068,2.585,4.654,0.148,0.37,0.519,128,9.4%,124,81,0,0,0.00%
Teddy Purcell,TBL,28,F,81,12,30,42,14,-3,16:27,13:24,3:02,0:01,9,3,0,4,1,16,14,0,7,1,25,17,0,11,2,40.5%,0.54,1.35,1.889,0.497,0.884,1.381,0.731,3.413,4.145,0.148,0.37,0.519,157,7.6%,13,12,4,12,25.00%
Alex Goligoski,DAL,28,D,81,6,36,42,28,9,24:18,18:31,3:18,2:28,3,3,0,0,0,24,12,0,7,1,27,15,0,7,1,35.7%,0.183,1.097,1.28,0.12,0.959,1.079,0.672,2.687,3.359,0.074,0.444,0.519,141,4.3%,94,154,0,1,0.00%
Brayden Schenn,PHI,22,F,82,20,21,41,54,0,15:44,13:24,2:11,0:09,16,4,0,6,1,16,5,0,3,0,32,9,0,9,1,22.0%,0.929,0.976,1.905,0.873,0.873,1.747,1.339,1.673,3.012,0.244,0.256,0.5,178,11.2%,200,37,296,389,43.21%
Evander Kane,WPG,22,F,63,19,22,41,66,-7,20:17,16:13,2:13,1:50,16,1,2,4,0,18,4,0,1,0,34,5,2,5,0,12.2%,0.892,1.033,1.925,0.939,1.057,1.996,0.428,1.711,2.139,0.302,0.349,0.651,250,7.6%,173,36,45,60,42.86%
Brendan Gallagher,MTL,21,F,81,19,22,41,73,4,15:57,13:26,2:26,0:04,11,8,0,0,0,21,1,0,5,0,32,9,0,5,0,22.0%,0.882,1.021,1.902,0.606,1.157,1.763,2.43,0.304,2.733,0.235,0.272,0.506,211,9.0%,38,36,47,81,36.72%
Alex Killorn,TBL,24,F,82,17,24,41,63,8,16:46,14:42,1:55,0:09,14,3,0,2,1,19,5,0,2,1,33,8,0,4,2,19.5%,0.741,1.047,1.788,0.697,0.945,1.642,1.143,1.904,3.047,0.207,0.293,0.5,173,9.8%,77,31,74,98,43.02%
Johan Franzén,DET,34,F,54,16,25,41,40,6,17:39,14:25,2:55,0:18,9,7,0,4,0,15,10,0,3,2,24,17,0,7,2,41.5%,1.007,1.573,2.58,0.693,1.155,1.849,2.655,3.792,6.447,0.296,0.463,0.759,149,10.7%,66,23,119,106,52.89%
Mike Richards,LAK,28,F,82,11,30,41,28,-6,16:58,12:33,2:51,1:33,6,4,1,3,0,21,8,1,8,3,27,12,2,11,3,29.3%,0.474,1.293,1.767,0.35,1.224,1.574,1.024,2.048,3.071,0.134,0.366,0.5,157,7.0%,73,21,489,418,53.91%
Mikael Granlund,MIN,21,F,63,8,33,41,22,-3,17:19,14:19,2:32,0:28,6,2,0,2,0,23,10,0,4,0,29,12,0,6,0,29.3%,0.44,1.814,2.254,0.399,1.53,1.929,0.752,3.758,4.51,0.127,0.524,0.651,104,7.7%,38,46,415,374,52.60%
Brent Seabrook,CHI,28,D,82,7,34,41,22,23,22:15,18:17,1:58,1:59,3,3,1,0,0,28,6,0,7,0,31,9,1,7,0,22.0%,0.23,1.117,1.347,0.12,1.12,1.24,1.109,2.218,3.326,0.085,0.415,0.5,149,4.7%,171,142,0,0,0.00%
Steven Stamkos,TBL,23,F,37,25,15,40,18,9,20:14,15:51,3:49,0:34,15,9,1,5,1,11,4,0,1,1,26,13,1,6,2,32.5%,2.002,1.201,3.203,1.534,1.125,2.66,3.811,1.694,5.505,0.676,0.405,1.081,124,20.2%,50,16,260,269,49.15%
Matt Read,PHI,27,F,75,22,18,40,16,-4,18:47,14:07,1:35,3:04,18,0,4,3,0,16,2,0,5,0,34,2,4,8,0,5.0%,0.936,0.766,1.702,1.019,0.906,1.925,0.0,1.002,1.002,0.293,0.24,0.533,151,14.6%,72,54,12,16,42.86%
Cam Atkinson,CBJ,24,F,79,21,19,40,18,-4,15:47,13:23,2:13,0:10,16,4,1,5,0,14,5,0,1,1,30,9,1,6,1,22.5%,1.01,0.914,1.924,0.908,0.794,1.702,1.368,1.71,3.077,0.266,0.241,0.506,216,9.7%,55,38,0,0,0.00%
Brian Gionta,MTL,34,F,81,18,22,40,22,1,17:50,14:49,1:25,1:36,16,2,0,3,1,16,5,1,3,0,32,7,1,6,1,17.5%,0.747,0.913,1.66,0.8,0.8,1.6,1.041,2.602,3.643,0.222,0.272,0.494,184,9.8%,46,52,23,37,38.33%
Zdeno Chara,BOS,36,D,77,17,23,40,66,25,24:39,19:02,2:26,3:10,7,10,0,3,0,17,5,1,3,0,24,15,1,6,0,37.5%,0.537,0.727,1.264,0.286,0.696,0.982,3.199,1.6,4.799,0.221,0.299,0.519,168,10.1%,163,104,0,0,0.00%
Martin Hanzal,PHX,26,F,65,15,25,40,73,-9,18:40,14:41,2:47,1:12,10,5,0,2,0,17,8,0,3,0,27,13,0,5,0,32.5%,0.741,1.235,1.976,0.629,1.069,1.697,1.655,2.649,4.304,0.231,0.385,0.615,169,8.9%,200,37,599,500,54.50%
Jordan Staal,CAR,25,F,82,15,25,40,34,2,18:56,15:04,2:15,1:37,12,2,1,2,0,14,8,3,6,0,26,10,4,8,0,25.0%,0.579,0.965,1.545,0.583,0.68,1.263,0.65,2.601,3.251,0.183,0.305,0.488,165,9.1%,194,37,803,674,54.37%
Torey Krug,BOS,22,D,79,14,26,40,28,18,17:30,14:44,2:30,0:15,8,6,0,2,1,13,13,0,7,0,21,19,0,9,1,47.5%,0.607,1.128,1.735,0.412,0.67,1.082,1.812,3.925,5.737,0.177,0.329,0.506,183,7.7%,50,77,1,1,50.00%
Roman Josi,NSH,23,D,72,13,27,40,18,-2,26:25,20:45,3:05,2:33,10,3,0,2,0,17,10,0,4,0,27,13,0,6,0,32.5%,0.41,0.852,1.262,0.401,0.682,1.084,0.808,2.692,3.5,0.181,0.375,0.556,168,7.7%,32,150,0,0,0.00%
Rick Nash,NYR,29,F,65,26,13,39,36,10,17:01,14:01,2:29,0:29,20,4,2,9,0,8,3,2,1,0,28,7,4,10,0,17.9%,1.41,0.705,2.115,1.316,0.526,1.842,1.483,1.112,2.596,0.4,0.2,0.6,258,10.1%,11,29,2,0,100.00%
Artem Anisimov,CBJ,25,F,81,22,17,39,20,-2,16:35,12:28,2:01,2:05,17,3,2,5,0,14,3,0,5,1,31,6,2,10,1,15.4%,0.982,0.759,1.741,1.01,0.831,1.841,1.095,1.095,2.191,0.272,0.21,0.481,162,13.6%,31,55,476,489,49.33%
Andrew Shaw,CHI,22,F,80,20,19,39,76,12,15:41,12:49,2:37,0:15,15,5,0,2,0,15,4,0,6,0,30,9,0,8,0,23.1%,0.956,0.908,1.864,0.877,0.877,1.755,1.433,1.146,2.579,0.25,0.238,0.488,149,13.4%,168,16,296,388,43.27%
Tomas Tatar,DET,23,F,73,19,20,39,30,12,14:21,12:03,2:17,0:00,17,2,0,3,0,16,4,0,2,0,33,6,0,5,0,15.4%,1.088,1.145,2.234,1.159,1.091,2.25,0.716,1.433,2.149,0.26,0.274,0.534,158,12.0%,81,20,26,26,50.00%
Nick Foligno,CBJ,26,F,70,18,21,39,96,5,16:03,14:06,1:44,0:12,15,3,0,5,0,18,3,0,1,0,33,6,0,6,0,15.4%,0.961,1.121,2.082,0.911,1.093,2.004,1.478,1.478,2.956,0.257,0.3,0.557,111,16.2%,210,42,6,7,46.15%
Mikael Backlund,CGY,24,F,76,18,21,39,32,4,18:32,14:44,1:51,1:56,9,5,4,3,1,15,6,0,6,1,24,11,4,9,2,28.2%,0.767,0.894,1.661,0.482,0.803,1.286,2.122,2.546,4.668,0.237,0.276,0.513,178,10.1%,64,62,628,694,47.50%
Chris Higgins,VAN,30,F,78,17,22,39,30,-14,19:10,15:25,1:38,2:05,15,2,0,4,1,20,1,1,5,1,35,3,1,9,2,7.7%,0.682,0.883,1.565,0.748,0.997,1.745,0.935,0.467,1.402,0.218,0.282,0.5,216,7.9%,98,45,17,21,44.74%
Milan Michálek,OTT,29,F,82,17,22,39,41,-25,17:35,13:37,2:09,1:48,13,4,0,1,0,18,4,0,1,0,31,8,0,2,0,20.5%,0.707,0.915,1.623,0.698,0.966,1.664,1.358,1.358,2.716,0.207,0.268,0.476,169,10.1%,86,31,6,8,42.86%
Sean Couturier,PHI,21,F,82,13,26,39,45,1,19:05,14:22,1:16,3:25,12,0,1,2,0,19,3,4,5,0,31,3,5,7,0,7.7%,0.498,0.997,1.495,0.611,0.967,1.578,0.0,1.719,1.719,0.159,0.317,0.476,165,7.9%,64,40,646,707,47.75%
Matt Cullen,NSH,37,F,77,10,29,39,32,4,15:29,12:48,2:14,0:27,9,1,0,2,0,21,8,0,6,0,30,9,0,8,0,23.1%,0.503,1.458,1.961,0.548,1.278,1.826,0.348,2.785,3.133,0.13,0.377,0.506,134,7.5%,18,22,438,334,56.74%
Erik Johnson,COL,25,D,80,9,30,39,61,5,23:00,19:21,2:38,1:00,7,2,0,2,0,18,12,0,7,1,25,14,0,9,1,35.9%,0.293,0.978,1.271,0.271,0.697,0.969,0.567,3.401,3.968,0.113,0.375,0.488,157,5.7%,136,130,0,0,0.00%
Jamie McGinn,COL,25,F,79,19,19,38,30,-3,15:46,13:42,1:45,0:18,14,5,0,3,1,15,4,0,5,0,29,9,0,8,1,23.7%,0.915,0.915,1.829,0.776,0.831,1.607,2.161,1.729,3.89,0.241,0.241,0.481,167,11.4%,140,35,1,1,50.00%
Nick Bjugstad,FLA,21,F,76,16,22,38,16,-14,16:13,13:43,2:08,0:20,15,0,1,4,0,18,3,1,1,0,33,3,2,5,0,7.9%,0.779,1.071,1.85,0.862,1.035,1.897,0.0,1.106,1.106,0.211,0.289,0.5,185,8.7%,117,23,549,574,48.89%
Tommy Wingels,SJS,25,F,77,16,22,38,35,11,16:06,13:37,1:13,1:16,14,0,2,7,1,16,5,1,4,0,30,5,3,11,1,13.2%,0.774,1.064,1.838,0.801,0.915,1.717,0.0,3.179,3.179,0.208,0.286,0.494,163,9.8%,218,58,20,36,35.71%
Tyson Barrie,COL,22,D,64,13,25,38,20,17,18:32,15:39,2:47,0:05,9,4,0,5,3,19,6,0,4,2,28,10,0,9,5,26.3%,0.657,1.264,1.921,0.539,1.137,1.676,1.342,2.013,3.355,0.203,0.391,0.594,101,12.9%,50,57,0,0,0.00%
Mike Green,WSH,28,D,70,9,29,38,64,-16,22:43,19:28,2:45,0:29,6,3,0,2,1,17,12,0,3,0,23,15,0,5,1,39.5%,0.339,1.094,1.433,0.264,0.748,1.012,0.93,3.721,4.651,0.129,0.414,0.543,172,5.2%,62,107,0,0,0.00%
Joshua Bailey,NYI,24,F,77,8,30,38,26,-8,15:50,13:34,1:48,0:27,6,2,0,1,0,22,8,0,2,0,28,10,0,3,0,26.3%,0.394,1.476,1.869,0.345,1.263,1.608,0.859,3.438,4.297,0.104,0.39,0.494,98,8.2%,44,29,113,115,49.56%
Vincent Lecavalier,PHI,33,F,69,20,17,37,44,-16,15:11,12:42,2:27,0:02,12,8,0,3,1,12,5,0,3,0,24,13,0,6,1,35.1%,1.145,0.973,2.118,0.822,0.822,1.643,2.836,1.773,4.609,0.29,0.246,0.536,132,15.2%,77,19,200,248,44.64%
Pavel Datsyuk,DET,35,F,45,17,20,37,6,1,20:16,16:23,3:08,0:43,11,6,0,2,0,14,6,0,3,1,25,12,0,5,1,32.4%,1.118,1.316,2.434,0.895,1.139,2.034,2.541,2.541,5.081,0.378,0.444,0.822,126,13.5%,30,22,446,389,53.41%
Chris Kreider,NYR,22,F,66,17,20,37,72,14,15:43,13:31,2:10,0:01,11,6,0,0,0,14,6,0,4,0,25,12,0,4,0,32.4%,0.983,1.156,2.139,0.739,0.941,1.68,2.503,2.503,5.007,0.258,0.303,0.561,136,12.5%,146,18,8,11,42.11%
Scottie Upshall,FLA,30,F,76,15,22,37,73,1,15:55,13:06,1:34,1:13,13,1,1,3,0,17,5,0,5,0,30,6,1,8,0,16.2%,0.744,1.091,1.835,0.783,1.024,1.806,0.5,2.502,3.003,0.197,0.289,0.487,161,9.3%,134,25,32,39,45.07%
Loui Eriksson,BOS,28,F,61,10,27,37,6,14,16:31,13:08,1:57,1:25,8,2,0,2,0,17,9,1,6,1,25,11,1,8,1,29.7%,0.595,1.607,2.202,0.599,1.273,1.872,1.003,4.516,5.519,0.164,0.443,0.607,115,8.7%,12,13,0,0,0.00%
Sam Gagner,EDM,24,F,67,10,27,37,41,-29,18:22,15:21,2:36,0:24,9,1,0,1,0,20,6,1,3,2,29,7,1,4,2,18.9%,0.487,1.316,1.803,0.525,1.166,1.691,0.343,2.057,2.4,0.149,0.403,0.552,143,7.0%,33,34,451,512,46.83%
Drew Doughty,LAK,24,D,78,10,27,37,64,17,25:42,19:13,3:53,2:35,4,6,0,2,0,16,10,1,5,1,20,16,1,7,1,43.2%,0.299,0.808,1.107,0.16,0.64,0.801,1.185,1.975,3.16,0.128,0.346,0.474,177,5.7%,180,91,0,0,0.00%
John Carlson,WSH,23,D,82,10,27,37,22,-3,24:30,17:37,3:08,3:44,5,5,0,0,0,9,17,1,6,2,14,22,1,6,2,59.5%,0.298,0.806,1.104,0.208,0.374,0.581,1.163,3.955,5.118,0.122,0.329,0.451,208,4.8%,64,177,0,1,0.00%
Derek Roy,STL,30,F,75,9,28,37,30,-1,13:37,11:10,2:17,0:09,5,4,0,2,0,16,12,0,5,0,21,16,0,7,0,43.2%,0.529,1.645,2.173,0.358,1.145,1.503,1.399,4.196,5.595,0.12,0.373,0.493,114,7.9%,13,30,219,247,47.00%
