Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Jarret Stoll,EDM,25,F,81,14,22,36,74,-23,17:56,11:09,3:53,2:53,3,8,3,1,0,8,13,1,4,1,11,21,4,5,1,58.3%,0.578,0.908,1.486,0.199,0.531,0.73,1.523,2.474,3.997,0.173,0.272,0.444,187,7.5%,122,61,677,552,55.09%
Matthew Lombardi,CGY,25,F,82,14,22,36,67,-6,17:18,13:09,1:07,3:01,10,2,2,4,1,18,3,1,6,0,28,5,3,10,1,13.9%,0.592,0.93,1.522,0.556,1.001,1.557,1.309,1.964,3.273,0.171,0.268,0.439,181,7.7%,72,53,455,500,47.64%
Jason Williams,CHI,27,F,43,13,23,36,22,-2,16:34,11:50,4:21,0:22,7,6,0,4,1,10,13,0,4,0,17,19,0,8,1,52.8%,1.094,1.936,3.03,0.824,1.178,2.002,1.919,4.158,6.077,0.302,0.535,0.837,101,12.9%,27,8,9,6,60.00%
Dennis Wideman,BOS,24,D,81,13,23,36,70,11,24:45,18:11,3:40,2:52,4,9,0,1,0,12,11,0,2,0,16,20,0,3,0,55.6%,0.389,0.688,1.077,0.163,0.488,0.651,1.816,2.219,4.035,0.16,0.284,0.444,171,7.6%,62,110,0,0,0.00%
Paul Gaustad,BUF,25,F,82,10,26,36,85,-4,17:09,12:35,2:58,1:35,5,5,0,2,1,22,3,1,1,0,27,8,1,3,1,22.2%,0.426,1.109,1.535,0.29,1.278,1.568,1.231,0.739,1.969,0.122,0.317,0.439,136,7.4%,199,48,640,525,54.94%
Braydon Coburn,PHI,22,D,78,9,27,36,74,17,21:14,16:35,2:28,2:10,4,5,0,2,0,16,10,1,6,0,20,15,1,8,0,41.7%,0.326,0.978,1.304,0.185,0.742,0.927,1.557,3.113,4.67,0.115,0.346,0.462,113,8.0%,79,79,0,0,0.00%
Andrej Meszaros,OTT,22,D,82,9,27,36,50,5,21:02,16:08,2:44,2:09,2,6,1,1,0,17,10,0,2,1,19,16,1,3,1,44.4%,0.313,0.939,1.252,0.091,0.771,0.861,1.602,2.671,4.273,0.11,0.329,0.439,160,5.6%,101,100,0,1,0.00%
Daniel Paille,BUF,23,F,77,19,16,35,14,9,13:16,11:18,0:10,1:47,16,0,3,2,0,16,0,0,4,0,32,0,3,6,0,0.0%,1.116,0.939,2.055,1.103,1.103,2.206,0.0,0.0,0.0,0.247,0.208,0.455,110,17.3%,61,26,15,26,36.59%
Alexei Ponikarovsky,TOR,27,F,66,18,17,35,36,3,15:57,13:13,2:02,0:41,17,1,0,1,0,11,6,0,2,0,28,7,0,3,0,20.0%,1.025,0.968,1.993,1.169,0.756,1.925,0.444,2.666,3.11,0.273,0.258,0.53,150,12.0%,77,21,1,3,25.00%
Josef Vasícek,NYI,27,F,81,16,19,35,53,1,15:51,13:03,1:24,1:23,14,0,2,2,0,14,5,0,5,2,28,5,2,7,2,14.3%,0.747,0.888,1.635,0.794,0.794,1.588,0.0,2.635,2.635,0.198,0.235,0.432,126,12.7%,75,31,615,490,55.66%
Colby Armstrong,ATL,25,F,72,13,22,35,56,4,16:03,12:40,0:46,2:37,12,1,0,3,0,20,1,1,1,1,32,2,1,4,1,5.7%,0.674,1.141,1.816,0.789,1.316,2.105,1.071,1.071,2.143,0.181,0.306,0.486,113,11.5%,85,31,3,12,20.00%
Jan Hlavác,NSH,31,F,80,12,23,35,40,-1,15:08,13:27,1:24,0:16,12,0,0,2,0,21,1,1,3,1,33,1,1,5,1,2.9%,0.594,1.139,1.733,0.669,1.17,1.839,0.0,0.529,0.529,0.15,0.288,0.438,152,7.9%,68,21,1,7,12.50%
Adrian Aucoin,CGY,34,D,76,10,25,35,37,13,20:57,14:50,4:21,1:45,5,5,0,1,0,10,15,0,4,0,15,20,0,5,0,57.1%,0.377,0.942,1.318,0.266,0.532,0.798,0.906,2.718,3.625,0.132,0.329,0.461,121,8.3%,69,55,0,0,0.00%
Martin Hanzal,PHX,20,F,72,8,27,35,28,-7,16:44,12:49,2:43,1:11,6,1,1,3,1,16,11,0,5,0,22,12,1,8,1,34.3%,0.398,1.343,1.742,0.39,1.039,1.429,0.306,3.367,3.673,0.111,0.375,0.486,111,7.2%,98,35,470,549,46.12%
Derek Armstrong,LAK,34,F,77,8,27,35,63,4,13:16,11:32,1:40,0:04,7,1,0,2,0,20,7,0,4,0,27,8,0,6,0,22.9%,0.469,1.584,2.053,0.473,1.351,1.824,0.465,3.255,3.72,0.104,0.351,0.455,118,6.8%,106,29,380,370,50.67%
Niklas Kronwall,DET,26,D,65,7,28,35,44,25,21:06,15:53,2:48,2:24,7,0,0,0,0,20,8,0,7,0,27,8,0,7,0,22.9%,0.306,1.225,1.531,0.406,1.161,1.568,0.0,2.632,2.632,0.108,0.431,0.538,108,6.5%,93,79,0,0,0.00%
Craig Rivet,SJS,33,D,74,5,30,35,104,3,21:11,15:20,3:35,2:15,3,2,0,0,0,11,18,1,9,0,14,20,1,9,0,57.1%,0.191,1.148,1.339,0.159,0.581,0.74,0.451,4.057,4.508,0.068,0.405,0.473,105,4.8%,73,79,0,0,0.00%
Sergei Zubov,DAL,37,D,46,4,31,35,12,6,25:41,17:37,5:02,3:02,2,2,0,0,0,15,14,2,7,3,17,16,2,7,3,45.7%,0.203,1.574,1.777,0.148,1.11,1.258,0.518,3.623,4.14,0.087,0.674,0.761,84,4.8%,14,41,0,0,0.00%
Darcy Tucker,TOR,32,F,74,18,16,34,100,-8,16:26,12:42,3:03,0:39,11,7,0,3,1,13,3,0,3,1,24,10,0,6,2,29.4%,0.888,0.789,1.677,0.702,0.83,1.532,1.852,0.794,2.646,0.243,0.216,0.459,152,11.8%,126,52,13,12,52.00%
Antti Miettinen,DAL,27,F,69,15,19,34,34,4,13:59,11:14,2:41,0:03,10,5,0,3,0,16,3,0,4,0,26,8,0,7,0,23.5%,0.932,1.181,2.113,0.774,1.238,2.011,1.619,0.971,2.59,0.217,0.275,0.493,136,11.0%,65,8,14,9,60.87%
Bobby Holik,ATL,36,F,82,15,19,34,90,-14,15:58,12:55,1:47,1:15,12,3,0,3,0,15,3,1,1,0,27,6,1,4,0,17.6%,0.687,0.87,1.558,0.68,0.85,1.529,1.221,1.221,2.443,0.183,0.232,0.415,140,10.7%,147,41,877,625,58.39%
Travis Zajac,NJD,22,F,82,14,20,34,31,-11,16:44,13:24,3:01,0:17,9,5,0,1,0,11,9,0,4,0,20,14,0,5,0,41.2%,0.612,0.874,1.486,0.491,0.6,1.091,1.208,2.175,3.383,0.171,0.244,0.415,155,9.0%,57,15,528,504,51.16%
Craig Conroy,CGY,36,F,79,12,22,34,71,6,17:09,12:45,1:54,2:29,11,1,0,4,0,19,3,0,4,0,30,4,0,8,0,11.8%,0.531,0.974,1.505,0.655,1.131,1.786,0.399,1.197,1.597,0.152,0.278,0.43,116,10.3%,98,55,726,685,51.45%
Mike Peca,CBJ,33,F,65,8,26,34,64,-1,18:34,13:03,2:35,2:55,5,3,0,3,0,14,11,1,3,0,19,14,1,6,0,41.2%,0.398,1.293,1.69,0.354,0.99,1.344,1.065,3.906,4.972,0.123,0.4,0.523,86,9.3%,74,57,571,513,52.68%
Ruslan Fedotenko,NYI,28,F,67,16,17,33,40,-9,16:41,13:32,2:13,0:56,8,8,0,2,0,14,1,2,4,0,22,9,2,6,0,27.3%,0.858,0.912,1.77,0.529,0.926,1.455,3.224,0.403,3.627,0.239,0.254,0.493,121,13.2%,104,35,11,17,39.29%
Matthew Stajan,TOR,24,F,82,16,17,33,47,-11,18:54,14:05,1:48,3:00,13,2,1,3,0,11,6,0,2,0,24,8,1,5,0,24.2%,0.619,0.658,1.277,0.675,0.571,1.245,0.813,2.439,3.252,0.195,0.207,0.402,127,12.6%,89,47,615,678,47.56%
Sean Avery,NYR,27,F,57,15,18,33,154,6,15:50,13:28,1:31,0:50,13,2,0,4,0,15,2,1,0,0,28,4,1,4,0,12.1%,0.997,1.196,2.193,1.016,1.172,2.189,1.376,1.376,2.753,0.263,0.316,0.579,125,12.0%,119,11,11,17,39.29%
Jeremy Roenick,SJS,37,F,69,14,19,33,26,-8,13:44,11:05,2:37,0:02,7,7,0,10,0,14,5,0,1,0,21,12,0,11,0,36.4%,0.885,1.202,2.087,0.549,1.098,1.647,2.324,1.66,3.985,0.203,0.275,0.478,89,15.7%,96,22,83,105,44.15%
Tom Gilbert,EDM,24,D,82,13,20,33,20,-6,22:11,17:24,2:15,2:31,10,3,0,1,0,12,6,2,1,0,22,9,2,2,0,27.3%,0.429,0.659,1.088,0.42,0.504,0.925,0.972,1.943,2.915,0.159,0.244,0.402,98,13.3%,27,159,0,0,0.00%
Glen Metropolit,BOS,33,F,82,11,22,33,36,-3,16:25,13:07,0:28,2:49,10,1,0,5,0,19,2,1,7,1,29,3,1,12,1,9.1%,0.49,0.98,1.47,0.558,1.06,1.618,1.521,3.042,4.563,0.134,0.268,0.402,141,7.8%,65,34,613,629,49.36%
Erik Johnson,STL,19,D,69,5,28,33,28,-9,18:11,14:10,3:44,0:15,1,4,0,3,0,14,14,0,4,0,15,18,0,7,0,54.5%,0.239,1.339,1.578,0.061,0.858,0.92,0.93,3.255,4.185,0.072,0.406,0.478,105,4.8%,87,64,0,1,0.00%
Steve Bernier,BUF,22,F,76,16,16,32,64,-1,13:20,11:00,2:18,0:01,12,4,0,0,0,11,5,0,3,0,23,9,0,3,0,28.1%,0.947,0.947,1.894,0.861,0.789,1.649,1.368,1.71,3.078,0.211,0.211,0.421,131,12.2%,157,34,6,9,40.00%
Owen Nolan,CGY,35,F,77,16,16,32,71,6,16:33,12:34,2:06,1:51,14,1,1,3,0,11,5,0,4,0,25,6,1,7,0,18.8%,0.753,0.753,1.506,0.867,0.681,1.549,0.369,1.844,2.213,0.208,0.208,0.416,163,9.8%,86,22,181,165,52.31%
Scott Walker,CAR,34,F,58,14,18,32,115,-3,16:37,12:38,3:00,0:58,8,4,2,4,2,12,6,0,2,1,20,10,2,6,3,31.3%,0.872,1.121,1.992,0.655,0.982,1.637,1.376,2.064,3.441,0.241,0.31,0.552,122,11.5%,98,33,21,27,43.75%
Duncan Keith,CHI,24,D,82,12,20,32,56,30,25:21,18:45,2:05,4:30,10,1,1,0,0,13,5,2,1,0,23,6,3,1,0,18.8%,0.346,0.577,0.923,0.39,0.507,0.897,0.349,1.745,2.094,0.146,0.244,0.39,148,8.1%,67,115,0,0,0.00%
Richard Park,NYI,31,F,82,12,20,32,20,-4,15:13,10:47,1:09,3:17,7,1,4,2,1,15,4,1,4,1,22,5,5,6,2,15.6%,0.576,0.961,1.537,0.475,1.017,1.491,0.634,2.536,3.17,0.146,0.244,0.39,132,9.1%,43,62,314,312,50.16%
Vern Fiddler,NSH,27,F,79,11,21,32,47,-4,13:56,10:53,0:37,2:25,8,2,1,1,0,18,3,0,4,0,26,5,1,5,0,15.6%,0.599,1.144,1.744,0.558,1.254,1.812,2.458,3.687,6.145,0.139,0.266,0.405,97,11.3%,52,23,193,191,50.26%
Tuomo Ruutu,CAR,24,F,77,10,22,32,91,4,15:53,12:40,2:17,0:56,6,4,0,1,0,22,0,0,2,0,28,4,0,3,0,12.5%,0.49,1.078,1.569,0.369,1.353,1.722,1.359,0.0,1.359,0.13,0.286,0.416,100,10.0%,171,19,28,38,42.42%
Jaroslav Spacek,BUF,33,D,60,9,23,32,42,7,22:58,16:24,4:03,2:30,2,7,0,1,0,8,15,0,3,1,10,22,0,4,1,68.8%,0.392,1.001,1.393,0.122,0.488,0.609,1.725,3.697,5.422,0.15,0.383,0.533,95,9.5%,78,75,0,0,0.00%
Brent Seabrook,CHI,22,D,82,9,23,32,90,13,21:29,16:07,2:17,3:05,5,4,0,2,0,14,8,1,3,1,19,12,1,5,1,37.5%,0.306,0.783,1.089,0.227,0.635,0.862,1.281,2.561,3.842,0.11,0.28,0.39,152,5.9%,167,106,0,1,0.00%
Ron Hainsey,CBJ,26,D,78,8,24,32,25,-7,22:33,16:34,4:28,1:30,0,8,0,0,0,8,15,1,4,0,8,23,1,4,0,71.9%,0.273,0.818,1.091,0.0,0.371,0.371,1.374,2.576,3.95,0.103,0.308,0.41,161,5.0%,51,91,0,0,0.00%
John-Michael Liles,COL,27,D,81,6,26,32,26,2,19:40,14:50,4:39,0:11,1,5,0,1,0,11,15,0,3,1,12,20,0,4,1,62.5%,0.226,0.979,1.205,0.05,0.549,0.599,0.796,2.389,3.186,0.074,0.321,0.395,163,3.7%,59,121,0,0,0.00%
Paul Martin,NJD,26,D,73,5,27,32,22,20,23:53,16:45,3:48,3:18,3,2,0,2,0,14,12,1,4,0,17,14,1,6,0,43.8%,0.172,0.929,1.101,0.147,0.686,0.833,0.432,2.591,3.023,0.068,0.37,0.438,93,5.4%,52,76,0,0,0.00%
Loui Eriksson,DAL,22,F,69,14,17,31,28,5,14:01,12:24,1:32,0:04,10,4,0,0,0,15,2,0,2,0,25,6,0,2,0,19.4%,0.868,1.054,1.921,0.701,1.051,1.752,2.246,1.123,3.369,0.203,0.246,0.449,120,11.7%,24,14,2,11,15.38%
Michael Ryder,MTL,27,F,70,14,17,31,30,-4,13:14,11:01,2:07,0:05,13,1,0,2,0,5,12,0,5,1,18,13,0,7,1,41.9%,0.906,1.1,2.007,1.01,0.388,1.399,0.405,4.858,5.263,0.2,0.243,0.443,134,10.5%,122,15,5,14,26.32%
Kyle Brodziak,EDM,23,F,80,14,17,31,33,-6,12:55,10:05,0:18,2:31,13,0,1,3,0,15,0,2,0,0,28,0,3,3,0,0.0%,0.813,0.987,1.8,0.966,1.115,2.081,0.0,0.0,0.0,0.175,0.213,0.388,125,11.2%,40,38,153,144,51.52%
Jason Chimera,CBJ,28,F,81,14,17,31,98,-5,17:29,13:14,2:00,2:13,12,1,1,3,1,13,4,0,5,0,25,5,1,8,1,16.1%,0.593,0.72,1.313,0.671,0.727,1.398,0.368,1.471,1.839,0.173,0.21,0.383,198,7.1%,73,15,16,19,45.71%
David Backes,STL,23,F,72,13,18,31,99,-11,14:40,12:02,2:10,0:27,10,3,0,2,0,14,4,0,2,0,24,7,0,4,0,22.6%,0.738,1.022,1.76,0.692,0.969,1.661,1.151,1.535,2.686,0.181,0.25,0.431,129,10.1%,240,13,30,37,44.78%
Alexandre Burrows,VAN,26,F,82,12,19,31,179,11,15:05,11:52,0:13,3:00,8,1,3,3,0,18,0,1,5,1,26,1,4,8,1,3.2%,0.582,0.921,1.502,0.493,1.109,1.603,3.264,0.0,3.264,0.146,0.232,0.378,126,9.5%,80,45,13,24,35.14%
Tyler Arnason,COL,28,F,70,10,21,31,16,-1,15:15,12:46,2:26,0:02,7,3,0,1,0,14,7,0,6,0,21,10,0,7,0,32.3%,0.562,1.18,1.741,0.469,0.939,1.408,1.056,2.464,3.52,0.143,0.3,0.443,179,5.6%,6,17,375,417,47.35%
Paul Ranger,TBL,23,D,72,10,21,31,56,-13,25:13,20:24,1:20,3:28,9,0,1,0,0,16,5,0,1,0,25,5,1,1,0,16.1%,0.33,0.694,1.024,0.368,0.653,1.021,0.0,3.122,3.122,0.139,0.292,0.431,105,9.5%,106,118,0,0,0.00%
Rob Blake,LAK,38,D,71,9,22,31,98,-19,22:44,15:20,3:55,3:28,4,5,0,2,0,12,10,0,3,0,16,15,0,5,0,48.4%,0.335,0.818,1.152,0.22,0.661,0.882,1.076,2.152,3.228,0.127,0.31,0.437,144,6.3%,93,143,4,4,50.00%
Ryan Suter,NSH,22,D,76,7,24,31,71,3,20:34,15:01,3:24,2:08,6,1,0,1,0,14,10,0,5,1,20,11,0,6,1,35.5%,0.269,0.921,1.189,0.315,0.736,1.051,0.231,2.313,2.544,0.092,0.316,0.408,138,5.1%,57,75,0,0,0.00%
Filip Kuba,TBL,31,D,75,6,25,31,40,-8,24:57,18:09,3:37,3:10,4,2,0,0,0,15,9,1,2,0,19,11,1,2,0,35.5%,0.192,0.801,0.994,0.176,0.661,0.837,0.442,1.987,2.429,0.08,0.333,0.413,113,5.3%,69,131,0,2,0.00%
Randy Jones,PHI,26,D,71,5,26,31,58,8,19:23,14:40,2:12,2:30,4,1,0,0,0,15,11,0,0,0,19,12,0,0,0,38.7%,0.218,1.133,1.351,0.23,0.864,1.094,0.383,4.209,4.591,0.07,0.366,0.437,103,4.9%,35,82,0,0,0.00%
Glen Murray,BOS,35,F,63,17,13,30,50,-4,18:12,14:21,3:44,0:05,10,7,0,2,0,9,4,0,0,0,19,11,0,2,0,36.7%,0.889,0.68,1.569,0.663,0.597,1.26,1.778,1.016,2.794,0.27,0.206,0.476,158,10.8%,42,10,6,13,31.58%
Mark Parrish,MIN,30,F,66,16,14,30,16,2,14:56,10:38,3:02,1:14,9,7,0,0,0,9,5,0,1,0,18,12,0,1,0,40.0%,0.974,0.852,1.826,0.768,0.768,1.537,2.093,1.495,3.588,0.242,0.212,0.455,95,16.8%,32,43,4,6,40.00%
Scottie Upshall,PHI,24,F,61,14,16,30,74,2,13:20,12:00,1:10,0:09,11,3,0,1,0,13,3,0,4,0,24,6,0,5,0,20.0%,1.032,1.18,2.212,0.901,1.065,1.967,2.522,2.522,5.044,0.23,0.262,0.492,128,10.9%,86,14,2,5,28.57%
Andrew Ladd,CHI,22,F,63,14,16,30,35,13,12:46,10:53,1:48,0:03,13,1,0,1,0,12,4,0,1,0,25,5,0,2,0,16.7%,1.044,1.193,2.238,1.137,1.049,2.186,0.525,2.101,2.626,0.222,0.254,0.476,131,10.7%,138,14,4,4,50.00%
Chris Kelly,OTT,27,F,75,11,19,30,30,3,16:36,12:32,0:16,3:47,10,0,1,1,0,16,1,2,4,0,26,1,3,5,0,3.3%,0.53,0.915,1.445,0.638,1.021,1.659,0.0,2.841,2.841,0.147,0.253,0.4,124,8.9%,64,35,86,76,53.09%
Tomas Fleischmann,WSH,23,F,75,10,20,30,18,-7,12:37,10:56,1:39,0:00,9,1,0,1,1,12,8,0,4,1,21,9,0,5,2,30.0%,0.634,1.268,1.901,0.658,0.877,1.535,0.482,3.856,4.338,0.133,0.267,0.4,107,9.4%,26,11,15,15,50.00%
Justin Williams,CAR,26,F,37,9,21,30,43,2,19:17,13:21,3:31,2:24,7,2,0,0,0,15,6,0,3,0,22,8,0,3,0,26.7%,0.756,1.765,2.521,0.85,1.821,2.671,0.918,2.755,3.673,0.243,0.568,0.811,106,8.5%,43,23,5,8,38.46%
Ruslan Salei,COL,33,D,82,6,24,30,98,-4,22:26,17:33,2:24,2:29,5,1,0,1,0,14,9,1,5,1,19,10,1,6,1,33.3%,0.196,0.782,0.978,0.208,0.584,0.792,0.304,2.736,3.041,0.073,0.293,0.366,111,5.4%,162,135,0,1,0.00%
Nigel Dawes,NYR,22,F,61,14,15,29,10,11,12:59,11:33,1:20,0:05,11,3,0,4,0,14,1,0,2,0,25,4,0,6,0,13.8%,1.061,1.136,2.197,0.936,1.191,2.126,2.211,0.737,2.948,0.23,0.246,0.475,121,11.6%,86,26,1,1,50.00%
Radek Bonk,NSH,31,F,79,14,15,29,40,-31,15:55,12:46,2:57,0:12,8,6,0,1,0,10,5,0,5,2,18,11,0,6,2,37.9%,0.668,0.715,1.383,0.476,0.595,1.07,1.544,1.287,2.831,0.177,0.19,0.367,138,10.1%,39,25,457,422,51.99%
Per-Johan Axelsson,BOS,32,F,75,13,16,29,15,11,17:36,13:52,0:30,3:13,11,0,2,2,0,14,0,2,3,1,25,0,4,5,1,0.0%,0.591,0.727,1.318,0.634,0.807,1.441,0.0,0.0,0.0,0.173,0.213,0.387,100,13.0%,44,37,17,28,37.78%
Manny Malhotra,CBJ,27,F,71,11,18,29,34,-3,16:27,12:45,1:11,2:30,9,2,0,2,0,16,1,1,4,0,25,3,1,6,0,10.3%,0.565,0.924,1.489,0.596,1.06,1.656,1.411,0.705,2.116,0.155,0.254,0.408,112,9.8%,64,40,683,475,58.98%
Randy Robitaille,OTT,32,F,68,10,19,29,18,4,13:33,11:49,1:43,0:01,9,1,0,1,0,16,3,0,1,0,25,4,0,2,0,13.8%,0.651,1.236,1.887,0.672,1.195,1.867,0.514,1.541,2.055,0.147,0.279,0.426,99,10.1%,23,13,82,60,57.75%
Tom Poti,WSH,30,D,71,2,27,29,46,9,23:28,17:00,2:39,3:49,2,0,0,0,0,19,8,0,4,1,21,8,0,4,1,27.6%,0.072,0.972,1.044,0.099,0.944,1.044,0.0,2.549,2.549,0.028,0.38,0.408,99,2.0%,42,119,0,0,0.00%
Jordan Staal,PIT,19,F,82,12,16,28,55,-5,18:16,13:17,1:31,3:27,9,3,0,4,0,11,4,1,3,0,20,7,1,7,0,25.0%,0.481,0.641,1.121,0.496,0.606,1.101,1.443,1.924,3.367,0.146,0.195,0.341,183,6.6%,86,57,507,695,42.18%
Maxim Afinogenov,BUF,28,F,56,10,18,28,42,-16,16:03,12:49,3:13,0:01,9,1,0,1,0,13,5,0,1,0,22,6,0,2,0,21.4%,0.667,1.201,1.868,0.752,1.087,1.839,0.332,1.662,1.995,0.179,0.321,0.5,114,8.8%,25,6,1,4,20.00%
Niko Kapanen,PHX,29,F,79,10,18,28,34,-1,13:48,11:18,2:17,0:12,5,5,0,5,0,8,10,0,2,0,13,15,0,7,0,53.6%,0.55,0.99,1.54,0.336,0.537,0.873,1.662,3.324,4.987,0.127,0.228,0.354,85,11.8%,23,26,420,386,52.11%
Daniel Girardi,NYR,23,D,82,10,18,28,14,0,21:11,15:50,2:49,2:32,5,5,0,1,0,11,6,1,5,1,16,11,1,6,1,39.3%,0.345,0.621,0.967,0.231,0.508,0.739,1.298,1.558,2.855,0.122,0.22,0.341,147,6.8%,179,123,0,1,0.00%
Jaroslav Hlinka,COL,31,F,63,8,20,28,16,6,13:55,11:36,1:15,1:03,8,0,0,1,0,19,1,0,2,0,27,1,0,3,0,3.6%,0.547,1.368,1.915,0.657,1.559,2.216,0.0,0.757,0.757,0.127,0.317,0.444,90,8.9%,16,17,167,216,43.60%
Guillaume Latendresse,MTL,20,F,73,16,11,27,41,-2,12:15,10:47,1:25,0:02,14,2,0,3,1,9,2,0,1,0,23,4,0,4,1,14.8%,1.073,0.738,1.811,1.066,0.685,1.751,1.153,1.153,2.307,0.219,0.151,0.37,116,13.8%,134,27,2,6,25.00%
David Perron,STL,19,F,62,13,14,27,38,16,12:33,10:30,2:01,0:00,10,3,0,1,0,12,2,0,1,0,22,5,0,2,0,18.5%,1.002,1.08,2.082,0.92,1.104,2.025,1.434,0.956,2.39,0.21,0.226,0.435,68,19.1%,65,7,5,9,35.71%
Pascal Dupuis,PIT,28,F,78,12,15,27,32,0,15:11,12:16,0:18,2:36,9,0,3,1,0,14,0,1,4,0,23,0,4,5,0,0.0%,0.607,0.759,1.367,0.564,0.877,1.441,0.0,0.0,0.0,0.154,0.192,0.346,143,8.4%,85,33,5,11,31.25%
Jamal Mayers,STL,33,F,80,12,15,27,91,-19,15:55,11:56,0:22,3:36,11,0,1,3,0,14,0,1,2,0,25,0,2,5,0,0.0%,0.565,0.706,1.271,0.691,0.879,1.569,0.0,0.0,0.0,0.15,0.188,0.338,153,7.8%,101,38,384,299,56.22%
Martin Havlát,CHI,26,F,35,10,17,27,22,4,18:35,13:52,4:00,0:41,7,3,0,2,0,13,4,0,1,0,20,7,0,3,0,25.9%,0.922,1.568,2.49,0.865,1.606,2.47,1.283,1.711,2.994,0.286,0.486,0.771,87,11.5%,5,9,0,3,0.00%
Sergei Kostitsyn,MTL,20,F,52,9,18,27,51,9,14:21,12:15,1:40,0:25,5,3,1,0,0,16,2,0,2,0,21,5,1,2,0,18.5%,0.723,1.447,2.17,0.471,1.506,1.976,2.066,1.377,3.443,0.173,0.346,0.519,49,18.4%,54,23,8,15,34.78%
Milan Lucic,BOS,19,F,77,8,19,27,89,-2,12:07,11:03,1:02,0:01,7,1,0,4,0,17,2,0,3,0,24,3,0,7,0,11.1%,0.514,1.222,1.736,0.493,1.198,1.692,0.753,1.506,2.258,0.104,0.247,0.351,88,9.1%,181,28,4,4,50.00%
David Krejcí,BOS,21,F,56,6,21,27,20,-3,14:55,12:29,2:06,0:19,4,1,1,0,0,11,9,1,4,0,15,10,2,4,0,37.0%,0.431,1.508,1.939,0.343,0.944,1.287,0.507,4.565,5.072,0.107,0.375,0.482,73,8.2%,47,27,306,329,48.19%
Dan Hamhuis,NSH,25,D,80,4,23,27,66,-4,22:43,16:39,2:06,3:58,3,1,0,1,0,13,7,3,2,0,16,8,3,3,0,29.6%,0.132,0.759,0.891,0.135,0.586,0.721,0.356,2.489,2.845,0.05,0.288,0.338,127,3.2%,162,69,0,0,0.00%
Kim Johnsson,MIN,31,D,80,4,23,27,42,-4,23:26,18:10,2:06,3:09,2,2,0,0,0,15,8,0,4,1,17,10,0,4,1,37.0%,0.128,0.736,0.864,0.082,0.619,0.701,0.713,2.853,3.567,0.05,0.288,0.338,87,4.6%,42,121,0,0,0.00%
Richard Zednik,FLA,31,F,54,15,11,26,43,-5,17:35,14:30,3:01,0:02,9,6,0,5,0,8,3,0,2,0,17,9,0,7,0,34.6%,0.948,0.695,1.643,0.689,0.612,1.301,2.204,1.102,3.305,0.278,0.204,0.481,140,10.7%,51,26,0,2,0.00%
Mike Sillinger,NYI,36,F,52,14,12,26,28,-10,18:36,12:52,2:33,3:10,9,3,2,2,1,9,3,0,2,0,18,6,2,4,1,23.1%,0.868,0.744,1.612,0.807,0.807,1.614,1.349,1.349,2.699,0.269,0.231,0.5,94,14.9%,28,25,578,449,56.28%
Rostislav Olesz,FLA,22,F,56,14,12,26,16,3,17:03,12:13,2:36,2:13,9,5,0,2,0,8,4,0,1,1,17,9,0,3,1,34.6%,0.879,0.753,1.632,0.789,0.701,1.491,2.048,1.638,3.686,0.25,0.214,0.464,139,10.1%,69,25,7,3,70.00%
Maxime Talbot,PIT,23,F,63,12,14,26,53,8,15:27,12:17,0:19,2:51,10,0,2,1,0,13,1,0,0,0,23,1,2,1,0,3.8%,0.739,0.862,1.602,0.775,1.007,1.782,0.0,3.003,3.003,0.19,0.222,0.413,80,15.0%,66,37,231,282,45.03%
Daniel Winnik,PHX,22,F,79,11,15,26,25,-3,14:06,11:21,0:35,2:09,11,0,0,1,0,12,1,2,3,0,23,1,2,4,0,3.8%,0.592,0.808,1.4,0.735,0.802,1.538,0.0,1.302,1.302,0.139,0.19,0.329,122,9.0%,75,46,65,89,42.21%
Ladislav Nagy,LAK,28,F,38,9,17,26,18,-2,13:47,10:49,2:56,0:02,7,2,0,1,0,7,10,0,3,0,14,12,0,4,0,46.2%,1.03,1.945,2.975,1.021,1.021,2.041,1.076,5.382,6.458,0.237,0.447,0.684,78,11.5%,28,11,44,39,53.01%
Peter Schaefer,BOS,30,F,63,9,17,26,18,4,14:57,12:47,1:41,0:28,9,0,0,0,0,11,6,0,4,0,20,6,0,4,0,23.1%,0.573,1.082,1.655,0.67,0.819,1.489,0.0,3.364,3.364,0.143,0.27,0.413,91,9.9%,32,16,3,4,42.86%
Stephane Robidas,DAL,30,D,82,9,17,26,85,0,20:38,15:48,2:38,2:11,2,7,0,2,0,9,7,1,5,1,11,14,1,7,1,53.8%,0.319,0.602,0.921,0.093,0.416,0.509,1.937,1.937,3.875,0.11,0.207,0.317,153,5.9%,220,109,0,0,0.00%
Joni Pitkänen,EDM,24,D,63,8,18,26,56,-5,24:07,17:50,4:07,2:09,6,1,1,1,0,9,9,0,3,0,15,10,1,4,0,38.5%,0.316,0.711,1.027,0.32,0.48,0.801,0.231,2.076,2.307,0.127,0.286,0.413,101,7.9%,32,59,0,0,0.00%
